data_dir,C,DB_H,DB_V,SB,N,repetition,theta_estimate,delta_phi_estimate
2025-05-31--16h-58m-22s,7.5,2.0,20.0,10.5,40.0,,2.037561665842193,0.7016741237876036
2025-05-31--16h-58m-22s,7.0,5.0,20.0,8.5,40.5,,1.9502040419226216,0.7369352203774439
2025-05-31--16h-58m-22s,12.5,5.0,18.0,5.0,40.5,,1.8975684678254372,1.0068536854342678
2025-05-31--16h-58m-22s,11.0,1.0,21.0,6.5,39.5,,2.1017188829392572,0.9154303997546448
2025-05-31--16h-58m-22s,8.5,5.0,17.0,9.5,40.0,,1.8754889808102941,0.7576060767569895
2025-05-31--16h-58m-22s,8.0,3.0,23.0,7.0,41.0,,2.080369713486769,0.818756237602561
2025-05-31--16h-58m-22s,7.0,7.0,18.0,7.5,39.5,,1.853008521803353,0.7681533654166088
2025-05-31--16h-58m-22s,10.5,6.0,16.0,7.5,40.0,,1.8234765819369754,0.8691222030072929
2025-05-31--16h-58m-22s,9.0,6.0,17.0,9.0,41.0,,1.8424166258320673,0.7853981633974483
2025-05-31--16h-58m-22s,12.0,5.0,18.0,4.0,39.0,,1.9106332362490186,1.0471975511965976
2025-05-31--16h-58m-22s,10.0,2.0,21.0,8.0,41.0,,2.052641033223822,0.8410686705679303
2025-05-31--16h-58m-22s,4.0,3.0,22.0,10.0,39.0,,2.0796534481056543,0.5639426413606289
2025-05-31--16h-58m-22s,9.5,3.0,22.0,5.0,39.5,,2.0726057352410114,0.9431760379466282
2025-05-31--16h-58m-22s,6.5,3.0,17.0,13.0,39.5,,1.9331011578513895,0.6154797086703874
2025-05-31--16h-58m-22s,5.5,8.0,22.0,5.0,40.5,,1.923758637104169,0.80921669470965
2025-05-31--16h-58m-22s,8.5,4.0,20.0,8.5,41.0,,1.9716928111005063,0.7853981633974483
2025-05-31--16h-58m-22s,9.5,4.0,21.0,6.0,40.5,,2.0039695901348464,0.8992835581907955
2025-05-31--16h-58m-22s,9.5,4.0,17.0,9.0,39.5,,1.9061613970291336,0.7989133226325875
2025-05-31--16h-58m-22s,10.0,4.0,17.0,8.0,39.0,,1.9106332362490186,0.8410686705679303
2025-05-31--16h-58m-22s,13.0,4.0,17.0,6.5,40.5,,1.8975684678254372,0.9553166181245093
2025-05-31--16h-58m-22s,5.5,7.0,24.0,3.5,40.0,,2.009758212404657,0.8974447095481337
2025-05-31--16h-58m-22s,10.0,6.0,20.0,4.5,40.5,,1.923758637104169,0.9799235766494775
2025-05-31--16h-58m-22s,4.0,6.0,21.0,9.5,40.5,,1.9502040419226216,0.5755914716125263
2025-05-31--16h-58m-22s,12.0,3.0,19.0,5.5,39.5,,1.9878443808146473,0.9756717592423582
2025-05-31--16h-58m-22s,8.5,6.0,18.0,8.0,40.5,,1.8716088020515174,0.8005519983805417
2025-05-31--16h-58m-22s,7.5,4.0,22.0,7.5,41.0,,2.0253088611780656,0.7853981633974483
2025-05-31--16h-58m-22s,9.5,4.0,16.0,10.0,39.5,,1.8794723147971695,0.7725762453273894
2025-05-31--16h-58m-22s,12.5,4.0,16.0,6.5,39.0,,1.8835630487364416,0.9460424580298534
2025-05-31--16h-58m-22s,10.5,5.0,16.0,9.0,40.5,,1.8458565930979849,0.8238977337258602
2025-05-31--16h-58m-22s,4.0,5.0,24.0,6.5,39.5,,2.0726057352410114,0.6651960550128186
2025-05-31--16h-58m-22s,13.0,4.0,14.0,8.0,39.0,,1.8301027830676737,0.9056002717820779
2025-05-31--16h-58m-22s,9.0,2.0,22.0,6.0,39.0,,2.109263317701634,0.8860771237926136
2025-05-31--16h-58m-22s,7.0,3.0,23.0,6.5,39.5,,2.1017188829392572,0.8039209183034943
2025-05-31--16h-58m-22s,8.5,4.0,23.0,4.0,39.5,,2.0726057352410114,0.9695321101157683
2025-05-31--16h-58m-22s,9.0,4.0,19.0,7.5,39.5,,1.960318943239553,0.8309155524161558
2025-05-31--16h-58m-22s,9.0,4.0,19.0,9.0,41.0,,1.9453462139209745,0.7853981633974483
2025-05-31--16h-58m-22s,9.0,2.0,22.0,7.5,40.5,,2.087281867660358,0.8309155524161558
2025-05-31--16h-58m-22s,7.0,1.0,24.0,7.5,39.5,,2.1923248101629387,0.7681533654166088
2025-05-31--16h-58m-22s,12.5,7.0,16.0,5.5,41.0,,1.7921107691426879,0.9851107833377457
