data_dir,C,SB,DB_V,DB_H,N
2025-06-19--17h-09m-16s,5.0,61.0,83.0,11.0,160.0
2025-06-19--17h-09m-16s,1.0,66.0,84.0,9.0,160.0
2025-06-19--17h-09m-16s,1.0,65.0,86.0,8.0,160.0
2025-06-19--17h-09m-16s,1.0,59.0,89.0,11.0,160.0
2025-06-19--17h-09m-16s,2.0,63.0,84.0,11.0,160.0
2025-06-19--17h-09m-16s,1.0,66.0,83.0,10.0,160.0
2025-06-19--17h-09m-16s,2.0,67.0,83.0,8.0,160.0
2025-06-19--17h-09m-16s,2.0,62.0,84.0,12.0,160.0
2025-06-19--17h-09m-16s,0.0,64.0,79.0,17.0,160.0
2025-06-19--17h-09m-16s,3.0,55.0,88.0,14.0,160.0
2025-06-19--17h-09m-16s,3.0,63.0,87.0,7.0,160.0
2025-06-19--17h-09m-16s,4.0,69.0,75.0,12.0,160.0
2025-06-19--17h-09m-16s,0.0,64.0,87.0,9.0,160.0
2025-06-19--17h-09m-16s,2.0,55.0,94.0,9.0,160.0
2025-06-19--17h-09m-16s,1.0,58.0,90.0,11.0,160.0
2025-06-19--17h-09m-16s,4.0,55.0,92.0,9.0,160.0
2025-06-19--17h-09m-16s,1.0,61.0,82.0,16.0,160.0
2025-06-19--17h-09m-16s,1.0,58.0,91.0,10.0,160.0
2025-06-19--17h-09m-16s,3.0,57.0,89.0,11.0,160.0
2025-06-19--17h-09m-16s,2.0,65.0,80.0,13.0,160.0
2025-06-19--17h-09m-16s,4.0,68.0,77.0,11.0,160.0
2025-06-19--17h-09m-16s,0.0,73.0,82.0,5.0,160.0
2025-06-19--17h-09m-16s,4.0,68.0,80.0,8.0,160.0
2025-06-19--17h-09m-16s,2.0,62.0,81.0,15.0,160.0
2025-06-19--17h-09m-16s,5.0,59.0,85.0,11.0,160.0
2025-06-19--17h-09m-16s,3.0,54.0,95.0,8.0,160.0
2025-06-19--17h-09m-16s,1.0,70.0,83.0,6.0,160.0
2025-06-19--17h-09m-16s,4.0,58.0,90.0,8.0,160.0
2025-06-19--17h-09m-16s,3.0,49.0,97.0,11.0,160.0
2025-06-19--17h-09m-16s,3.0,70.0,77.0,10.0,160.0
2025-06-19--17h-09m-16s,3.0,58.0,91.0,8.0,160.0
2025-06-19--17h-09m-16s,3.0,46.0,97.0,14.0,160.0
2025-06-19--17h-09m-16s,2.0,69.0,75.0,14.0,160.0
2025-06-19--17h-09m-16s,0.0,62.0,86.0,12.0,160.0
2025-06-19--17h-09m-16s,3.0,63.0,85.0,9.0,160.0
2025-06-19--17h-09m-16s,3.0,52.0,99.0,6.0,160.0
2025-06-19--17h-09m-16s,1.0,53.0,94.0,12.0,160.0
2025-06-19--17h-09m-16s,1.0,70.0,80.0,9.0,160.0
2025-06-19--17h-09m-16s,4.0,53.0,96.0,7.0,160.0
2025-06-19--17h-09m-16s,3.0,58.0,87.0,12.0,160.0
2025-06-19--17h-09m-16s,4.0,67.0,82.0,7.0,160.0
2025-06-19--17h-09m-16s,1.0,49.0,97.0,13.0,160.0
2025-06-19--17h-09m-16s,4.0,64.0,80.0,12.0,160.0
2025-06-19--17h-09m-16s,3.0,67.0,80.0,10.0,160.0
2025-06-19--17h-09m-16s,1.0,64.0,89.0,6.0,160.0
2025-06-19--17h-09m-16s,3.0,62.0,83.0,12.0,160.0
2025-06-19--17h-09m-16s,4.0,62.0,82.0,12.0,160.0
2025-06-19--17h-09m-16s,4.0,59.0,87.0,10.0,160.0
2025-06-19--17h-09m-16s,0.0,55.0,91.0,14.0,160.0
2025-06-19--17h-09m-16s,1.0,52.0,99.0,8.0,160.0
2025-06-19--17h-09m-16s,2.0,45.0,102.0,11.0,160.0
2025-06-19--17h-09m-16s,5.0,46.0,93.0,16.0,160.0
2025-06-19--17h-09m-16s,2.0,59.0,87.0,12.0,160.0
2025-06-19--17h-09m-16s,2.0,63.0,85.0,10.0,160.0
2025-06-19--17h-09m-16s,2.0,69.0,80.0,9.0,160.0
2025-06-19--17h-09m-16s,3.0,60.0,84.0,13.0,160.0
2025-06-19--17h-09m-16s,0.0,53.0,92.0,15.0,160.0
2025-06-19--17h-09m-16s,6.0,60.0,82.0,12.0,160.0
2025-06-19--17h-09m-16s,2.0,69.0,76.0,13.0,160.0
2025-06-19--17h-09m-16s,8.0,58.0,84.0,10.0,160.0
2025-06-19--17h-09m-16s,1.0,58.0,90.0,11.0,160.0
2025-06-19--17h-09m-16s,4.0,61.0,81.0,14.0,160.0
2025-06-19--17h-09m-16s,2.0,55.0,94.0,9.0,160.0
2025-06-19--17h-09m-16s,2.0,55.0,94.0,9.0,160.0
2025-06-19--17h-09m-16s,3.0,58.0,81.0,18.0,160.0
2025-06-19--17h-09m-16s,4.0,55.0,90.0,11.0,160.0
2025-06-19--17h-09m-16s,3.0,62.0,90.0,5.0,160.0
2025-06-19--17h-09m-16s,2.0,50.0,94.0,14.0,160.0
