data_dir,C,SB,DB_V,DB_H,N
2025-06-19--17h-53m-29s,93.0,0.0,74.0,33.0,200.0
2025-06-19--17h-53m-29s,94.0,1.0,81.0,24.0,200.0
2025-06-19--17h-53m-29s,92.0,1.0,79.0,28.0,200.0
2025-06-19--17h-53m-29s,77.0,1.0,87.0,35.0,200.0
2025-06-19--17h-53m-29s,82.0,1.0,88.0,29.0,200.0
2025-06-19--17h-53m-29s,87.0,1.0,77.0,35.0,200.0
2025-06-19--17h-53m-29s,91.0,1.0,73.0,35.0,200.0
2025-06-19--17h-53m-29s,94.0,2.0,76.0,28.0,200.0
2025-06-19--17h-53m-29s,94.0,1.0,76.0,29.0,200.0
2025-06-19--17h-53m-29s,95.0,0.0,78.0,27.0,200.0
2025-06-19--17h-53m-29s,90.0,0.0,72.0,38.0,200.0
2025-06-19--17h-53m-29s,86.0,1.0,85.0,28.0,200.0
2025-06-19--17h-53m-29s,75.0,2.0,87.0,36.0,200.0
2025-06-19--17h-53m-29s,92.0,1.0,85.0,22.0,200.0
2025-06-19--17h-53m-29s,93.0,0.0,72.0,35.0,200.0
2025-06-19--17h-53m-29s,82.0,2.0,91.0,25.0,200.0
2025-06-19--17h-53m-29s,92.0,0.0,70.0,38.0,200.0
2025-06-19--17h-53m-29s,98.0,1.0,66.0,35.0,200.0
2025-06-19--17h-53m-29s,93.0,0.0,84.0,23.0,200.0
2025-06-19--17h-53m-29s,88.0,3.0,83.0,26.0,200.0
2025-06-19--17h-53m-29s,82.0,1.0,89.0,28.0,200.0
2025-06-19--17h-53m-29s,85.0,1.0,77.0,37.0,200.0
2025-06-19--17h-53m-29s,90.0,1.0,82.0,27.0,200.0
2025-06-19--17h-53m-29s,97.0,0.0,74.0,29.0,200.0
2025-06-19--17h-53m-29s,92.0,0.0,71.0,37.0,200.0
2025-06-19--17h-53m-29s,84.0,0.0,93.0,23.0,200.0
2025-06-19--17h-53m-29s,88.0,0.0,79.0,33.0,200.0
2025-06-19--17h-53m-29s,95.0,1.0,73.0,31.0,200.0
2025-06-19--17h-53m-29s,81.0,1.0,86.0,32.0,200.0
2025-06-19--17h-53m-29s,91.0,0.0,82.0,27.0,200.0
2025-06-19--17h-53m-29s,88.0,0.0,76.0,36.0,200.0
2025-06-19--17h-53m-29s,84.0,0.0,82.0,34.0,200.0
2025-06-19--17h-53m-29s,89.0,3.0,81.0,27.0,200.0
2025-06-19--17h-53m-29s,85.0,0.0,93.0,22.0,200.0
2025-06-19--17h-53m-29s,92.0,1.0,83.0,24.0,200.0
2025-06-19--17h-53m-29s,93.0,1.0,66.0,40.0,200.0
2025-06-19--17h-53m-29s,87.0,2.0,84.0,27.0,200.0
2025-06-19--17h-53m-29s,92.0,3.0,70.0,35.0,200.0
2025-06-19--17h-53m-29s,94.0,1.0,72.0,33.0,200.0
2025-06-19--17h-53m-29s,83.0,2.0,84.0,31.0,200.0
2025-06-19--17h-53m-29s,97.0,0.0,68.0,35.0,200.0
2025-06-19--17h-53m-29s,95.0,1.0,78.0,26.0,200.0
2025-06-19--17h-53m-29s,101.0,1.0,75.0,23.0,200.0
2025-06-19--17h-53m-29s,92.0,2.0,80.0,26.0,200.0
2025-06-19--17h-53m-29s,90.0,0.0,75.0,35.0,200.0
2025-06-19--17h-53m-29s,101.0,0.0,72.0,27.0,200.0
2025-06-19--17h-53m-29s,99.0,0.0,74.0,27.0,200.0
2025-06-19--17h-53m-29s,83.0,0.0,85.0,32.0,200.0
2025-06-19--17h-53m-29s,92.0,0.0,75.0,33.0,200.0
2025-06-19--17h-53m-29s,81.0,2.0,78.0,39.0,200.0
2025-06-19--17h-53m-29s,80.0,3.0,88.0,29.0,200.0
2025-06-19--17h-53m-29s,94.0,2.0,69.0,35.0,200.0
2025-06-19--17h-53m-29s,99.0,1.0,74.0,26.0,200.0
2025-06-19--17h-53m-29s,99.0,3.0,71.0,27.0,200.0
2025-06-19--17h-53m-29s,93.0,2.0,69.0,36.0,200.0
2025-06-19--17h-53m-29s,94.0,1.0,80.0,25.0,200.0
2025-06-19--17h-53m-29s,98.0,0.0,72.0,30.0,200.0
2025-06-19--17h-53m-29s,99.0,2.0,75.0,24.0,200.0
2025-06-19--17h-53m-29s,80.0,2.0,85.0,33.0,200.0
2025-06-19--17h-53m-29s,89.0,3.0,78.0,30.0,200.0
2025-06-19--17h-53m-29s,102.0,3.0,72.0,23.0,200.0
2025-06-19--17h-53m-29s,99.0,0.0,74.0,27.0,200.0
2025-06-19--17h-53m-29s,99.0,1.0,73.0,27.0,200.0
2025-06-19--17h-53m-29s,100.0,0.0,71.0,29.0,200.0
2025-06-19--17h-53m-29s,91.0,1.0,70.0,38.0,200.0
2025-06-19--17h-53m-29s,84.0,1.0,90.0,25.0,200.0
2025-06-19--17h-53m-29s,91.0,3.0,73.0,33.0,200.0
2025-06-19--17h-53m-29s,82.0,0.0,78.0,40.0,200.0
2025-06-19--17h-53m-29s,86.0,6.0,73.0,35.0,200.0
2025-06-19--17h-53m-29s,87.0,1.0,83.0,29.0,200.0
2025-06-19--17h-53m-29s,89.0,1.0,81.0,29.0,200.0
2025-06-19--17h-53m-29s,94.0,4.0,73.0,29.0,200.0
2025-06-19--17h-53m-29s,99.0,1.0,67.0,33.0,200.0
2025-06-19--17h-53m-29s,104.0,1.0,75.0,20.0,200.0
2025-06-19--17h-53m-29s,86.0,0.0,72.0,42.0,200.0
2025-06-19--17h-53m-29s,74.0,3.0,90.0,33.0,200.0
2025-06-19--17h-53m-29s,104.0,2.0,68.0,26.0,200.0
2025-06-19--17h-53m-29s,93.0,0.0,77.0,30.0,200.0
2025-06-19--17h-53m-29s,101.0,0.0,68.0,31.0,200.0
2025-06-19--17h-53m-29s,94.0,3.0,75.0,28.0,200.0
2025-06-19--17h-53m-29s,100.0,2.0,74.0,24.0,200.0
2025-06-19--17h-53m-29s,95.0,2.0,73.0,30.0,200.0
2025-06-19--17h-53m-29s,102.0,0.0,70.0,28.0,200.0
2025-06-19--17h-53m-29s,92.0,2.0,85.0,21.0,200.0
2025-06-19--17h-53m-29s,100.0,1.0,81.0,18.0,200.0
2025-06-19--17h-53m-29s,100.0,0.0,71.0,29.0,200.0
2025-06-19--17h-53m-29s,89.0,1.0,77.0,33.0,200.0
2025-06-19--17h-53m-29s,76.0,1.0,84.0,39.0,200.0
2025-06-19--17h-53m-29s,91.0,0.0,78.0,31.0,200.0
2025-06-19--17h-53m-29s,88.0,0.0,74.0,38.0,200.0
2025-06-19--17h-53m-29s,97.0,1.0,70.0,32.0,200.0
2025-06-19--17h-53m-29s,88.0,1.0,85.0,26.0,200.0
2025-06-19--17h-53m-29s,100.0,2.0,67.0,31.0,200.0
2025-06-19--17h-53m-29s,93.0,2.0,78.0,27.0,200.0
2025-06-19--17h-53m-29s,93.0,1.0,79.0,27.0,200.0
2025-06-19--17h-53m-29s,96.0,1.0,76.0,27.0,200.0
2025-06-19--17h-53m-29s,87.0,2.0,82.0,29.0,200.0
2025-06-19--17h-53m-29s,95.0,5.0,67.0,33.0,200.0
2025-06-19--17h-53m-29s,71.0,2.0,98.0,29.0,200.0
2025-06-19--17h-53m-29s,84.0,4.0,90.0,22.0,200.0
2025-06-19--17h-53m-29s,94.0,0.0,77.0,29.0,200.0
2025-06-19--17h-53m-29s,95.0,1.0,75.0,29.0,200.0
2025-06-19--17h-53m-29s,85.0,1.0,77.0,37.0,200.0
2025-06-19--17h-53m-29s,89.0,2.0,74.0,35.0,200.0
2025-06-19--17h-53m-29s,93.0,0.0,79.0,28.0,200.0
2025-06-19--17h-53m-29s,87.0,1.0,88.0,24.0,200.0
2025-06-19--17h-53m-29s,98.0,3.0,76.0,23.0,200.0
2025-06-19--17h-53m-29s,89.0,2.0,75.0,34.0,200.0
2025-06-19--17h-53m-29s,97.0,1.0,73.0,29.0,200.0
2025-06-19--17h-53m-29s,99.0,2.0,68.0,31.0,200.0
2025-06-19--17h-53m-29s,97.0,0.0,78.0,25.0,200.0
2025-06-19--17h-53m-29s,93.0,3.0,77.0,27.0,200.0
2025-06-19--17h-53m-29s,93.0,1.0,71.0,35.0,200.0
2025-06-19--17h-53m-29s,78.0,0.0,84.0,38.0,200.0
2025-06-19--17h-53m-29s,95.0,3.0,80.0,22.0,200.0
2025-06-19--17h-53m-29s,95.0,0.0,79.0,26.0,200.0
2025-06-19--17h-53m-29s,85.0,2.0,79.0,34.0,200.0
2025-06-19--17h-53m-29s,94.0,0.0,71.0,35.0,200.0
2025-06-19--17h-53m-29s,86.0,1.0,90.0,23.0,200.0
2025-06-19--17h-53m-29s,87.0,1.0,85.0,27.0,200.0
2025-06-19--17h-53m-29s,95.0,0.0,72.0,33.0,200.0
2025-06-19--17h-53m-29s,81.0,2.0,89.0,28.0,200.0
2025-06-19--17h-53m-29s,87.0,1.0,82.0,30.0,200.0
2025-06-19--17h-53m-29s,100.0,2.0,73.0,25.0,200.0
2025-06-19--17h-53m-29s,97.0,0.0,71.0,32.0,200.0
2025-06-19--17h-53m-29s,92.0,1.0,85.0,22.0,200.0
2025-06-19--17h-53m-29s,86.0,2.0,83.0,29.0,200.0
2025-06-19--17h-53m-29s,91.0,0.0,69.0,40.0,200.0
2025-06-19--17h-53m-29s,77.0,1.0,96.0,26.0,200.0
2025-06-19--17h-53m-29s,89.0,1.0,77.0,33.0,200.0
2025-06-19--17h-53m-29s,93.0,1.0,79.0,27.0,200.0
2025-06-19--17h-53m-29s,80.0,0.0,83.0,37.0,200.0
2025-06-19--17h-53m-29s,86.0,0.0,80.0,34.0,200.0
2025-06-19--17h-53m-29s,93.0,0.0,79.0,28.0,200.0
2025-06-19--17h-53m-29s,85.0,0.0,82.0,33.0,200.0
2025-06-19--17h-53m-29s,99.0,2.0,64.0,35.0,200.0
2025-06-19--17h-53m-29s,78.0,1.0,82.0,39.0,200.0
2025-06-19--17h-53m-29s,82.0,2.0,90.0,26.0,200.0
2025-06-19--17h-53m-29s,96.0,0.0,72.0,32.0,200.0
2025-06-19--17h-53m-29s,97.0,1.0,73.0,29.0,200.0
2025-06-19--17h-53m-29s,90.0,1.0,75.0,34.0,200.0
2025-06-19--17h-53m-29s,91.0,2.0,81.0,26.0,200.0
2025-06-19--17h-53m-29s,85.0,3.0,89.0,23.0,200.0
2025-06-19--17h-53m-29s,88.0,3.0,76.0,33.0,200.0
2025-06-19--17h-53m-29s,92.0,2.0,79.0,27.0,200.0
2025-06-19--17h-53m-29s,101.0,2.0,67.0,30.0,200.0
