Unnamed: 0,Measurement Basis,TT,TR,RT,RR,T,R
0,H,17323,92021,22694,83013,40017,175034
1,D,91591,21250,109744,13146,201335,34396
2,R,38130,72888,66458,49324,104588,122212
3,V,94192,17633,107556,14668,201748,32301
4,A,21056,89514,17851,90087,38907,179601
5,L,73896,38184,61642,52819,135538,91003
