theta_estimate,delta_phi_estimate
76.79555521327174,0.0
64.43898155644601,12.42258202879328
85.63315068381198,13.835342091461985
85.63315068381198,18.66960843747964
73.78826290507496,0.0
73.78826290507496,9.19924990151734
82.70930309994775,9.730762995569496
85.63315068381198,0.0
79.76621937589276,0.0
84.1731307250793,0.0
72.26779259663445,15.6692196607735
82.70930309994775,13.07203575825892
75.29708788523399,10.73499769345517
75.29708788523399,9.453818056955944
76.79555521327174,12.42258202879328
91.4543637758213,0.0
91.4543637758213,9.19924990151734
91.4543637758213,9.19924990151734
82.70930309994775,9.19924990151734
94.36684931618802,0.0
72.26779259663445,8.964198722388934
91.4543637758213,8.354267009418201
79.76621937589276,0.0
76.79555521327174,13.835342091461985
79.76621937589276,8.746291585797271
94.36684931618802,0.0
104.70291211476601,15.6692196607735
72.26779259663445,10.73499769345517
81.24067372351213,13.437451997627068
84.1731307250793,10.03356786586669
82.70930309994775,0.0
85.63315068381198,8.746291585797271
70.73430549010199,9.19924990151734
81.24067372351213,0.0
87.090334316262,0.0
75.29708788523399,11.607657699983509
82.70930309994775,11.861224261026619
82.70930309994775,0.0
85.63315068381198,14.585084323987168
87.090334316262,9.453818056955944
75.29708788523399,10.03356786586669
81.24067372351213,16.54258264340555
84.1731307250793,11.607657699983509
85.63315068381198,9.19924990151734
82.70930309994775,10.366525497881398
75.29708788523399,12.13217190968354
82.70930309994775,11.861224261026619
84.1731307250793,11.145783819035133
84.1731307250793,8.964198722388934
73.78826290507496,15.874532876304485
90.0,11.607657699983509
78.28488080897003,14.270821369961142
76.79555521327174,12.42258202879328
88.54563622417871,13.835342091461985
94.36684931618802,16.08813885742485
87.090334316262,10.03356786586669
92.909665683738,12.13217190968354
81.24067372351213,0.0
92.909665683738,0.0
79.76621937589276,9.19924990151734
92.909665683738,10.73499769345517
87.090334316262,14.270821369961142
91.4543637758213,0.0
88.54563622417871,10.366525497881398
72.26779259663445,0.0
82.70930309994775,13.835342091461985
87.090334316262,0.0
94.36684931618802,0.0
90.0,0.0
85.63315068381198,10.366525497881398
90.0,13.437451997627068
97.29069690005227,0.0
85.63315068381198,10.366525497881398
88.54563622417871,13.835342091461985
81.24067372351213,0.0
91.4543637758213,17.03787730894717
92.909665683738,16.54258264340555
82.70930309994775,9.730762995569496
82.70930309994775,13.07203575825892
81.24067372351213,20.422155428503196
78.28488080897003,0.0
78.28488080897003,0.0
92.909665683738,13.437451997627068
78.28488080897003,9.453818056955944
79.76621937589276,0.0
84.1731307250793,12.734902619155687
95.8268692749207,9.453818056955944
78.28488080897003,8.964198722388934
85.63315068381198,10.366525497881398
85.63315068381198,9.19924990151734
85.63315068381198,12.13217190968354
98.75932627648788,8.543540789586979
70.73430549010199,14.75020981151751
79.76621937589276,8.354267009418201
81.24067372351213,12.734902619155687
95.8268692749207,12.734902619155687
88.54563622417871,9.19924990151734
97.29069690005227,13.07203575825892
85.63315068381198,17.72451178308723
81.24067372351213,10.03356786586669
85.63315068381198,0.0
90.0,0.0
95.8268692749207,13.437451997627068
90.0,10.03356786586669
76.79555521327174,9.730762995569496
69.18633244294116,0.0
81.24067372351213,12.734902619155687
84.1731307250793,12.734902619155687
81.24067372351213,9.453818056955944
78.28488080897003,0.0
87.090334316262,10.03356786586669
85.63315068381198,9.730762995569496
88.54563622417871,8.746291585797271
87.090334316262,9.453818056955944
73.78826290507496,10.366525497881398
76.79555521327174,14.75020981151751
84.1731307250793,9.453818056955944
78.28488080897003,8.543540789586979
67.62229048848762,0.0
82.70930309994775,14.75020981151751
70.73430549010199,13.07203575825892
85.63315068381198,8.746291585797271
84.1731307250793,18.178642952154597
85.63315068381198,9.730762995569496
73.78826290507496,0.0
92.909665683738,0.0
81.24067372351213,15.6692196607735
85.63315068381198,0.0
82.70930309994775,18.66960843747964
82.70930309994775,9.19924990151734
75.29708788523399,9.453818056955944
81.24067372351213,13.437451997627068
73.78826290507496,10.366525497881398
88.54563622417871,16.08813885742485
82.70930309994775,13.07203575825892
79.76621937589276,13.07203575825892
87.090334316262,0.0
85.63315068381198,0.0
82.70930309994775,13.835342091461985
84.1731307250793,0.0
90.0,0.0
85.63315068381198,11.145783819035133
94.36684931618802,0.0
75.29708788523399,14.9210761763231
81.24067372351213,0.0
72.26779259663445,15.6692196607735
90.0,10.03356786586669
88.54563622417871,14.75020981151751
82.70930309994775,8.354267009418201
82.70930309994775,8.746291585797271
81.24067372351213,10.03356786586669
78.28488080897003,7.8539921333250495
90.0,13.437451997627068
87.090334316262,13.437451997627068
82.70930309994775,9.19924990151734
90.0,0.0
87.090334316262,9.453818056955944
79.76621937589276,9.19924990151734
81.24067372351213,0.0
90.0,12.13217190968354
82.70930309994775,13.835342091461985
78.28488080897003,9.453818056955944
91.4543637758213,0.0
82.70930309994775,16.198228877341805
82.70930309994775,16.90989084337012
78.28488080897003,13.437451997627068
88.54563622417871,16.08813885742485
79.76621937589276,0.0
82.70930309994775,13.07203575825892
81.24067372351213,13.437451997627068
92.909665683738,13.437451997627068
