theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time,power,temperature
0.7853981633974483,1.3744467859455345,13.52503267170461,22.05558247447343,15.96767661928566,12.682539225399326,60,10,32.7C
