theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time,power,temperature
1.5707963267948966,0.8508480103472356,26.049999999999997,45.0,-7.925,-44.99999999999999,90,10,32.7C
