data_dir,C,DB_H,DB_V,SB,N,theta_estimate,delta_phi_estimate,theta_estimate_degrees,delta_phi_estimate_degrees
2025-05-23--18h-51m-43s,0.5,0.0,33.0,6.5,40.0,2.5636044183967206,0.2667111521503259,146.88371351522215,15.281423367285226
2025-05-23--18h-51m-43s,1.5,1.0,36.0,1.5,40.0,2.664480725276315,0.7778978821189679,152.66350015228943,44.57026553758209
2025-05-23--18h-51m-43s,1.5,1.0,35.0,2.5,40.0,2.6118638991287852,0.6518095024818801,149.64877808266237,37.34593353873369
2025-05-23--18h-51m-43s,1.5,0.0,33.0,5.5,40.0,2.5636044183967206,0.4751464843588339,146.88371351522215,27.223888204239966
2025-05-23--18h-51m-43s,0.0,0.0,37.0,3.0,40.0,2.7907583189782468,0.0,159.8986733184779,0.0
2025-05-23--18h-51m-43s,1.0,2.0,32.0,5.0,40.0,2.4362991516840635,0.4149717231447266,139.58965902279962,23.776128353464095
2025-05-23--18h-51m-43s,0.0,0.0,34.0,6.0,40.0,2.6118638991287852,0.0,149.64877808266237,0.0
2025-05-23--18h-51m-43s,0.5,0.0,32.0,7.5,40.0,2.5186801516870747,0.24907281986978974,144.30974263503938,14.270821369961142
2025-05-23--18h-51m-43s,0.5,0.0,35.0,4.5,40.0,2.664480725276315,0.3172771730595597,152.66350015228943,18.178642952154597
2025-05-23--18h-51m-43s,0.0,0.0,36.0,4.0,40.0,2.723107492325756,0.0,156.02256647071903,0.0
2025-05-23--18h-51m-43s,1.0,1.0,33.0,5.0,40.0,2.5186801516870747,0.4149717231447266,144.30974263503938,23.776128353464095
2025-05-23--18h-51m-43s,0.0,0.0,34.0,6.0,40.0,2.6118638991287852,0.0,149.64877808266237,0.0
2025-05-23--18h-51m-43s,0.0,0.0,29.0,11.0,40.0,2.397998956835325,0.0,137.3952195034382,0.0
2025-05-23--18h-51m-43s,1.0,0.0,34.0,5.0,40.0,2.6118638991287852,0.4149717231447266,149.64877808266237,23.776128353464095
2025-05-23--18h-51m-43s,0.5,0.0,36.0,3.5,40.0,2.723107492325756,0.3564338525814142,156.02256647071903,20.422155428503196
2025-05-23--18h-51m-43s,0.5,0.0,35.0,4.5,40.0,2.664480725276315,0.3172771730595597,152.66350015228943,18.178642952154597
2025-05-23--18h-51m-43s,0.5,0.0,33.0,6.5,40.0,2.5636044183967206,0.2667111521503259,146.88371351522215,15.281423367285226
2025-05-23--18h-51m-43s,0.5,0.0,33.0,6.5,40.0,2.5636044183967206,0.2667111521503259,146.88371351522215,15.281423367285226
2025-05-23--18h-51m-43s,1.0,0.0,31.0,8.0,40.0,2.4764067053368013,0.3351499755574887,141.887652573696,19.202679103356804
2025-05-23--18h-51m-43s,0.5,1.0,32.0,6.5,40.0,2.4764067053368013,0.2667111521503259,141.887652573696,15.281423367285226
2025-05-23--18h-51m-43s,1.0,0.0,33.0,6.0,40.0,2.5636044183967206,0.38237550466972126,146.88371351522215,21.908502606759928
2025-05-23--18h-51m-43s,1.5,0.0,33.0,5.5,40.0,2.5636044183967206,0.4751464843588339,146.88371351522215,27.223888204239966
2025-05-23--18h-51m-43s,0.0,0.0,35.0,5.0,40.0,2.664480725276315,0.0,152.66350015228943,0.0
2025-05-23--18h-51m-43s,1.0,1.0,34.0,4.0,40.0,2.5636044183967206,0.45767422457177315,146.88371351522215,26.22280145988524
2025-05-23--18h-51m-43s,0.5,0.0,32.0,7.5,40.0,2.5186801516870747,0.24907281986978974,144.30974263503938,14.270821369961142
2025-05-23--18h-51m-43s,0.5,0.0,34.0,5.5,40.0,2.6118638991287852,0.28872253391069386,149.64877808266237,16.54258264340555
2025-05-23--18h-51m-43s,0.0,0.0,37.0,3.0,40.0,2.7907583189782468,0.0,159.8986733184779,0.0
2025-05-23--18h-51m-43s,1.0,0.0,34.0,5.0,40.0,2.6118638991287852,0.4149717231447266,149.64877808266237,23.776128353464095
2025-05-23--18h-51m-43s,0.5,0.0,33.0,6.5,40.0,2.5636044183967206,0.2667111521503259,146.88371351522215,15.281423367285226
2025-05-23--18h-51m-43s,0.5,0.0,35.0,4.5,40.0,2.664480725276315,0.3172771730595597,152.66350015228943,18.178642952154597
2025-05-23--18h-51m-43s,0.5,0.0,35.0,4.5,40.0,2.664480725276315,0.3172771730595597,152.66350015228943,18.178642952154597
2025-05-23--18h-51m-43s,0.0,0.0,35.0,5.0,40.0,2.664480725276315,0.0,152.66350015228943,0.0
2025-05-23--18h-51m-43s,1.0,1.0,33.0,5.0,40.0,2.5186801516870747,0.4149717231447266,144.30974263503938,23.776128353464095
