data_dir,repetition,C,DB_H,DB_V,SB,N
2025-05-31--05h-41m-42s,0,1.0,1.0,0.0,0.5,2.5
2025-05-31--05h-41m-42s,1,1.5,1.0,1.0,0.5,4.0
2025-05-31--05h-41m-42s,2,2.5,0.0,0.0,0.0,2.5
2025-05-31--05h-41m-42s,3,1.0,1.0,0.0,0.0,2.0
2025-05-31--05h-41m-42s,4,0.5,0.0,1.0,0.0,1.5
2025-05-31--05h-41m-42s,5,0.5,0.0,1.0,0.0,1.5
2025-05-31--05h-41m-42s,6,0.5,0.0,1.0,0.5,2.0
2025-05-31--05h-41m-42s,8,1.0,1.0,1.0,0.5,3.5
2025-05-31--05h-41m-42s,9,3.5,0.0,0.0,0.0,3.5
2025-05-31--05h-41m-42s,10,0.5,0.0,0.0,0.0,0.5
2025-05-31--05h-41m-42s,11,1.0,3.0,1.0,0.0,5.0
2025-05-31--05h-41m-42s,12,0.5,0.0,0.0,0.0,0.5
2025-05-31--05h-41m-42s,13,0.5,1.0,0.0,0.0,1.5
2025-05-31--05h-41m-42s,14,1.0,1.0,1.0,0.0,3.0
2025-05-31--05h-41m-42s,15,1.5,1.0,0.0,0.0,2.5
2025-05-31--05h-41m-42s,16,1.0,2.0,0.0,0.5,3.5
2025-05-31--05h-41m-42s,17,0.5,0.0,1.0,0.0,1.5
2025-05-31--05h-41m-42s,18,0.5,0.0,0.0,0.0,0.5
2025-05-31--05h-41m-42s,19,4.5,0.0,0.0,0.5,5.0
2025-05-31--05h-41m-42s,20,2.0,0.0,2.0,0.0,4.0
2025-05-31--05h-41m-42s,21,1.0,0.0,1.0,0.0,2.0
2025-05-31--05h-41m-42s,22,0.5,0.0,2.0,0.0,2.5
2025-05-31--05h-41m-42s,23,1.5,0.0,0.0,0.0,1.5
2025-05-31--05h-41m-42s,24,1.0,0.0,0.0,0.0,1.0
2025-05-31--05h-41m-42s,25,0.5,0.0,0.0,0.0,0.5
2025-05-31--05h-41m-42s,26,0.5,1.0,0.0,0.0,1.5
2025-05-31--05h-41m-42s,27,1.0,1.0,0.0,0.5,2.5
2025-05-31--05h-41m-42s,28,1.0,0.0,0.0,0.0,1.0
2025-05-31--05h-41m-42s,29,1.0,1.0,1.0,0.0,3.0
2025-05-31--05h-41m-42s,31,1.5,0.0,1.0,0.0,2.5
2025-05-31--05h-41m-42s,32,0.5,1.0,0.0,0.0,1.5
2025-05-31--05h-41m-42s,33,2.0,1.0,0.0,0.0,3.0
2025-05-31--05h-41m-42s,34,0.5,2.0,0.0,0.0,2.5
2025-05-31--05h-41m-42s,35,1.5,1.0,0.0,0.0,2.5
2025-05-31--05h-41m-42s,36,2.5,0.0,0.0,0.5,3.0
