data_dir,C,SB,DB_V,DB_H,N
2025-06-18--17h-36m-21s,46.0,7.0,25.0,2.0,80.0
2025-06-18--17h-36m-21s,43.0,13.0,21.0,3.0,80.0
2025-06-18--17h-36m-21s,35.0,21.0,21.0,3.0,80.0
2025-06-18--17h-36m-21s,36.0,19.0,24.0,1.0,80.0
2025-06-18--17h-36m-21s,42.0,14.0,20.0,4.0,80.0
2025-06-18--17h-36m-21s,39.0,18.0,21.0,2.0,80.0
2025-06-18--17h-36m-21s,40.0,17.0,19.0,4.0,80.0
2025-06-18--17h-36m-21s,36.0,18.0,17.0,9.0,80.0
2025-06-18--17h-36m-21s,36.0,24.0,19.0,1.0,80.0
2025-06-18--17h-36m-21s,44.0,16.0,15.0,5.0,80.0
2025-06-18--17h-36m-21s,41.0,16.0,20.0,3.0,80.0
2025-06-18--17h-36m-21s,45.0,12.0,21.0,2.0,80.0
2025-06-18--17h-36m-21s,41.0,19.0,18.0,2.0,80.0
2025-06-18--17h-36m-21s,42.0,14.0,22.0,2.0,80.0
2025-06-18--17h-36m-21s,36.0,18.0,23.0,3.0,80.0
2025-06-18--17h-36m-21s,43.0,12.0,25.0,0.0,80.0
2025-06-18--17h-36m-21s,28.0,24.0,24.0,4.0,80.0
2025-06-18--17h-36m-21s,39.0,17.0,22.0,2.0,80.0
2025-06-18--17h-36m-21s,37.0,23.0,19.0,1.0,80.0
2025-06-18--17h-36m-21s,35.0,17.0,24.0,4.0,80.0
2025-06-18--17h-36m-21s,38.0,21.0,20.0,1.0,80.0
2025-06-18--17h-36m-21s,33.0,14.0,29.0,4.0,80.0
2025-06-18--17h-36m-21s,46.0,16.0,16.0,2.0,80.0
2025-06-18--17h-36m-21s,39.0,10.0,25.0,6.0,80.0
2025-06-18--17h-36m-21s,35.0,15.0,28.0,2.0,80.0
2025-06-18--17h-36m-21s,41.0,20.0,19.0,0.0,80.0
2025-06-18--17h-36m-21s,35.0,16.0,24.0,5.0,80.0
2025-06-18--17h-36m-21s,37.0,12.0,28.0,3.0,80.0
2025-06-18--17h-36m-21s,50.0,11.0,17.0,2.0,80.0
2025-06-18--17h-36m-21s,40.0,13.0,23.0,4.0,80.0
2025-06-18--17h-36m-21s,39.0,17.0,23.0,1.0,80.0
2025-06-18--17h-36m-21s,43.0,17.0,18.0,2.0,80.0
2025-06-18--17h-36m-21s,41.0,10.0,26.0,3.0,80.0
2025-06-18--17h-36m-21s,42.0,13.0,25.0,0.0,80.0
2025-06-18--17h-36m-21s,41.0,17.0,17.0,5.0,80.0
2025-06-18--17h-36m-21s,33.0,24.0,18.0,5.0,80.0
2025-06-18--17h-36m-21s,46.0,12.0,19.0,3.0,80.0
