data_dir,C,DB_H,DB_V,SB,N,theta_estimate,delta_phi_estimate
2025-05-27--13h-57m-47s,1.75,0.0,35.0,3.25,40.0,2.664480725276315,0.625913074552161
2025-05-27--13h-57m-47s,1.0,0.0,37.0,2.0,40.0,2.7907583189782468,0.6084259956212019
2025-05-27--13h-57m-47s,1.75,0.0,37.0,1.25,40.0,2.7907583189782468,0.861717566102964
2025-05-27--13h-57m-47s,1.5,0.0,34.0,4.5,40.0,2.6118638991287852,0.517127578698283
2025-05-27--13h-57m-47s,2.0,0.0,35.0,3.0,40.0,2.664480725276315,0.6773814595049629
2025-05-27--13h-57m-47s,1.25,0.0,37.0,1.75,40.0,2.7907583189782468,0.6942879757304286
2025-05-27--13h-57m-47s,0.25,0.0,36.0,3.75,40.0,2.723107492325756,0.24907281986978974
2025-05-27--13h-57m-47s,0.25,0.0,37.0,2.75,40.0,2.7907583189782468,0.28872253391069386
2025-05-27--13h-57m-47s,0.5,0.0,37.0,2.5,40.0,2.7907583189782468,0.4149717231447266
2025-05-27--13h-57m-47s,0.75,0.0,37.0,2.25,40.0,2.7907583189782468,0.517127578698283
2025-05-27--13h-57m-47s,2.5,0.0,34.0,3.5,40.0,2.6118638991287852,0.6942879757304286
2025-05-27--13h-57m-47s,0.25,0.0,38.0,1.75,40.0,2.8742148526381652,0.3564338525814142
2025-05-27--13h-57m-47s,1.25,0.0,36.0,2.75,40.0,2.723107492325756,0.5862663118194449
2025-05-27--13h-57m-47s,0.25,0.0,38.0,1.75,40.0,2.8742148526381652,0.3564338525814142
2025-05-27--13h-57m-47s,0.25,0.0,37.0,2.75,40.0,2.7907583189782468,0.28872253391069386
2025-05-27--13h-57m-47s,0.0,0.0,37.0,3.0,40.0,2.7907583189782468,0.0
2025-05-27--13h-57m-47s,1.25,0.0,36.0,2.75,40.0,2.723107492325756,0.5862663118194449
2025-05-27--13h-57m-47s,1.25,0.0,36.0,2.75,40.0,2.723107492325756,0.5862663118194449
2025-05-27--13h-57m-47s,1.75,0.0,36.0,2.25,40.0,2.723107492325756,0.7152997609647743
2025-05-27--13h-57m-47s,0.75,0.0,36.0,3.25,40.0,2.723107492325756,0.44200476677681094
2025-05-27--13h-57m-47s,1.0,0.0,36.0,3.0,40.0,2.723107492325756,0.517127578698283
2025-05-27--13h-57m-47s,0.5,0.0,34.0,5.5,40.0,2.6118638991287852,0.28872253391069386
2025-05-27--13h-57m-47s,1.25,0.0,36.0,2.75,40.0,2.723107492325756,0.5862663118194449
2025-05-27--13h-57m-47s,0.5,1.0,35.0,3.5,40.0,2.6118638991287852,0.3564338525814142
2025-05-27--13h-57m-47s,0.5,0.0,37.0,2.5,40.0,2.7907583189782468,0.4149717231447266
2025-05-27--13h-57m-47s,0.75,1.0,34.0,4.25,40.0,2.5636044183967206,0.3923710685423601
2025-05-27--13h-57m-47s,0.75,0.0,37.0,2.25,40.0,2.7907583189782468,0.517127578698283
2025-05-27--13h-57m-47s,0.25,0.0,37.0,2.75,40.0,2.7907583189782468,0.28872253391069386
2025-05-27--13h-57m-47s,0.75,0.0,36.0,3.25,40.0,2.723107492325756,0.44200476677681094
2025-05-27--13h-57m-47s,1.0,0.0,37.0,2.0,40.0,2.7907583189782468,0.6084259956212019
2025-05-27--13h-57m-47s,0.75,0.0,36.0,3.25,40.0,2.723107492325756,0.44200476677681094
2025-05-27--13h-57m-47s,0.25,0.0,38.0,1.75,40.0,2.8742148526381652,0.3564338525814142
2025-05-27--13h-57m-47s,1.0,0.0,35.0,4.0,40.0,2.664480725276315,0.45767422457177315
2025-05-27--13h-57m-47s,0.75,0.0,36.0,3.25,40.0,2.723107492325756,0.44200476677681094
2025-05-27--13h-57m-47s,1.75,0.0,36.0,2.25,40.0,2.723107492325756,0.7152997609647743
2025-05-27--13h-57m-47s,0.5,0.0,37.0,2.5,40.0,2.7907583189782468,0.4149717231447266
2025-05-27--13h-57m-47s,1.0,0.0,36.0,3.0,40.0,2.723107492325756,0.517127578698283
2025-05-27--13h-57m-47s,0.25,0.0,37.0,2.75,40.0,2.7907583189782468,0.28872253391069386
2025-05-27--13h-57m-47s,0.75,0.0,36.0,3.25,40.0,2.723107492325756,0.44200476677681094
2025-05-27--13h-57m-47s,0.5,0.0,36.0,3.5,40.0,2.723107492325756,0.3564338525814142
2025-05-27--13h-57m-47s,0.25,0.0,37.0,2.75,40.0,2.7907583189782468,0.28872253391069386
2025-05-27--13h-57m-47s,0.25,0.0,37.0,2.75,40.0,2.7907583189782468,0.28872253391069386
2025-05-27--13h-57m-47s,1.5,0.0,34.0,4.5,40.0,2.6118638991287852,0.517127578698283
2025-05-27--13h-57m-47s,0.25,0.0,37.0,2.75,40.0,2.7907583189782468,0.28872253391069386
2025-05-27--13h-57m-47s,0.0,0.0,37.0,3.0,40.0,2.7907583189782468,0.0
2025-05-27--13h-57m-47s,0.5,0.0,36.0,3.5,40.0,2.723107492325756,0.3564338525814142
2025-05-27--13h-57m-47s,0.75,0.0,37.0,2.25,40.0,2.7907583189782468,0.517127578698283
2025-05-27--13h-57m-47s,0.25,0.0,37.0,2.75,40.0,2.7907583189782468,0.28872253391069386
2025-05-27--13h-57m-47s,0.5,0.0,38.0,1.5,40.0,2.8742148526381652,0.517127578698283
2025-05-27--13h-57m-47s,1.25,0.0,37.0,1.75,40.0,2.7907583189782468,0.6942879757304286
2025-05-27--13h-57m-47s,1.25,1.0,36.0,1.75,40.0,2.664480725276315,0.6942879757304286
2025-05-27--13h-57m-47s,1.0,0.0,35.0,4.0,40.0,2.664480725276315,0.45767422457177315
2025-05-27--13h-57m-47s,0.0,0.0,35.0,5.0,40.0,2.664480725276315,0.0
2025-05-27--13h-57m-47s,1.25,0.0,35.0,3.75,40.0,2.664480725276315,0.5171275786982829
2025-05-27--13h-57m-47s,0.75,0.0,37.0,2.25,40.0,2.7907583189782468,0.517127578698283
2025-05-27--13h-57m-47s,0.75,0.0,37.0,2.25,40.0,2.7907583189782468,0.517127578698283
2025-05-27--13h-57m-47s,0.5,0.0,37.0,2.5,40.0,2.7907583189782468,0.4149717231447266
2025-05-27--13h-57m-47s,0.5,0.0,34.0,5.5,40.0,2.6118638991287852,0.28872253391069386
2025-05-27--13h-57m-47s,1.25,0.0,36.0,2.75,40.0,2.723107492325756,0.5862663118194449
2025-05-27--13h-57m-47s,1.25,0.0,35.0,3.75,40.0,2.664480725276315,0.5171275786982829
2025-05-27--13h-57m-47s,0.5,0.0,36.0,3.5,40.0,2.723107492325756,0.3564338525814142
2025-05-27--13h-57m-47s,1.5,0.0,36.0,2.5,40.0,2.723107492325756,0.6518095024818801
2025-05-27--13h-57m-47s,1.5,0.0,36.0,2.5,40.0,2.723107492325756,0.6518095024818801
2025-05-27--13h-57m-47s,0.5,0.0,37.0,2.5,40.0,2.7907583189782468,0.4149717231447266
2025-05-27--13h-57m-47s,2.75,0.0,72.0,5.25,80.0,2.723107492325756,0.6193783077562831
2025-05-27--13h-57m-47s,3.25,0.0,71.0,5.75,80.0,2.6929005650406266,0.6374679857396105
2025-05-27--13h-57m-47s,3.25,0.0,72.0,4.75,80.0,2.723107492325756,0.6837330505182186
2025-05-27--13h-57m-47s,0.5,0.0,73.0,6.5,80.0,2.7555223486068883,0.2667111521503259
2025-05-27--13h-57m-47s,1.25,0.0,74.0,4.75,80.0,2.7907583189782468,0.467919394188705
2025-05-27--13h-57m-47s,2.75,0.0,72.0,5.25,80.0,2.723107492325756,0.6193783077562831
2025-05-27--13h-57m-47s,1.5,0.0,74.0,4.5,80.0,2.7907583189782468,0.517127578698283
2025-05-27--13h-57m-47s,0.25,0.0,74.0,5.75,80.0,2.7907583189782468,0.20259184530918437
2025-05-27--13h-57m-47s,2.5,0.0,72.0,5.5,80.0,2.723107492325756,0.5862663118194449
2025-05-27--13h-57m-47s,2.5,0.0,72.0,5.5,80.0,2.723107492325756,0.5862663118194449
2025-05-27--13h-57m-47s,1.5,0.0,70.0,8.5,80.0,2.664480725276315,0.3923710685423601
2025-05-27--13h-57m-47s,1.75,1.0,71.0,6.25,80.0,2.664480725276315,0.48051975849664275
2025-05-27--13h-57m-47s,1.25,1.0,71.0,6.75,80.0,2.664480725276315,0.400959086483122
2025-05-27--13h-57m-47s,1.0,0.0,74.0,5.0,80.0,2.7907583189782468,0.4149717231447266
2025-05-27--13h-57m-47s,1.75,0.0,73.0,5.25,80.0,2.7555223486068883,0.517127578698283
2025-05-27--13h-57m-47s,1.0,0.0,74.0,5.0,80.0,2.7907583189782468,0.4149717231447266
2025-05-27--13h-57m-47s,1.75,0.0,71.0,7.25,80.0,2.6929005650406266,0.45075662210349593
