data_dir,C,DB_H,DB_V,SB,N
2025-05-23--18h-11m-25s,3.0,100.0,27.0,70.0,200.0
2025-05-23--18h-11m-25s,5.0,97.0,25.0,73.0,200.0
2025-05-23--18h-11m-25s,4.5,94.0,22.0,79.5,200.0
2025-05-23--18h-11m-25s,3.0,79.0,31.0,87.0,200.0
2025-05-23--18h-11m-25s,2.0,87.0,28.0,83.0,200.0
2025-05-23--18h-11m-25s,2.5,95.0,27.0,75.5,200.0
2025-05-23--18h-11m-25s,5.5,91.0,22.0,81.5,200.0
2025-05-23--18h-11m-25s,4.0,90.0,21.0,85.0,200.0
2025-05-23--18h-11m-25s,2.0,91.0,30.0,77.0,200.0
2025-05-23--18h-11m-25s,3.0,103.0,25.0,69.0,200.0
2025-05-23--18h-11m-25s,3.0,90.0,18.0,89.0,200.0
2025-05-23--18h-11m-25s,6.0,81.0,32.0,81.0,200.0
2025-05-23--18h-11m-25s,3.5,97.0,19.0,80.5,200.0
2025-05-23--18h-11m-25s,1.0,105.0,24.0,70.0,200.0
2025-05-23--18h-11m-25s,1.5,104.0,19.0,75.5,200.0
2025-05-23--18h-11m-25s,5.0,98.0,22.0,75.0,200.0
2025-05-23--18h-11m-25s,2.0,98.0,18.0,82.0,200.0
2025-05-23--18h-11m-25s,2.5,94.0,19.0,84.5,200.0
2025-05-23--18h-11m-25s,5.0,88.0,30.0,77.0,200.0
2025-05-23--18h-11m-25s,4.5,105.0,18.0,72.5,200.0
2025-05-23--18h-11m-25s,3.0,87.0,22.0,88.0,200.0
2025-05-23--18h-11m-25s,1.0,93.0,28.0,78.0,200.0
2025-05-23--18h-11m-25s,4.5,91.0,29.0,75.5,200.0
2025-05-23--18h-11m-25s,1.0,71.0,34.0,94.0,200.0
2025-05-23--18h-11m-25s,2.0,90.0,31.0,77.0,200.0
2025-05-23--18h-11m-25s,3.5,96.0,23.0,77.5,200.0
2025-05-23--18h-11m-25s,2.0,96.0,19.0,83.0,200.0
2025-05-23--18h-11m-25s,4.5,94.0,22.0,79.5,200.0
2025-05-23--18h-11m-25s,3.0,92.0,26.0,79.0,200.0
2025-05-23--18h-11m-25s,3.0,91.0,33.0,73.0,200.0
2025-05-23--18h-11m-25s,3.0,101.0,23.0,73.0,200.0
2025-05-23--18h-11m-25s,4.0,84.0,27.0,85.0,200.0
2025-05-23--18h-11m-25s,4.5,82.0,19.0,94.5,200.0
2025-05-23--18h-11m-25s,1.5,99.0,22.0,77.5,200.0
2025-05-23--18h-11m-25s,2.0,88.0,26.0,84.0,200.0
