,position,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,TT,RT,TR,RR,read_time
0,6.27,0,259,0,109433,0,0,0,0,0,305,0,117826,0,0,0,0,24505,15,11,0,1
1,6.67,0,247,0,109856,0,0,0,0,0,307,0,117947,0,0,0,0,24739,23,15,0,1
2,7.07,0,265,0,109334,0,0,0,0,0,313,0,117673,0,0,0,0,24673,18,23,0,1
3,7.47,0,237,0,109842,0,0,0,0,0,329,0,117945,0,0,0,0,24950,22,6,0,1
4,7.87,0,275,0,109361,0,0,0,0,0,288,0,117668,0,0,0,0,24768,18,11,0,1
5,8.27,0,254,0,109472,0,0,0,0,0,316,0,118738,0,0,0,0,24733,16,15,0,1
6,8.67,0,276,0,109873,0,0,0,0,0,275,0,117508,0,0,0,0,24822,13,18,0,1
7,9.07,0,241,0,108894,0,0,0,0,0,299,0,118789,0,0,0,0,24516,23,22,0,1
8,9.47,0,279,0,108066,0,0,0,0,0,319,0,116467,0,0,0,0,23126,10,13,0,1
9,9.87,0,279,0,103607,0,0,0,0,0,314,0,111620,0,0,0,0,13249,11,9,0,1
10,9.97,0,259,0,102132,0,0,0,0,0,306,0,109479,0,0,0,0,9180,7,11,0,1
11,10.07,0,238,0,100014,0,0,0,0,0,294,0,106930,0,0,0,0,5272,1,3,0,1
12,10.17,0,259,0,98531,0,0,0,0,0,282,0,105301,0,0,0,0,2364,5,2,0,1
13,10.27,0,244,0,97727,0,0,0,0,0,320,0,104650,0,0,0,0,787,4,1,0,1
14,10.37,0,258,0,98182,0,0,0,0,0,308,0,105681,0,0,0,0,1264,9,2,0,1
15,10.47,0,259,0,98949,0,0,0,0,0,328,0,105165,0,0,0,0,3360,4,2,0,1
16,10.57,0,247,0,101009,0,0,0,0,0,303,0,108068,0,0,0,0,6972,10,5,0,1
17,10.67,0,252,0,102785,0,0,0,0,0,319,0,109413,0,0,0,0,10917,8,7,0,1
18,10.77,0,257,0,104259,0,0,0,0,0,318,0,112311,0,0,0,0,14876,10,8,0,1
19,11.07,0,278,0,107696,0,0,0,0,0,325,0,115662,0,0,0,0,22387,15,14,0,1
20,11.47,0,268,0,108860,0,0,0,0,0,309,0,117595,0,0,0,0,24373,18,19,0,1
21,11.87,0,248,0,109203,0,0,0,0,0,297,0,117163,0,0,0,0,24429,16,15,0,1
22,12.27,0,234,0,109372,0,0,0,0,0,300,0,117140,0,0,0,0,24637,18,7,0,1
23,12.67,0,247,0,108491,0,0,0,0,0,303,0,117609,0,0,0,0,24338,17,17,0,1
24,13.07,0,283,0,108227,0,0,0,0,0,319,0,117573,0,0,0,0,24272,19,11,0,1
25,13.47,0,270,0,108642,0,0,0,0,0,324,0,116816,0,0,0,0,24213,17,14,0,1
26,13.87,0,256,0,109188,0,0,0,0,0,321,0,117348,0,0,0,0,24506,18,13,0,1
27,14.27,0,229,0,107098,0,0,0,0,0,297,0,116480,0,0,0,0,24144,20,8,0,1
