data_dir,C,DB_H,DB_V,SB,N
2025-05-30--14h-03m-06s,2.0,116.0,0.0,2.5,120.5
2025-05-30--14h-03m-06s,2.5,115.0,0.0,2.5,120.0
2025-05-30--14h-03m-06s,2.5,113.0,0.0,2.5,118.0
2025-05-30--14h-03m-06s,2.0,116.0,0.0,0.5,118.5
2025-05-30--14h-03m-06s,2.0,117.0,0.0,1.0,120.0
2025-05-30--14h-03m-06s,4.5,112.0,0.0,2.5,119.0
2025-05-30--14h-03m-06s,2.0,118.0,0.0,0.5,120.5
2025-05-30--14h-03m-06s,2.0,114.0,0.0,3.0,119.0
2025-05-30--14h-03m-06s,1.5,117.0,0.0,2.0,120.5
2025-05-30--14h-03m-06s,2.5,114.0,0.0,2.0,118.5
