data_dir,C,DB_H,DB_V,SB,N
2025-05-30--14h-03m-06s,2.0,78.0,0.0,1.5,81.5
2025-05-30--14h-03m-06s,2.0,75.0,0.0,1.5,78.5
2025-05-30--14h-03m-06s,0.5,78.0,0.0,2.0,80.5
2025-05-30--14h-03m-06s,1.5,76.0,0.0,1.5,79.0
2025-05-30--14h-03m-06s,2.0,75.0,0.0,1.5,78.5
2025-05-30--14h-03m-06s,1.0,78.0,0.0,0.0,79.0
2025-05-30--14h-03m-06s,1.0,80.0,0.0,0.0,81.0
2025-05-30--14h-03m-06s,2.5,72.0,0.0,3.5,78.0
2025-05-30--14h-03m-06s,3.0,77.0,0.0,0.0,80.0
2025-05-30--14h-03m-06s,0.5,79.0,0.0,0.5,80.0
2025-05-30--14h-03m-06s,1.5,79.0,0.0,0.5,81.0
2025-05-30--14h-03m-06s,2.0,74.0,0.0,2.5,78.5
2025-05-30--14h-03m-06s,0.5,79.0,0.0,1.5,81.0
2025-05-30--14h-03m-06s,2.0,76.0,0.0,1.5,79.5
2025-05-30--14h-03m-06s,1.5,76.0,0.0,1.0,78.5
2025-05-30--14h-03m-06s,0.5,76.0,0.0,3.0,79.5
