data_dir,C,DB_H,DB_V,SB,N
2025-05-29--04h-34m-51s,3.5,152.0,7.0,37.5,200.0
2025-05-29--04h-34m-51s,2.0,158.0,5.0,35.0,200.0
2025-05-29--04h-34m-51s,1.5,159.0,5.0,34.5,200.0
2025-05-29--04h-34m-51s,0.5,149.0,2.0,48.5,200.0
2025-05-29--04h-34m-51s,2.5,145.0,3.0,49.5,200.0
2025-05-29--04h-34m-51s,5.5,147.0,2.0,45.5,200.0
2025-05-29--04h-34m-51s,2.0,152.0,8.0,38.0,200.0
2025-05-29--04h-34m-51s,5.0,152.0,3.0,40.0,200.0
2025-05-29--04h-34m-51s,4.0,151.0,5.0,40.0,200.0
2025-05-29--04h-34m-51s,5.5,155.0,5.0,34.5,200.0
2025-05-29--04h-34m-51s,5.0,145.0,8.0,42.0,200.0
2025-05-29--04h-34m-51s,4.5,153.0,6.0,36.5,200.0
2025-05-29--04h-34m-51s,3.5,156.0,4.0,36.5,200.0
2025-05-29--04h-34m-51s,5.5,149.0,4.0,41.5,200.0
2025-05-29--04h-34m-51s,2.0,152.0,6.0,40.0,200.0
2025-05-29--04h-34m-51s,3.5,152.0,4.0,40.5,200.0
2025-05-29--04h-34m-51s,4.0,143.0,6.0,47.0,200.0
2025-05-29--04h-34m-51s,4.0,140.0,5.0,51.0,200.0
2025-05-29--04h-34m-51s,3.0,156.0,3.0,38.0,200.0
2025-05-29--04h-34m-51s,2.0,157.0,3.0,38.0,200.0
2025-05-29--04h-34m-51s,4.5,146.0,5.0,44.5,200.0
2025-05-29--04h-34m-51s,2.0,153.0,4.0,41.0,200.0
2025-05-29--04h-34m-51s,2.0,150.0,2.0,46.0,200.0
2025-05-29--04h-34m-51s,3.5,144.0,3.0,49.5,200.0
2025-05-29--04h-34m-51s,3.0,148.0,3.0,46.0,200.0
2025-05-29--04h-34m-51s,1.5,156.0,4.0,38.5,200.0
2025-05-29--04h-34m-51s,5.5,150.0,4.0,40.5,200.0
2025-05-29--04h-34m-51s,2.5,149.0,3.0,45.5,200.0
2025-05-29--04h-34m-51s,4.0,146.0,6.0,44.0,200.0
2025-05-29--04h-34m-51s,3.0,144.0,9.0,44.0,200.0
2025-05-29--04h-34m-51s,4.0,149.0,4.0,43.0,200.0
