data_dir,C,DB_H,DB_V,SB,N,repetition,theta_estimate,delta_phi_estimate
2025-05-31--19h-47m-53s,15.0,5.0,20.0,0.0,40.0,,1.9551931012905357,1.5707963267948966
2025-05-31--19h-47m-53s,18.0,5.0,18.0,0.0,41.0,,1.8934381485169793,1.5707963267948966
2025-05-31--19h-47m-53s,15.0,3.0,21.0,0.5,39.5,,2.0439505155571736,1.3902111126041985
2025-05-31--19h-47m-53s,17.5,5.0,17.0,0.5,40.0,,1.8754889808102941,1.4033482475752073
2025-05-31--19h-47m-53s,15.5,5.0,19.0,0.0,39.5,,1.9331011578513895,1.5707963267948966
2025-05-31--19h-47m-53s,24.0,1.0,16.0,0.0,41.0,,1.9453462139209745,1.5707963267948966
2025-05-31--19h-47m-53s,18.0,5.0,16.0,0.0,39.0,,1.8567278560161748,1.5707963267948966
2025-05-31--19h-47m-53s,20.0,6.0,14.0,0.5,40.5,,1.769634841573379,1.4139806414504958
2025-05-31--19h-47m-53s,17.5,4.0,19.0,0.0,40.5,,1.9502040419226216,1.5707963267948966
2025-05-31--19h-47m-53s,17.0,2.0,22.0,0.0,41.0,,2.080369713486769,1.5707963267948966
2025-05-31--19h-47m-53s,20.0,3.0,16.0,0.0,39.0,,1.9106332362490186,1.5707963267948966
2025-05-31--19h-47m-53s,22.5,1.0,17.0,0.0,40.5,,1.9769313712292855,1.5707963267948966
2025-05-31--19h-47m-53s,12.0,6.0,22.0,0.0,40.0,,1.9823131728623846,1.5707963267948966
2025-05-31--19h-47m-53s,20.5,5.0,15.0,0.0,40.5,,1.8202902466421822,1.5707963267948966
2025-05-31--19h-47m-53s,16.0,3.0,21.0,0.0,40.0,,2.037561665842193,1.5707963267948966
2025-05-31--19h-47m-53s,17.0,2.0,20.0,0.0,39.0,,2.0505249644706494,1.5707963267948966
2025-05-31--19h-47m-53s,19.5,7.0,12.0,1.5,40.0,,1.696124157962962,1.3002465638163236
2025-05-31--19h-47m-53s,17.0,5.0,18.0,0.5,40.5,,1.8975684678254372,1.400950038711223
2025-05-31--19h-47m-53s,9.0,5.0,26.0,0.0,40.0,,2.12351143989168,1.5707963267948966
2025-05-31--19h-47m-53s,15.0,2.0,24.0,0.0,41.0,,2.1371816924169798,1.5707963267948966
2025-05-31--19h-47m-53s,19.0,4.0,16.0,0.5,39.5,,1.8794723147971695,1.409975846120432
2025-05-31--19h-47m-53s,18.0,6.0,15.0,0.0,39.0,,1.803664505052979,1.5707963267948966
2025-05-31--19h-47m-53s,21.0,0.0,18.0,0.0,39.0,,2.0505249644706494,1.5707963267948966
2025-05-31--19h-47m-53s,14.5,1.0,24.0,0.0,39.5,,2.1923248101629387,1.5707963267948966
2025-05-31--19h-47m-53s,16.0,5.0,19.0,0.0,40.0,,1.9283674304404068,1.5707963267948966
2025-05-31--19h-47m-53s,15.5,8.0,16.0,0.0,39.5,,1.7747387821580296,1.5707963267948966
2025-05-31--19h-47m-53s,18.0,4.0,19.0,0.0,41.0,,1.9453462139209745,1.5707963267948966
2025-05-31--19h-47m-53s,17.0,3.0,21.0,0.0,41.0,,2.0253088611780656,1.5707963267948966
2025-05-31--19h-47m-53s,16.0,4.0,19.0,0.0,39.0,,1.965587446494658,1.5707963267948966
2025-05-31--19h-47m-53s,20.0,3.0,17.0,0.5,40.5,,1.923758637104169,1.4139806414504958
2025-05-31--19h-47m-53s,16.5,5.0,18.0,0.0,39.5,,1.9061613970291336,1.5707963267948966
2025-05-31--19h-47m-53s,19.5,8.0,13.0,0.0,40.5,,1.6945689003537312,1.5707963267948966
2025-05-31--19h-47m-53s,18.5,3.0,19.0,0.0,40.5,,1.9769313712292855,1.5707963267948966
2025-05-31--19h-47m-53s,16.0,3.0,22.0,0.0,41.0,,2.052641033223822,1.5707963267948966
2025-05-31--19h-47m-53s,19.0,5.0,16.0,0.5,40.5,,1.8458565930979849,1.409975846120432
2025-05-31--19h-47m-53s,19.5,5.0,15.0,0.5,40.0,,1.8234765819369754,1.412016112149136
2025-05-31--19h-47m-53s,19.0,4.0,18.0,0.0,41.0,,1.9192697827245515,1.5707963267948966
2025-05-31--19h-47m-53s,14.5,4.0,21.0,0.5,40.0,,2.009758212404657,1.387192316515978
2025-05-31--19h-47m-53s,23.0,3.0,14.0,0.0,40.0,,1.8493860291865472,1.5707963267948966
2025-05-31--19h-47m-53s,16.0,5.0,19.0,0.0,40.0,,1.9283674304404068,1.5707963267948966
2025-05-31--19h-47m-53s,17.0,6.0,16.0,0.0,39.0,,1.8301027830676737,1.5707963267948966
2025-05-31--19h-47m-53s,13.0,3.0,23.0,0.0,39.0,,2.109263317701634,1.5707963267948966
2025-05-31--19h-47m-53s,19.5,2.0,19.0,0.0,40.5,,2.0039695901348464,1.5707963267948966
2025-05-31--19h-47m-53s,14.5,4.0,21.0,0.0,39.5,,2.0157097647190763,1.5707963267948966
2025-05-31--19h-47m-53s,13.5,6.0,21.0,0.0,40.5,,1.9502040419226216,1.5707963267948966
2025-05-31--19h-47m-53s,16.5,3.0,20.0,0.0,39.5,,2.0157097647190763,1.5707963267948966
2025-05-31--19h-47m-53s,15.5,4.0,20.0,0.0,39.5,,1.9878443808146473,1.5707963267948966
2025-05-31--19h-47m-53s,19.0,3.0,17.0,0.0,39.0,,1.9379651031832765,1.5707963267948966
2025-05-31--19h-47m-53s,21.5,1.0,17.0,0.0,39.5,,1.9878443808146473,1.5707963267948966
2025-05-31--19h-47m-53s,19.0,0.0,20.0,0.0,39.0,,2.109263317701634,1.5707963267948966
2025-05-31--19h-47m-53s,16.5,4.0,19.0,0.0,39.5,,1.960318943239553,1.5707963267948966
2025-05-31--19h-47m-53s,23.5,3.0,14.0,0.0,40.5,,1.8458565930979849,1.5707963267948966
2025-05-31--19h-47m-53s,11.5,5.0,24.0,0.0,40.5,,2.0591082837018244,1.5707963267948966
