data_dir,C,DB_H,DB_V,SB,N,repetition,theta_estimate,delta_phi_estimate
2025-06-03--10h-29m-37s,1.0,11.0,10.0,18.5,40.5,,1.5461024591797445,0.22843700176633056
2025-06-03--10h-29m-37s,0.0,8.0,12.0,20.0,40.0,,1.6709637479564565,0.0
2025-06-03--10h-29m-37s,1.0,13.0,12.0,14.5,40.5,,1.5461024591797445,0.2568139174208071
2025-06-03--10h-29m-37s,0.0,11.0,14.0,15.5,40.5,,1.6449383090286596,0.0
2025-06-03--10h-29m-37s,0.0,9.0,9.0,22.5,40.5,,1.5707963267948966,0.0
2025-06-03--10h-29m-37s,2.0,11.0,10.0,17.5,40.5,,1.5461024591797445,0.32600003255365007
2025-06-03--10h-29m-37s,1.0,15.0,9.0,15.0,40.0,,1.4202280540182106,0.25268025514207865
2025-06-03--10h-29m-37s,2.5,10.0,11.0,17.0,40.5,,1.5954901944100486,0.3661865602052796
2025-06-03--10h-29m-37s,0.5,13.0,15.0,11.5,40.0,,1.6208171836006666,0.20556893116117386
2025-06-03--10h-29m-37s,0.0,12.0,10.0,18.5,40.5,,1.521393517472283,0.0
2025-06-03--10h-29m-37s,1.0,5.0,16.0,18.5,40.5,,1.8458565930979849,0.22843700176633056
2025-06-03--10h-29m-37s,1.0,9.0,10.0,19.5,39.5,,1.5961154875875192,0.2226992869957371
2025-06-03--10h-29m-37s,1.5,5.0,12.0,22.0,40.5,,1.744508164785125,0.25541356251707903
2025-06-03--10h-29m-37s,0.0,11.0,10.0,19.5,40.5,,1.5461024591797445,0.0
2025-06-03--10h-29m-37s,0.0,12.0,10.0,18.5,40.5,,1.521393517472283,0.0
2025-06-03--10h-29m-37s,0.5,12.0,10.0,18.0,40.5,,1.521393517472283,0.16514867741462683
2025-06-03--10h-29m-37s,1.0,14.0,11.0,14.5,40.5,,1.4966543445611338,0.2568139174208071
2025-06-03--10h-29m-37s,0.0,12.0,9.0,19.5,40.5,,1.4966543445611338,0.0
2025-06-03--10h-29m-37s,0.0,10.0,10.0,20.0,40.0,,1.5707963267948966,0.0
2025-06-03--10h-29m-37s,0.5,10.0,12.0,18.0,40.5,,1.6201991361175103,0.16514867741462683
2025-06-03--10h-29m-37s,0.5,9.0,11.0,19.5,40.0,,1.6208171836006666,0.15878021464576067
2025-06-03--10h-29m-37s,0.5,13.0,9.0,18.0,40.5,,1.4718696160220452,0.16514867741462683
2025-06-03--10h-29m-37s,0.5,10.0,10.0,19.5,40.0,,1.5707963267948966,0.15878021464576067
2025-06-03--10h-29m-37s,1.5,16.0,9.0,14.0,40.5,,1.3970844888046683,0.31633500050926605
2025-06-03--10h-29m-37s,0.5,16.0,13.0,11.0,40.5,,1.4966543445611338,0.21005573907123887
2025-06-03--10h-29m-37s,0.5,12.0,12.0,15.5,40.0,,1.5707963267948966,0.17771060084511175
2025-06-03--10h-29m-37s,0.5,9.0,11.0,19.5,40.0,,1.6208171836006666,0.15878021464576067
2025-06-03--10h-29m-37s,0.0,14.0,9.0,16.5,39.5,,1.443873547896691,0.0
2025-06-03--10h-29m-37s,1.0,10.0,11.0,18.5,40.5,,1.5954901944100486,0.22843700176633056
2025-06-03--10h-29m-37s,1.5,11.0,10.0,18.0,40.5,,1.5461024591797445,0.28103490150281357
2025-06-03--10h-29m-37s,0.0,10.0,11.0,19.5,40.5,,1.5954901944100486,0.0
2025-06-03--10h-29m-37s,1.5,12.0,7.0,19.0,39.5,,1.443873547896691,0.2739132803034041
2025-06-03--10h-29m-37s,0.5,10.0,11.0,19.0,40.5,,1.5954901944100486,0.16082048067446467
2025-06-03--10h-29m-37s,1.5,11.0,9.0,18.5,40.0,,1.5207754699891267,0.27740551649003575
2025-06-03--10h-29m-37s,0.0,14.0,10.0,16.0,40.0,,1.4706289056333368,0.0
2025-06-03--10h-29m-37s,0.5,8.0,8.0,23.5,40.0,,1.5707963267948966,0.14484349699855972
2025-06-03--10h-29m-37s,1.0,13.0,11.0,15.0,40.0,,1.5207754699891267,0.25268025514207865
2025-06-03--10h-29m-37s,0.5,14.0,7.0,19.0,40.5,,1.3970844888046683,0.16082048067446467
2025-06-03--10h-29m-37s,0.5,11.0,12.0,16.0,39.5,,1.5961154875875192,0.17496904566568888
2025-06-03--10h-29m-37s,1.0,8.0,13.0,18.5,40.5,,1.6945689003537312,0.22843700176633056
2025-06-03--10h-29m-37s,1.0,10.0,7.0,22.5,40.5,,1.4966543445611338,0.20777600399222995
2025-06-03--10h-29m-37s,1.0,10.0,10.0,19.0,40.0,,1.5707963267948966,0.2255134058981312
2025-06-03--10h-29m-37s,2.0,12.0,9.0,17.5,40.5,,1.4966543445611338,0.32600003255365007
