theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time,repetitions
2.5558719893611874,0,38.76208312305712,73.62733632039671,-43.31075025337762,-76.39662303528928,0.0001,5000
