data_dir,repetition,C,DB_H,DB_V,SB,N
2025-05-23--18h-56m-38s,0,0.0,0.0,1.0,0.0,1.0
2025-05-23--18h-56m-38s,1,0.5,0.0,2.0,0.0,2.5
2025-05-23--18h-56m-38s,2,0.0,0.0,2.0,0.0,2.0
2025-05-23--18h-56m-38s,3,0.0,0.0,2.0,0.0,2.0
2025-05-23--18h-56m-38s,4,0.0,0.0,3.0,0.0,3.0
2025-05-23--18h-56m-38s,5,0.0,0.0,2.0,0.0,2.0
2025-05-23--18h-56m-38s,6,0.0,0.0,1.0,0.5,1.5
2025-05-23--18h-56m-38s,7,0.0,0.0,2.0,0.0,2.0
2025-05-23--18h-56m-38s,9,0.0,0.0,3.0,0.0,3.0
2025-05-23--18h-56m-38s,10,0.0,0.0,2.0,0.5,2.5
2025-05-23--18h-56m-38s,11,0.0,0.0,3.0,0.0,3.0
2025-05-23--18h-56m-38s,14,0.0,0.0,2.0,0.0,2.0
2025-05-23--18h-56m-38s,15,0.0,0.0,1.0,0.0,1.0
2025-05-23--18h-56m-38s,16,0.0,0.0,1.0,0.0,1.0
2025-05-23--18h-56m-38s,17,0.0,0.0,2.0,0.0,2.0
2025-05-23--18h-56m-38s,18,0.0,0.0,3.0,0.0,3.0
2025-05-23--18h-56m-38s,19,0.0,0.0,0.0,0.5,0.5
2025-05-23--18h-56m-38s,20,0.0,0.0,3.0,0.0,3.0
2025-05-23--18h-56m-38s,23,0.0,0.0,1.0,0.0,1.0
2025-05-23--18h-56m-38s,24,0.0,0.0,1.0,0.0,1.0
2025-05-23--18h-56m-38s,28,0.0,0.0,1.0,0.0,1.0
2025-05-23--18h-56m-38s,29,0.0,0.0,2.0,0.0,2.0
2025-05-23--18h-56m-38s,30,0.0,0.0,2.0,0.0,2.0
2025-05-23--18h-56m-38s,33,0.0,0.0,3.0,0.0,3.0
2025-05-23--18h-56m-38s,35,0.0,0.0,2.0,0.0,2.0
2025-05-23--18h-56m-38s,36,0.5,0.0,3.0,0.0,3.5
2025-05-23--18h-56m-38s,37,0.0,0.0,1.0,0.5,1.5
2025-05-23--18h-56m-38s,38,0.0,0.0,2.0,0.5,2.5
2025-05-23--18h-56m-38s,39,0.0,0.0,1.0,0.0,1.0
2025-05-23--18h-56m-38s,40,0.0,0.0,0.0,0.5,0.5
2025-05-23--18h-56m-38s,41,0.0,0.0,2.0,0.0,2.0
2025-05-23--18h-56m-38s,42,0.0,0.0,1.0,1.0,2.0
2025-05-23--18h-56m-38s,43,0.5,0.0,2.0,0.0,2.5
2025-05-23--18h-56m-38s,44,0.0,0.0,2.0,0.0,2.0
2025-05-23--18h-56m-38s,45,0.0,0.0,1.0,0.0,1.0
2025-05-23--18h-56m-38s,46,0.0,0.0,1.0,0.0,1.0
2025-05-23--18h-56m-38s,48,0.0,0.0,2.0,0.5,2.5
2025-05-23--18h-56m-38s,50,0.0,0.0,3.0,0.0,3.0
2025-05-23--18h-56m-38s,51,0.0,0.0,1.0,0.0,1.0
2025-05-23--18h-56m-38s,52,0.0,0.0,2.0,0.0,2.0
2025-05-23--18h-56m-38s,53,0.0,0.0,1.0,0.0,1.0
2025-05-23--18h-56m-38s,54,0.0,0.0,2.0,0.0,2.0
2025-05-23--18h-56m-38s,56,0.0,0.0,5.0,0.0,5.0
2025-05-23--18h-56m-38s,57,0.0,0.0,0.0,0.5,0.5
2025-05-23--18h-56m-38s,58,0.0,0.0,1.0,0.0,1.0
2025-05-23--18h-56m-38s,59,0.0,0.0,2.0,0.0,2.0
2025-05-23--18h-56m-38s,60,0.0,0.0,1.0,0.5,1.5
2025-05-23--18h-56m-38s,61,0.0,0.0,1.0,0.0,1.0
2025-05-23--18h-56m-38s,62,0.0,0.0,1.0,0.0,1.0
2025-05-23--18h-56m-38s,63,0.0,0.0,1.0,0.5,1.5
2025-05-23--18h-56m-38s,64,0.0,0.0,1.0,0.0,1.0
2025-05-23--18h-56m-38s,66,0.0,0.0,2.0,0.0,2.0
2025-05-23--18h-56m-38s,67,0.0,0.0,3.0,0.0,3.0
2025-05-23--18h-56m-38s,68,0.0,0.0,2.0,0.5,2.5
2025-05-23--18h-56m-38s,69,0.0,0.0,2.0,0.0,2.0
2025-05-23--18h-56m-38s,70,0.0,0.0,1.0,0.0,1.0
2025-05-23--18h-56m-38s,71,0.0,0.0,3.0,0.0,3.0
2025-05-23--18h-56m-38s,72,0.0,0.0,2.0,0.0,2.0
2025-05-23--18h-56m-38s,73,0.0,0.0,1.0,0.0,1.0
2025-05-23--18h-56m-38s,74,0.0,0.0,2.0,0.0,2.0
