theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time,power,temperature
1.7016960206944711,0.7853981633974483,27.952391421584174,48.86678237649851,-12.890933506672066,-50.883263738833875,90,10,32.7C
