data_dir,C,SB,DB_V,DB_H,N
2025-06-03--12h-58m-28s,61.0,7.0,45.0,47.0,160.0
2025-06-03--12h-58m-28s,69.0,12.0,34.0,45.0,160.0
2025-06-03--12h-58m-28s,74.0,7.0,31.0,48.0,160.0
2025-06-03--12h-58m-28s,79.0,9.0,40.0,32.0,160.0
2025-06-03--12h-58m-28s,71.0,7.0,31.0,51.0,160.0
2025-06-03--12h-58m-28s,69.0,14.0,45.0,32.0,160.0
2025-06-03--12h-58m-28s,74.0,7.0,48.0,31.0,160.0
2025-06-03--12h-58m-28s,65.0,16.0,37.0,42.0,160.0
2025-06-03--12h-58m-28s,71.0,11.0,33.0,45.0,160.0
2025-06-03--12h-58m-28s,71.0,13.0,36.0,40.0,160.0
2025-06-03--12h-58m-28s,77.0,7.0,35.0,41.0,160.0
2025-06-03--12h-58m-28s,70.0,3.0,46.0,41.0,160.0
2025-06-03--12h-58m-28s,71.0,7.0,47.0,35.0,160.0
2025-06-03--12h-58m-28s,74.0,8.0,37.0,41.0,160.0
2025-06-03--12h-58m-28s,68.0,12.0,39.0,41.0,160.0
2025-06-03--12h-58m-28s,68.0,12.0,39.0,41.0,160.0
2025-06-03--12h-58m-28s,65.0,13.0,37.0,45.0,160.0
2025-06-03--12h-58m-28s,67.0,3.0,43.0,47.0,160.0
2025-06-03--12h-58m-28s,82.0,6.0,31.0,41.0,160.0
2025-06-03--12h-58m-28s,71.0,6.0,38.0,45.0,160.0
2025-06-03--12h-58m-28s,68.0,10.0,42.0,40.0,160.0
2025-06-03--12h-58m-28s,71.0,5.0,39.0,45.0,160.0
2025-06-03--12h-58m-28s,67.0,13.0,41.0,39.0,160.0
2025-06-03--12h-58m-28s,58.0,7.0,46.0,49.0,160.0
2025-06-03--12h-58m-28s,73.0,6.0,33.0,48.0,160.0
2025-06-03--12h-58m-28s,77.0,7.0,33.0,43.0,160.0
2025-06-03--12h-58m-28s,71.0,9.0,33.0,47.0,160.0
2025-06-03--12h-58m-28s,74.0,8.0,34.0,44.0,160.0
2025-06-03--12h-58m-28s,71.0,12.0,36.0,41.0,160.0
2025-06-03--12h-58m-28s,70.0,6.0,34.0,50.0,160.0
2025-06-03--12h-58m-28s,64.0,11.0,38.0,47.0,160.0
2025-06-03--12h-58m-28s,64.0,13.0,37.0,46.0,160.0
2025-06-03--12h-58m-28s,65.0,7.0,26.0,62.0,160.0
2025-06-03--12h-58m-28s,65.0,8.0,43.0,44.0,160.0
2025-06-03--12h-58m-28s,64.0,12.0,38.0,46.0,160.0
2025-06-03--12h-58m-28s,73.0,9.0,36.0,42.0,160.0
2025-06-03--12h-58m-28s,73.0,7.0,33.0,47.0,160.0
2025-06-03--12h-58m-28s,68.0,7.0,40.0,45.0,160.0
2025-06-03--12h-58m-28s,65.0,7.0,46.0,42.0,160.0
2025-06-03--12h-58m-28s,67.0,8.0,45.0,40.0,160.0
2025-06-03--12h-58m-28s,68.0,7.0,39.0,46.0,160.0
2025-06-03--12h-58m-28s,77.0,5.0,34.0,44.0,160.0
2025-06-03--12h-58m-28s,74.0,11.0,42.0,33.0,160.0
2025-06-03--12h-58m-28s,74.0,11.0,39.0,36.0,160.0
2025-06-03--12h-58m-28s,65.0,10.0,32.0,53.0,160.0
2025-06-03--12h-58m-28s,79.0,10.0,37.0,34.0,160.0
2025-06-03--12h-58m-28s,74.0,8.0,35.0,43.0,160.0
2025-06-03--12h-58m-28s,61.0,8.0,57.0,34.0,160.0
2025-06-03--12h-58m-28s,75.0,9.0,29.0,47.0,160.0
2025-06-03--12h-58m-28s,68.0,6.0,29.0,57.0,160.0
2025-06-03--12h-58m-28s,69.0,7.0,42.0,42.0,160.0
2025-06-03--12h-58m-28s,68.0,8.0,42.0,42.0,160.0
2025-06-03--12h-58m-28s,60.0,12.0,37.0,51.0,160.0
2025-06-03--12h-58m-28s,65.0,6.0,31.0,58.0,160.0
2025-06-03--12h-58m-28s,60.0,8.0,41.0,51.0,160.0
2025-06-03--12h-58m-28s,72.0,4.0,40.0,44.0,160.0
2025-06-03--12h-58m-28s,64.0,4.0,45.0,47.0,160.0
2025-06-03--12h-58m-28s,70.0,3.0,42.0,45.0,160.0
2025-06-03--12h-58m-28s,58.0,15.0,35.0,52.0,160.0
2025-06-03--12h-58m-28s,66.0,10.0,41.0,43.0,160.0
2025-06-03--12h-58m-28s,86.0,5.0,30.0,39.0,160.0
2025-06-03--12h-58m-28s,79.0,6.0,32.0,43.0,160.0
2025-06-03--12h-58m-28s,64.0,10.0,36.0,50.0,160.0
2025-06-03--12h-58m-28s,79.0,9.0,33.0,39.0,160.0
2025-06-03--12h-58m-28s,81.0,7.0,33.0,39.0,160.0
2025-06-03--12h-58m-28s,66.0,8.0,43.0,43.0,160.0
2025-06-03--12h-58m-28s,75.0,7.0,37.0,41.0,160.0
2025-06-03--12h-58m-28s,65.0,5.0,46.0,44.0,160.0
2025-06-03--12h-58m-28s,71.0,10.0,43.0,36.0,160.0
2025-06-03--12h-58m-28s,72.0,8.0,37.0,43.0,160.0
2025-06-03--12h-58m-28s,65.0,13.0,38.0,44.0,160.0
2025-06-03--12h-58m-28s,69.0,10.0,40.0,41.0,160.0
2025-06-03--12h-58m-28s,81.0,7.0,32.0,40.0,160.0
2025-06-03--12h-58m-28s,67.0,7.0,39.0,47.0,160.0
2025-06-03--12h-58m-28s,70.0,9.0,30.0,51.0,160.0
2025-06-03--12h-58m-28s,62.0,9.0,45.0,44.0,160.0
2025-06-03--12h-58m-28s,71.0,10.0,31.0,48.0,160.0
2025-06-03--12h-58m-28s,67.0,11.0,50.0,32.0,160.0
2025-06-03--12h-58m-28s,79.0,7.0,34.0,40.0,160.0
2025-06-03--12h-58m-28s,63.0,13.0,35.0,49.0,160.0
2025-06-03--12h-58m-28s,64.0,12.0,42.0,42.0,160.0
2025-06-03--12h-58m-28s,79.0,9.0,40.0,32.0,160.0
2025-06-03--12h-58m-28s,72.0,11.0,35.0,42.0,160.0
2025-06-03--12h-58m-28s,65.0,10.0,47.0,38.0,160.0
2025-06-03--12h-58m-28s,66.0,11.0,44.0,39.0,160.0
2025-06-03--12h-58m-28s,75.0,8.0,26.0,51.0,160.0
2025-06-03--12h-58m-28s,70.0,9.0,32.0,49.0,160.0
2025-06-03--12h-58m-28s,74.0,10.0,34.0,42.0,160.0
2025-06-03--12h-58m-28s,69.0,6.0,45.0,40.0,160.0
2025-06-03--12h-58m-28s,82.0,9.0,33.0,36.0,160.0
2025-06-03--12h-58m-28s,62.0,13.0,41.0,44.0,160.0
2025-06-03--12h-58m-28s,66.0,7.0,38.0,49.0,160.0
2025-06-03--12h-58m-28s,70.0,6.0,42.0,42.0,160.0
2025-06-03--12h-58m-28s,84.0,5.0,31.0,40.0,160.0
2025-06-03--12h-58m-28s,84.0,11.0,28.0,37.0,160.0
2025-06-03--12h-58m-28s,71.0,12.0,34.0,43.0,160.0
2025-06-03--12h-58m-28s,66.0,7.0,49.0,38.0,160.0
2025-06-03--12h-58m-28s,73.0,12.0,28.0,47.0,160.0
2025-06-03--12h-58m-28s,80.0,6.0,38.0,36.0,160.0
2025-06-03--12h-58m-28s,66.0,9.0,48.0,37.0,160.0
2025-06-03--12h-58m-28s,73.0,5.0,37.0,45.0,160.0
2025-06-03--12h-58m-28s,63.0,5.0,38.0,54.0,160.0
2025-06-03--12h-58m-28s,79.0,12.0,29.0,40.0,160.0
2025-06-03--12h-58m-28s,72.0,9.0,31.0,48.0,160.0
2025-06-03--12h-58m-28s,81.0,5.0,33.0,41.0,160.0
2025-06-03--12h-58m-28s,70.0,10.0,35.0,45.0,160.0
2025-06-03--12h-58m-28s,76.0,7.0,39.0,38.0,160.0
2025-06-03--12h-58m-28s,69.0,5.0,41.0,45.0,160.0
2025-06-03--12h-58m-28s,61.0,7.0,51.0,41.0,160.0
2025-06-03--12h-58m-28s,71.0,13.0,34.0,42.0,160.0
2025-06-03--12h-58m-28s,69.0,11.0,36.0,44.0,160.0
2025-06-03--12h-58m-28s,62.0,13.0,43.0,42.0,160.0
2025-06-03--12h-58m-28s,69.0,13.0,30.0,48.0,160.0
2025-06-03--12h-58m-28s,83.0,10.0,31.0,36.0,160.0
2025-06-03--12h-58m-28s,68.0,6.0,43.0,43.0,160.0
2025-06-03--12h-58m-28s,69.0,10.0,39.0,42.0,160.0
2025-06-03--12h-58m-28s,80.0,8.0,28.0,44.0,160.0
2025-06-03--12h-58m-28s,80.0,3.0,38.0,39.0,160.0
2025-06-03--12h-58m-28s,71.0,13.0,44.0,32.0,160.0
2025-06-03--12h-58m-28s,80.0,3.0,38.0,39.0,160.0
2025-06-03--12h-58m-28s,59.0,14.0,43.0,44.0,160.0
2025-06-03--12h-58m-28s,78.0,4.0,36.0,42.0,160.0
2025-06-03--12h-58m-28s,73.0,8.0,38.0,41.0,160.0
2025-06-03--12h-58m-28s,64.0,11.0,42.0,43.0,160.0
2025-06-03--12h-58m-28s,79.0,8.0,38.0,35.0,160.0
2025-06-03--12h-58m-28s,84.0,6.0,26.0,44.0,160.0
2025-06-03--12h-58m-28s,66.0,10.0,38.0,46.0,160.0
2025-06-03--12h-58m-28s,84.0,3.0,33.0,40.0,160.0
2025-06-03--12h-58m-28s,75.0,6.0,39.0,40.0,160.0
2025-06-03--12h-58m-28s,71.0,12.0,37.0,40.0,160.0
2025-06-03--12h-58m-28s,75.0,6.0,38.0,41.0,160.0
2025-06-03--12h-58m-28s,65.0,11.0,36.0,48.0,160.0
