Unnamed: 0,Measurement Basis,TT,TR,RT,RR,T,R
0,H,36917,39627,40972,34505,77889,74132
1,D,25328,53569,13789,55209,39117,108778
2,R,68810,2276,74473,10370,143283,12646
3,V,34053,43150,44891,32495,78944,75645
4,A,44745,30368,73736,10804,118481,41172
5,L,1701,80393,13118,55734,14819,136127
