data_dir,C,SB,DB_V,DB_H,N
2025-06-23--18h-31m-50s,2.0,98.0,24.0,76.0,200.0
2025-06-23--18h-31m-50s,4.0,90.0,27.0,79.0,200.0
2025-06-23--18h-31m-50s,2.0,88.0,27.0,83.0,200.0
2025-06-23--18h-31m-50s,4.0,76.0,26.0,94.0,200.0
2025-06-23--18h-31m-50s,8.0,78.0,32.0,82.0,200.0
2025-06-23--18h-31m-50s,1.0,89.0,32.0,78.0,200.0
2025-06-23--18h-31m-50s,5.0,84.0,25.0,86.0,200.0
2025-06-23--18h-31m-50s,2.0,97.0,27.0,74.0,200.0
2025-06-23--18h-31m-50s,3.0,96.0,25.0,76.0,200.0
2025-06-23--18h-31m-50s,3.0,92.0,21.0,84.0,200.0
2025-06-23--18h-31m-50s,10.0,94.0,18.0,78.0,200.0
2025-06-23--18h-31m-50s,3.0,100.0,28.0,69.0,200.0
2025-06-23--18h-31m-50s,2.0,86.0,34.0,78.0,200.0
2025-06-23--18h-31m-50s,1.0,98.0,28.0,73.0,200.0
2025-06-23--18h-31m-50s,3.0,89.0,23.0,85.0,200.0
2025-06-23--18h-31m-50s,5.0,91.0,26.0,78.0,200.0
2025-06-23--18h-31m-50s,4.0,94.0,29.0,73.0,200.0
2025-06-23--18h-31m-50s,2.0,86.0,34.0,78.0,200.0
2025-06-23--18h-31m-50s,4.0,95.0,23.0,78.0,200.0
2025-06-23--18h-31m-50s,4.0,91.0,32.0,73.0,200.0
2025-06-23--18h-31m-50s,9.0,86.0,18.0,87.0,200.0
2025-06-23--18h-31m-50s,4.0,89.0,26.0,81.0,200.0
2025-06-23--18h-31m-50s,3.0,85.0,30.0,82.0,200.0
2025-06-23--18h-31m-50s,2.0,107.0,21.0,70.0,200.0
2025-06-23--18h-31m-50s,3.0,86.0,19.0,92.0,200.0
2025-06-23--18h-31m-50s,6.0,84.0,31.0,79.0,200.0
2025-06-23--18h-31m-50s,3.0,94.0,22.0,81.0,200.0
2025-06-23--18h-31m-50s,3.0,86.0,32.0,79.0,200.0
2025-06-23--18h-31m-50s,5.0,86.0,27.0,82.0,200.0
2025-06-23--18h-31m-50s,4.0,97.0,23.0,76.0,200.0
2025-06-23--18h-31m-50s,3.0,89.0,20.0,88.0,200.0
2025-06-23--18h-31m-50s,4.0,83.0,28.0,85.0,200.0
2025-06-23--18h-31m-50s,2.0,90.0,32.0,76.0,200.0
2025-06-23--18h-31m-50s,6.0,78.0,22.0,94.0,200.0
2025-06-23--18h-31m-50s,5.0,82.0,32.0,81.0,200.0
2025-06-23--18h-31m-50s,3.0,99.0,22.0,76.0,200.0
2025-06-23--18h-31m-50s,4.0,83.0,33.0,80.0,200.0
2025-06-23--18h-31m-50s,5.0,80.0,29.0,86.0,200.0
2025-06-23--18h-31m-50s,3.0,83.0,20.0,94.0,200.0
2025-06-23--18h-31m-50s,3.0,84.0,25.0,88.0,200.0
2025-06-23--18h-31m-50s,4.0,97.0,21.0,78.0,200.0
2025-06-23--18h-31m-50s,7.0,81.0,30.0,82.0,200.0
2025-06-23--18h-31m-50s,2.0,82.0,23.0,93.0,200.0
2025-06-23--18h-31m-50s,1.0,90.0,25.0,84.0,200.0
2025-06-23--18h-31m-50s,1.0,83.0,34.0,82.0,200.0
2025-06-23--18h-31m-50s,2.0,106.0,28.0,64.0,200.0
2025-06-23--18h-31m-50s,4.0,91.0,27.0,78.0,200.0
2025-06-23--18h-31m-50s,4.0,80.0,22.0,94.0,200.0
2025-06-23--18h-31m-50s,6.0,90.0,27.0,77.0,200.0
2025-06-23--18h-31m-50s,6.0,87.0,37.0,70.0,200.0
2025-06-23--18h-31m-50s,4.0,76.0,29.0,91.0,200.0
2025-06-23--18h-31m-50s,5.0,95.0,24.0,76.0,200.0
2025-06-23--18h-31m-50s,3.0,83.0,24.0,90.0,200.0
2025-06-23--18h-31m-50s,3.0,84.0,25.0,88.0,200.0
2025-06-23--18h-31m-50s,2.0,97.0,17.0,84.0,200.0
