data_dir,C',HH,SB,VV,N,theta_estimate,delta_phi_estimate,clipped_delta_phi_estimate
2025-06-18--17h-29m-32s,9.0,29.0,2.0,0.0,40.0,0.759761932507315,1.136600129735226,1.136600129735226
2025-06-18--17h-29m-32s,4.0,29.0,3.0,4.0,40.0,0.8956647938578649,0.8581711401373867,0.8581711401373867
2025-06-18--17h-29m-32s,8.0,23.0,5.0,4.0,40.0,1.0758322950780022,0.9036388997985472,0.9036388997985472
2025-06-18--17h-29m-32s,8.0,22.0,5.0,5.0,40.0,1.131834441185136,0.9036388997985472,0.9036388997985472
2025-06-18--17h-29m-32s,6.0,25.0,5.0,4.0,40.0,1.0180812136981134,0.8316106761374151,0.8316106761374151
2025-06-18--17h-29m-32s,8.0,21.0,10.0,1.0,40.0,1.0471975511965976,0.7288762798605178,0.7288762798605178
2025-06-18--17h-29m-32s,7.0,26.0,4.0,3.0,40.0,0.9581921787462742,0.9256712343263707,0.9256712343263707
2025-06-18--17h-29m-32s,8.0,25.0,5.0,2.0,40.0,0.9581921787462742,0.9036388997985472,0.9036388997985472
2025-06-18--17h-29m-32s,12.0,22.0,5.0,1.0,40.0,1.0180812136981134,1.001038877611073,1.001038877611073
2025-06-18--17h-29m-32s,9.0,22.0,7.0,2.0,40.0,1.0471975511965976,0.8490214962328763,0.8490214962328763
2025-06-18--17h-29m-32s,6.0,23.0,7.0,4.0,40.0,1.0758322950780022,0.7463111170047708,0.7463111170047708
2025-06-18--17h-29m-32s,5.0,26.0,7.0,2.0,40.0,0.9272952180016122,0.700386805313362,0.700386805313362
2025-06-18--17h-29m-32s,7.0,24.0,8.0,1.0,40.0,0.9581921787462742,0.7515313257911879,0.7515313257911879
2025-06-18--17h-29m-32s,4.0,26.0,6.0,4.0,40.0,0.9884320889261531,0.6831644623239246,0.6831644623239246
2025-06-18--17h-29m-32s,9.0,21.0,9.0,1.0,40.0,1.0471975511965976,0.7853981633974483,0.7853981633974483
2025-06-18--17h-29m-32s,12.0,19.0,6.0,3.0,40.0,1.1592794807274087,0.9580112291806815,0.9580112291806815
2025-06-18--17h-29m-32s,11.0,18.0,7.0,4.0,40.0,1.2132252231493863,0.8991808402752552,0.8991808402752552
2025-06-18--17h-29m-32s,8.0,23.0,7.0,2.0,40.0,1.0180812136981134,0.8192650010037088,0.8192650010037088
2025-06-18--17h-29m-32s,7.0,22.0,9.0,2.0,40.0,1.0471975511965976,0.7217748305620204,0.7217748305620204
2025-06-18--17h-29m-32s,4.0,23.0,9.0,4.0,40.0,1.0758322950780022,0.5848257882906709,0.5848257882906709
2025-06-18--17h-29m-32s,10.0,22.0,7.0,1.0,40.0,1.0180812136981134,0.8754634103970904,0.8754634103970904
2025-06-18--17h-29m-32s,8.0,22.0,7.0,3.0,40.0,1.0758322950780022,0.8192650010037088,0.8192650010037088
2025-06-18--17h-29m-32s,6.0,24.0,8.0,2.0,40.0,0.9884320889261531,0.71262518665751,0.71262518665751
2025-06-18--17h-29m-32s,8.0,27.0,2.0,3.0,40.0,0.9272952180016122,1.1128841748018878,1.1128841748018878
2025-06-18--17h-29m-32s,10.0,19.0,6.0,5.0,40.0,1.2132252231493863,0.9137052764144629,0.9137052764144629
2025-06-18--17h-29m-32s,7.0,23.0,8.0,2.0,40.0,1.0180812136981134,0.7515313257911879,0.7515313257911879
2025-06-18--17h-29m-32s,9.0,25.0,4.0,2.0,40.0,0.9581921787462742,0.9859705385042258,0.9859705385042258
