data_dir,C,DB_H,DB_V,SB,N,repetition,theta_estimate,delta_phi_estimate
2025-05-31--06h-15m-27s,20.0,7.0,14.0,0.0,41.0,,1.7423685588773563,1.5707963267948966
2025-05-31--06h-15m-27s,16.5,10.0,14.0,0.0,40.5,,1.669723037567748,1.5707963267948966
2025-05-31--06h-15m-27s,25.5,8.0,7.0,0.0,40.5,,1.5461024591797445,1.5707963267948966
2025-05-31--06h-15m-27s,18.5,10.0,8.0,3.0,39.5,,1.5201417558761694,1.1879700111733573
2025-05-31--06h-15m-27s,16.5,17.0,6.0,0.0,39.5,,1.2885841317864402,1.5707963267948966
2025-05-31--06h-15m-27s,21.5,7.0,12.0,0.5,41.0,,1.6930518658346783,1.419463689817681
2025-05-31--06h-15m-27s,15.0,10.0,16.0,0.0,41.0,,1.7176652263235546,1.5707963267948966
2025-05-31--06h-15m-27s,19.0,10.0,9.0,1.0,39.0,,1.5451524906547789,1.3452829208967654
2025-05-31--06h-15m-27s,19.0,12.0,8.0,2.0,41.0,,1.4730799179457903,1.2570684403333012
2025-05-31--06h-15m-27s,22.0,6.0,12.0,0.0,40.0,,1.7213645995715827,1.5707963267948966
2025-05-31--06h-15m-27s,16.5,10.0,12.0,0.5,39.0,,1.6221008820590965,1.3984457368955736
2025-05-31--06h-15m-27s,19.0,14.0,7.0,0.5,40.5,,1.3970844888046683,1.409975846120432
2025-05-31--06h-15m-27s,18.0,6.0,15.0,1.0,40.0,,1.7977393629734166,1.3393189628247182
2025-05-31--06h-15m-27s,21.0,11.0,9.0,0.0,41.0,,1.5219964724242343,1.5707963267948966
2025-05-31--06h-15m-27s,19.5,8.0,11.0,1.0,39.5,,1.646818900604835,1.3480970397991596
2025-05-31--06h-15m-27s,25.0,5.0,10.0,0.0,40.0,,1.696124157962962,1.5707963267948966
2025-05-31--06h-15m-27s,18.5,9.0,12.0,0.0,39.5,,1.646818900604835,1.5707963267948966
2025-05-31--06h-15m-27s,17.5,10.0,11.0,1.0,39.5,,1.5961154875875192,1.3361538466137455
2025-05-31--06h-15m-27s,14.5,12.0,12.0,0.5,39.0,,1.5707963267948966,1.387192316515978
2025-05-31--06h-15m-27s,21.5,7.0,9.0,1.5,39.0,,1.6221008820590965,1.3125587563714587
2025-05-31--06h-15m-27s,17.0,12.0,10.0,0.0,39.0,,1.5194917715306968,1.5707963267948966
2025-05-31--06h-15m-27s,19.5,12.0,8.0,0.5,40.0,,1.4706289056333368,1.412016112149136
2025-05-31--06h-15m-27s,16.0,9.0,13.0,1.0,39.0,,1.6735411046604913,1.3258176636680326
2025-05-31--06h-15m-27s,20.5,9.0,11.0,0.0,40.5,,1.6201991361175103,1.5707963267948966
2025-05-31--06h-15m-27s,20.0,8.0,12.0,0.0,40.0,,1.6709637479564565,1.5707963267948966
2025-05-31--06h-15m-27s,19.0,10.0,9.0,2.0,40.0,,1.5457937218955355,1.2570684403333012
2025-05-31--06h-15m-27s,20.0,8.0,10.0,1.5,39.5,,1.6214508977136237,1.3034890838711646
2025-05-31--06h-15m-27s,21.5,9.0,10.0,0.0,40.5,,1.5954901944100486,1.5707963267948966
2025-05-31--06h-15m-27s,17.0,11.0,11.0,0.5,39.5,,1.5707963267948966,1.400950038711223
2025-05-31--06h-15m-27s,18.0,13.0,9.0,0.0,40.0,,1.4706289056333368,1.5707963267948966
