data_dir,C,DB_H,DB_V,SB,N,repetition,theta_estimate,delta_phi_estimate
2025-06-03--17h-48m-39s,9.0,6.0,14.0,11.0,40.0,,1.7721542475852274,0.7353144528166684
2025-06-03--17h-48m-39s,6.0,1.0,24.0,9.0,40.0,,2.183400474843519,0.684719203002283
2025-06-03--17h-48m-39s,11.0,2.0,18.0,9.0,40.0,,1.9823131728623846,0.8354818739782283
2025-06-03--17h-48m-39s,9.0,1.0,21.0,9.0,40.0,,2.0943951023931957,0.7853981633974483
2025-06-03--17h-48m-39s,8.0,4.0,18.0,10.0,40.0,,1.9283674304404068,0.7297276562269663
2025-06-03--17h-48m-39s,7.0,5.0,17.0,11.0,40.0,,1.8754889808102941,0.6733516172467628
2025-06-03--17h-48m-39s,10.0,3.0,17.0,10.0,40.0,,1.9283674304404068,0.7853981633974483
2025-06-03--17h-48m-39s,12.0,5.0,18.0,5.0,40.0,,1.9018080548841911,0.9975930176940416
2025-06-03--17h-48m-39s,8.0,4.0,19.0,9.0,40.0,,1.9551931012905357,0.7559694104239076
2025-06-03--17h-48m-39s,7.0,2.0,20.0,11.0,40.0,,2.037561665842193,0.6733516172467628
2025-06-03--17h-48m-39s,10.0,4.0,17.0,9.0,40.0,,1.9018080548841911,0.8117261175282332
2025-06-03--17h-48m-39s,11.0,2.0,21.0,6.0,40.0,,2.065760358511791,0.9346642639898864
2025-06-03--17h-48m-39s,6.0,2.0,18.0,14.0,40.0,,1.9823131728623846,0.5796397403637042
2025-06-03--17h-48m-39s,6.0,5.0,22.0,7.0,40.0,,2.009758212404657,0.7468985930690365
2025-06-03--17h-48m-39s,10.0,2.0,17.0,11.0,40.0,,1.9551931012905357,0.7615796320852468
2025-06-03--17h-48m-39s,7.0,4.0,20.0,9.0,40.0,,1.9823131728623846,0.7227342478134157
2025-06-03--17h-48m-39s,10.0,3.0,19.0,8.0,40.0,,1.9823131728623846,0.8410686705679303
2025-06-03--17h-48m-39s,6.0,7.0,13.0,14.0,40.0,,1.7213645995715827,0.5796397403637042
2025-06-03--17h-48m-39s,10.0,4.0,19.0,7.0,40.0,,1.9551931012905357,0.8740979656176334
2025-06-03--17h-48m-39s,6.0,2.0,17.0,15.0,40.0,,1.9551931012905357,0.5639426413606289
2025-06-03--17h-48m-39s,1.0,4.0,23.0,12.0,40.0,,2.065760358511791,0.28103490150281357
2025-06-03--17h-48m-39s,10.0,11.0,12.0,7.0,40.0,,1.5957989316942578,0.8740979656176334
2025-06-03--17h-48m-39s,6.0,4.0,20.0,10.0,40.0,,1.9823131728623846,0.659058035826409
2025-06-03--17h-48m-39s,11.0,1.0,19.0,9.0,40.0,,2.037561665842193,0.8354818739782283
2025-06-03--17h-48m-39s,8.0,4.0,19.0,9.0,40.0,,1.9551931012905357,0.7559694104239076
2025-06-03--17h-48m-39s,6.0,2.0,21.0,11.0,40.0,,2.065760358511791,0.6361320628050102
2025-06-03--17h-48m-39s,9.0,1.0,20.0,10.0,40.0,,2.065760358511791,0.7590702092666634
2025-06-03--17h-48m-39s,8.0,4.0,21.0,7.0,40.0,,2.009758212404657,0.818756237602561
2025-06-03--17h-48m-39s,6.0,6.0,15.0,13.0,40.0,,1.7977393629734166,0.5967431472175737
2025-06-03--17h-48m-39s,10.0,2.0,20.0,8.0,40.0,,2.037561665842193,0.8410686705679303
2025-06-03--17h-48m-39s,8.0,4.0,24.0,4.0,40.0,,2.0943951023931957,0.9553166181245093
2025-06-03--17h-48m-39s,8.0,5.0,14.0,13.0,40.0,,1.7977393629734166,0.6651960550128186
2025-06-03--17h-48m-39s,9.0,4.0,16.0,11.0,40.0,,1.8754889808102941,0.7353144528166684
2025-06-03--17h-48m-39s,8.0,5.0,22.0,5.0,40.0,,2.009758212404657,0.9018322525264895
2025-06-03--17h-48m-39s,8.0,4.0,18.0,10.0,40.0,,1.9283674304404068,0.7297276562269663
2025-06-03--17h-48m-39s,6.0,2.0,23.0,9.0,40.0,,2.12351143989168,0.684719203002283
2025-06-03--17h-48m-39s,7.0,3.0,22.0,8.0,40.0,,2.065760358511791,0.7520400891923357
2025-06-03--17h-48m-39s,8.0,2.0,18.0,12.0,40.0,,1.9823131728623846,0.684719203002283
2025-06-03--17h-48m-39s,9.0,0.0,21.0,10.0,40.0,,2.12351143989168,0.7590702092666634
