theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time,repetitions
1.3962634015954636,0,23.417832402092703,39.84574062580225,-28.918764275186703,-38.59072332313825,0.0001,5000
