data_dir,C,DB_H,DB_V,SB,N
2025-05-27--13h-50m-17s,0.25,22.0,1.0,16.75,40.0
2025-05-27--13h-50m-17s,0.5,18.0,0.0,21.5,40.0
2025-05-27--13h-50m-17s,0.5,21.0,2.0,16.5,40.0
2025-05-27--13h-50m-17s,1.5,16.0,5.0,17.5,40.0
2025-05-27--13h-50m-17s,1.25,22.0,5.0,11.75,40.0
2025-05-27--13h-50m-17s,0.25,17.0,8.0,14.75,40.0
2025-05-27--13h-50m-17s,0.75,18.0,7.0,14.25,40.0
2025-05-27--13h-50m-17s,0.75,22.0,1.0,16.25,40.0
2025-05-27--13h-50m-17s,1.25,11.0,8.0,19.75,40.0
2025-05-27--13h-50m-17s,1.75,21.0,5.0,12.25,40.0
2025-05-27--13h-50m-17s,0.25,19.0,2.0,18.75,40.0
2025-05-27--13h-50m-17s,0.75,17.0,5.0,17.25,40.0
2025-05-27--13h-50m-17s,0.25,21.0,6.0,12.75,40.0
2025-05-27--13h-50m-17s,0.25,21.0,2.0,16.75,40.0
2025-05-27--13h-50m-17s,0.5,20.0,4.0,15.5,40.0
2025-05-27--13h-50m-17s,0.0,20.0,4.0,16.0,40.0
2025-05-27--13h-50m-17s,0.25,16.0,5.0,18.75,40.0
2025-05-27--13h-50m-17s,0.75,22.0,2.0,15.25,40.0
2025-05-27--13h-50m-17s,1.0,19.0,3.0,17.0,40.0
2025-05-27--13h-50m-17s,0.25,14.0,5.0,20.75,40.0
2025-05-27--13h-50m-17s,1.25,20.0,3.0,15.75,40.0
2025-05-27--13h-50m-17s,0.75,20.0,3.0,16.25,40.0
2025-05-27--13h-50m-17s,0.75,17.0,5.0,17.25,40.0
2025-05-27--13h-50m-17s,0.25,21.0,3.0,15.75,40.0
2025-05-27--13h-50m-17s,1.0,16.0,7.0,16.0,40.0
2025-05-27--13h-50m-17s,1.5,20.0,3.0,15.5,40.0
2025-05-27--13h-50m-17s,1.0,22.0,2.0,15.0,40.0
2025-05-27--13h-50m-17s,0.25,23.0,4.0,12.75,40.0
2025-05-27--13h-50m-17s,0.5,21.0,4.0,14.5,40.0
2025-05-27--13h-50m-17s,0.5,17.0,5.0,17.5,40.0
2025-05-27--13h-50m-17s,0.25,20.0,5.0,14.75,40.0
2025-05-27--13h-50m-17s,1.0,20.0,5.0,14.0,40.0
2025-05-27--13h-50m-17s,0.75,20.0,3.0,16.25,40.0
2025-05-27--13h-50m-17s,0.5,20.0,3.0,16.5,40.0
2025-05-27--13h-50m-17s,0.75,25.0,0.0,14.25,40.0
2025-05-27--13h-50m-17s,0.5,19.0,3.0,17.5,40.0
2025-05-27--13h-50m-17s,0.5,17.0,6.0,16.5,40.0
2025-05-27--13h-50m-17s,0.75,19.0,2.0,18.25,40.0
2025-05-27--13h-50m-17s,0.25,22.0,1.0,16.75,40.0
2025-05-27--13h-50m-17s,1.0,15.0,6.0,18.0,40.0
2025-05-27--13h-50m-17s,0.25,21.0,4.0,14.75,40.0
2025-05-27--13h-50m-17s,1.0,21.0,4.0,14.0,40.0
2025-05-27--13h-50m-17s,1.25,19.0,3.0,16.75,40.0
2025-05-27--13h-50m-17s,0.75,20.0,3.0,16.25,40.0
2025-05-27--13h-50m-17s,0.25,18.0,4.0,17.75,40.0
2025-05-27--13h-50m-17s,0.25,21.0,4.0,14.75,40.0
2025-05-27--13h-50m-17s,0.75,19.0,5.0,15.25,40.0
2025-05-27--13h-50m-17s,0.75,23.0,3.0,13.25,40.0
2025-05-27--13h-50m-17s,1.25,17.0,7.0,14.75,40.0
2025-05-27--13h-50m-17s,0.5,16.0,5.0,18.5,40.0
2025-05-27--13h-50m-17s,0.75,21.0,1.0,17.25,40.0
2025-05-27--13h-50m-17s,0.75,18.0,5.0,16.25,40.0
2025-05-27--13h-50m-17s,0.5,22.0,6.0,11.5,40.0
2025-05-27--13h-50m-17s,0.75,21.0,7.0,11.25,40.0
2025-05-27--13h-50m-17s,1.5,22.0,3.0,13.5,40.0
2025-05-27--13h-50m-17s,0.25,18.0,5.0,16.75,40.0
2025-05-27--13h-50m-17s,0.0,17.0,6.0,17.0,40.0
2025-05-27--13h-50m-17s,0.25,21.0,2.0,16.75,40.0
2025-05-27--13h-50m-17s,0.5,14.0,4.0,21.5,40.0
2025-05-27--13h-50m-17s,0.5,17.0,3.0,19.5,40.0
2025-05-27--13h-50m-17s,1.5,16.0,5.0,17.5,40.0
2025-05-27--13h-50m-17s,0.75,15.0,6.0,18.25,40.0
2025-05-27--13h-50m-17s,1.0,24.0,5.0,10.0,40.0
2025-05-27--13h-50m-17s,1.0,17.0,5.0,17.0,40.0
2025-05-27--13h-50m-17s,0.75,21.0,5.0,13.25,40.0
2025-05-27--13h-50m-17s,0.25,15.0,9.0,15.75,40.0
2025-05-27--13h-50m-17s,1.0,17.0,6.0,16.0,40.0
2025-05-27--13h-50m-17s,0.25,17.0,6.0,16.75,40.0
2025-05-27--13h-50m-17s,1.0,17.0,7.0,15.0,40.0
2025-05-27--13h-50m-17s,0.25,23.0,2.0,14.75,40.0
2025-05-27--13h-50m-17s,0.25,21.0,4.0,14.75,40.0
2025-05-27--13h-50m-17s,0.5,22.0,3.0,14.5,40.0
2025-05-27--13h-50m-17s,1.25,19.0,6.0,13.75,40.0
2025-05-27--13h-50m-17s,0.5,25.0,2.0,12.5,40.0
2025-05-27--13h-50m-17s,0.25,21.0,4.0,14.75,40.0
2025-05-27--13h-50m-17s,1.0,22.0,4.0,13.0,40.0
2025-05-27--13h-50m-17s,0.5,19.0,4.0,16.5,40.0
2025-05-27--13h-50m-17s,0.5,22.0,1.0,16.5,40.0
2025-05-27--13h-50m-17s,1.25,21.0,2.0,15.75,40.0
2025-05-27--13h-50m-17s,0.5,21.0,6.0,12.5,40.0
2025-05-27--13h-50m-17s,0.25,22.0,4.0,13.75,40.0
2025-05-27--13h-50m-17s,0.75,19.0,6.0,14.25,40.0
2025-05-27--13h-50m-17s,0.75,20.0,2.0,17.25,40.0
