Unnamed: 0,Measurement Basis,TT,TR,RT,RR,T,R
0,H,50570,58068,67734,51435,118304,109503
1,D,6636,110922,541,105126,7177,216048
2,R,74602,31393,67558,53756,142160,85149
3,V,49009,61865,61653,56782,110662,118647
4,A,93532,8213,133564,1127,227096,9340
5,L,26159,88559,68543,53863,94702,142422
