data_dir,C',SB,VV,HH,N
2025-06-18--18h-23m-35s,19.0,16.0,83.0,2.0,120.0
2025-06-18--18h-23m-35s,22.0,13.0,82.0,3.0,120.0
2025-06-18--18h-23m-35s,16.0,16.0,85.0,3.0,120.0
2025-06-18--18h-23m-35s,17.0,18.0,84.0,1.0,120.0
2025-06-18--18h-23m-35s,14.0,11.0,91.0,4.0,120.0
2025-06-18--18h-23m-35s,12.0,16.0,89.0,3.0,120.0
2025-06-18--18h-23m-35s,19.0,9.0,88.0,4.0,120.0
2025-06-18--18h-23m-35s,17.0,17.0,85.0,1.0,120.0
2025-06-18--18h-23m-35s,16.0,20.0,81.0,3.0,120.0
2025-06-18--18h-23m-35s,25.0,12.0,81.0,2.0,120.0
2025-06-18--18h-23m-35s,16.0,14.0,84.0,6.0,120.0
2025-06-18--18h-23m-35s,16.0,14.0,87.0,3.0,120.0
2025-06-18--18h-23m-35s,17.0,15.0,86.0,2.0,120.0
2025-06-18--18h-23m-35s,14.0,17.0,87.0,2.0,120.0
2025-06-18--18h-23m-35s,17.0,20.0,75.0,8.0,120.0
2025-06-18--18h-23m-35s,19.0,6.0,90.0,5.0,120.0
2025-06-18--18h-23m-35s,15.0,18.0,84.0,3.0,120.0
2025-06-18--18h-23m-35s,21.0,12.0,82.0,5.0,120.0
2025-06-18--18h-23m-35s,13.0,22.0,82.0,3.0,120.0
2025-06-18--18h-23m-35s,19.0,11.0,90.0,0.0,120.0
2025-06-18--18h-23m-35s,12.0,13.0,93.0,2.0,120.0
2025-06-18--18h-23m-35s,18.0,16.0,82.0,4.0,120.0
2025-06-18--18h-23m-35s,16.0,12.0,89.0,3.0,120.0
2025-06-18--18h-23m-35s,12.0,18.0,89.0,1.0,120.0
2025-06-18--18h-23m-35s,19.0,15.0,84.0,2.0,120.0
2025-06-18--18h-23m-35s,12.0,21.0,83.0,4.0,120.0
2025-06-18--18h-23m-35s,15.0,18.0,84.0,3.0,120.0
2025-06-18--18h-23m-35s,10.0,13.0,95.0,2.0,120.0
2025-06-18--18h-23m-35s,19.0,17.0,82.0,2.0,120.0
2025-06-18--18h-23m-35s,25.0,18.0,75.0,2.0,120.0
2025-06-18--18h-23m-35s,16.0,18.0,83.0,3.0,120.0
2025-06-18--18h-23m-35s,16.0,16.0,83.0,5.0,120.0
2025-06-18--18h-23m-35s,16.0,14.0,87.0,3.0,120.0
2025-06-18--18h-23m-35s,18.0,14.0,86.0,2.0,120.0
2025-06-18--18h-23m-35s,13.0,26.0,78.0,3.0,120.0
2025-06-18--18h-23m-35s,22.0,16.0,79.0,3.0,120.0
2025-06-18--18h-23m-35s,10.0,16.0,89.0,5.0,120.0
2025-06-18--18h-23m-35s,11.0,21.0,87.0,1.0,120.0
2025-06-18--18h-23m-35s,16.0,18.0,83.0,3.0,120.0
2025-06-18--18h-23m-35s,15.0,16.0,87.0,2.0,120.0
2025-06-18--18h-23m-35s,20.0,14.0,83.0,3.0,120.0
2025-06-18--18h-23m-35s,15.0,19.0,78.0,8.0,120.0
2025-06-18--18h-23m-35s,18.0,20.0,78.0,4.0,120.0
2025-06-18--18h-23m-35s,16.0,24.0,78.0,2.0,120.0
2025-06-18--18h-23m-35s,20.0,15.0,83.0,2.0,120.0
2025-06-18--18h-23m-35s,7.0,20.0,91.0,2.0,120.0
2025-06-18--18h-23m-35s,20.0,12.0,86.0,2.0,120.0
2025-06-18--18h-23m-35s,15.0,13.0,86.0,6.0,120.0
2025-06-18--18h-23m-35s,12.0,16.0,91.0,1.0,120.0
2025-06-18--18h-23m-35s,18.0,14.0,84.0,4.0,120.0
2025-06-18--18h-23m-35s,19.0,15.0,83.0,3.0,120.0
2025-06-18--18h-23m-35s,11.0,13.0,93.0,3.0,120.0
2025-06-18--18h-23m-35s,20.0,14.0,81.0,5.0,120.0
2025-06-18--18h-23m-35s,19.0,16.0,81.0,4.0,120.0
2025-06-18--18h-23m-35s,16.0,18.0,82.0,4.0,120.0
2025-06-18--18h-23m-35s,17.0,15.0,84.0,4.0,120.0
2025-06-18--18h-23m-35s,14.0,19.0,83.0,4.0,120.0
2025-06-18--18h-23m-35s,16.0,16.0,87.0,1.0,120.0
2025-06-18--18h-23m-35s,19.0,13.0,81.0,7.0,120.0
2025-06-18--18h-23m-35s,8.0,12.0,98.0,2.0,120.0
2025-06-18--18h-23m-35s,15.0,12.0,89.0,4.0,120.0
2025-06-18--18h-23m-35s,19.0,16.0,83.0,2.0,120.0
2025-06-18--18h-23m-35s,16.0,19.0,78.0,7.0,120.0
2025-06-18--18h-23m-35s,13.0,16.0,89.0,2.0,120.0
2025-06-18--18h-23m-35s,17.0,12.0,90.0,1.0,120.0
2025-06-18--18h-23m-35s,21.0,13.0,83.0,3.0,120.0
2025-06-18--18h-23m-35s,19.0,18.0,83.0,0.0,120.0
2025-06-18--18h-23m-35s,14.0,16.0,86.0,4.0,120.0
2025-06-18--18h-23m-35s,18.0,20.0,76.0,6.0,120.0
2025-06-18--18h-23m-35s,15.0,12.0,90.0,3.0,120.0
2025-06-18--18h-23m-35s,17.0,15.0,87.0,1.0,120.0
2025-06-18--18h-23m-35s,20.0,16.0,79.0,5.0,120.0
2025-06-18--18h-23m-35s,11.0,18.0,87.0,4.0,120.0
2025-06-18--18h-23m-35s,16.0,19.0,82.0,3.0,120.0
2025-06-18--18h-23m-35s,15.0,13.0,89.0,3.0,120.0
2025-06-18--18h-23m-35s,13.0,22.0,83.0,2.0,120.0
2025-06-18--18h-23m-35s,15.0,17.0,82.0,6.0,120.0
2025-06-18--18h-23m-35s,15.0,22.0,81.0,2.0,120.0
2025-06-18--18h-23m-35s,17.0,13.0,88.0,2.0,120.0
2025-06-18--18h-23m-35s,18.0,11.0,87.0,4.0,120.0
2025-06-18--18h-23m-35s,15.0,13.0,90.0,2.0,120.0
2025-06-18--18h-23m-35s,17.0,27.0,75.0,1.0,120.0
2025-06-18--18h-23m-35s,8.0,21.0,87.0,4.0,120.0
2025-06-18--18h-23m-35s,18.0,21.0,80.0,1.0,120.0
2025-06-18--18h-23m-35s,8.0,21.0,89.0,2.0,120.0
2025-06-18--18h-23m-35s,15.0,13.0,89.0,3.0,120.0
2025-06-18--18h-23m-35s,18.0,17.0,83.0,2.0,120.0
2025-06-18--18h-23m-35s,13.0,11.0,91.0,5.0,120.0
