data_dir,C,SB,DB_V,DB_H,N
2025-06-23--21h-37m-12s,43.0,62.0,37.0,58.0,200.0
2025-06-23--21h-37m-12s,46.0,64.0,32.0,58.0,200.0
2025-06-23--21h-37m-12s,50.0,49.0,39.0,62.0,200.0
2025-06-23--21h-37m-12s,46.0,54.0,31.0,69.0,200.0
2025-06-23--21h-37m-12s,34.0,46.0,38.0,82.0,200.0
2025-06-23--21h-37m-12s,45.0,51.0,33.0,71.0,200.0
2025-06-23--21h-37m-12s,46.0,54.0,41.0,59.0,200.0
2025-06-23--21h-37m-12s,53.0,39.0,41.0,67.0,200.0
2025-06-23--21h-37m-12s,41.0,50.0,43.0,66.0,200.0
2025-06-23--21h-37m-12s,42.0,49.0,31.0,78.0,200.0
2025-06-23--21h-37m-12s,47.0,54.0,37.0,62.0,200.0
2025-06-23--21h-37m-12s,41.0,47.0,36.0,76.0,200.0
2025-06-23--21h-37m-12s,44.0,50.0,33.0,73.0,200.0
2025-06-23--21h-37m-12s,50.0,52.0,35.0,63.0,200.0
2025-06-23--21h-37m-12s,43.0,44.0,36.0,77.0,200.0
2025-06-23--21h-37m-12s,39.0,59.0,43.0,59.0,200.0
2025-06-23--21h-37m-12s,45.0,57.0,33.0,65.0,200.0
2025-06-23--21h-37m-12s,57.0,48.0,37.0,58.0,200.0
2025-06-23--21h-37m-12s,44.0,45.0,38.0,73.0,200.0
2025-06-23--21h-37m-12s,45.0,40.0,37.0,78.0,200.0
2025-06-23--21h-37m-12s,41.0,55.0,35.0,69.0,200.0
2025-06-23--21h-37m-12s,49.0,51.0,47.0,53.0,200.0
2025-06-23--21h-37m-12s,50.0,48.0,42.0,60.0,200.0
2025-06-23--21h-37m-12s,41.0,52.0,31.0,76.0,200.0
2025-06-23--21h-37m-12s,44.0,52.0,38.0,66.0,200.0
2025-06-23--21h-37m-12s,47.0,49.0,42.0,62.0,200.0
2025-06-23--21h-37m-12s,43.0,60.0,49.0,48.0,200.0
2025-06-23--21h-37m-12s,41.0,51.0,44.0,64.0,200.0
2025-06-23--21h-37m-12s,41.0,51.0,26.0,82.0,200.0
2025-06-23--21h-37m-12s,40.0,60.0,33.0,67.0,200.0
2025-06-23--21h-37m-12s,46.0,47.0,36.0,71.0,200.0
2025-06-23--21h-37m-12s,37.0,39.0,47.0,77.0,200.0
2025-06-23--21h-37m-12s,49.0,49.0,33.0,69.0,200.0
2025-06-23--21h-37m-12s,48.0,48.0,34.0,70.0,200.0
2025-06-23--21h-37m-12s,46.0,52.0,27.0,75.0,200.0
2025-06-23--21h-37m-12s,48.0,45.0,40.0,67.0,200.0
2025-06-23--21h-37m-12s,45.0,52.0,42.0,61.0,200.0
2025-06-23--21h-37m-12s,48.0,55.0,38.0,59.0,200.0
2025-06-23--21h-37m-12s,46.0,54.0,37.0,63.0,200.0
2025-06-23--21h-37m-12s,36.0,39.0,49.0,76.0,200.0
2025-06-23--21h-37m-12s,47.0,55.0,35.0,63.0,200.0
2025-06-23--21h-37m-12s,51.0,46.0,39.0,64.0,200.0
2025-06-23--21h-37m-12s,40.0,51.0,36.0,73.0,200.0
2025-06-23--21h-37m-12s,45.0,50.0,44.0,61.0,200.0
2025-06-23--21h-37m-12s,50.0,63.0,29.0,58.0,200.0
2025-06-23--21h-37m-12s,56.0,44.0,30.0,70.0,200.0
2025-06-23--21h-37m-12s,47.0,50.0,36.0,67.0,200.0
2025-06-23--21h-37m-12s,50.0,51.0,36.0,63.0,200.0
2025-06-23--21h-37m-12s,56.0,52.0,25.0,67.0,200.0
2025-06-23--21h-37m-12s,55.0,39.0,39.0,67.0,200.0
2025-06-23--21h-37m-12s,49.0,45.0,31.0,75.0,200.0
2025-06-23--21h-37m-12s,37.0,54.0,34.0,75.0,200.0
2025-06-23--21h-37m-12s,44.0,47.0,47.0,62.0,200.0
2025-06-23--21h-37m-12s,44.0,55.0,32.0,69.0,200.0
2025-06-23--21h-37m-12s,48.0,51.0,35.0,66.0,200.0
2025-06-23--21h-37m-12s,47.0,46.0,42.0,65.0,200.0
2025-06-23--21h-37m-12s,55.0,56.0,30.0,59.0,200.0
2025-06-23--21h-37m-12s,36.0,47.0,33.0,84.0,200.0
2025-06-23--21h-37m-12s,42.0,53.0,24.0,81.0,200.0
2025-06-23--21h-37m-12s,38.0,47.0,41.0,74.0,200.0
2025-06-23--21h-37m-12s,40.0,49.0,36.0,75.0,200.0
2025-06-23--21h-37m-12s,37.0,54.0,35.0,74.0,200.0
2025-06-23--21h-37m-12s,42.0,56.0,39.0,63.0,200.0
2025-06-23--21h-37m-12s,44.0,57.0,36.0,63.0,200.0
2025-06-23--21h-37m-12s,42.0,57.0,32.0,69.0,200.0
2025-06-23--21h-37m-12s,48.0,45.0,28.0,79.0,200.0
2025-06-23--21h-37m-12s,36.0,56.0,51.0,57.0,200.0
2025-06-23--21h-37m-12s,49.0,42.0,40.0,69.0,200.0
2025-06-23--21h-37m-12s,53.0,43.0,36.0,68.0,200.0
2025-06-23--21h-37m-12s,47.0,57.0,36.0,60.0,200.0
