data_dir,repetition,C,DB_H,DB_V,SB,N
2025-05-23--16h-55m-47s,1,0.0,1.0,0.0,0.0,1.0
2025-05-23--16h-55m-47s,3,0.0,1.0,0.0,0.0,1.0
2025-05-23--16h-55m-47s,4,0.0,1.0,0.0,0.5,1.5
2025-05-23--16h-55m-47s,5,0.0,0.0,1.0,0.0,1.0
2025-05-23--16h-55m-47s,7,0.0,0.0,0.0,0.5,0.5
2025-05-23--16h-55m-47s,8,0.0,1.0,0.0,0.5,1.5
2025-05-23--16h-55m-47s,9,0.0,1.0,0.0,1.5,2.5
2025-05-23--16h-55m-47s,10,0.0,2.0,0.0,0.5,2.5
2025-05-23--16h-55m-47s,11,0.0,1.0,0.0,0.0,1.0
2025-05-23--16h-55m-47s,12,0.0,3.0,1.0,0.5,4.5
2025-05-23--16h-55m-47s,13,0.0,1.0,1.0,0.5,2.5
2025-05-23--16h-55m-47s,14,0.0,0.0,0.0,0.5,0.5
2025-05-23--16h-55m-47s,15,0.0,0.0,0.0,0.5,0.5
2025-05-23--16h-55m-47s,16,0.0,0.0,0.0,1.0,1.0
2025-05-23--16h-55m-47s,18,0.0,1.0,0.0,0.0,1.0
2025-05-23--16h-55m-47s,19,0.5,1.0,0.0,0.5,2.0
2025-05-23--16h-55m-47s,20,0.0,0.0,0.0,0.5,0.5
2025-05-23--16h-55m-47s,21,0.0,1.0,0.0,1.0,2.0
2025-05-23--16h-55m-47s,22,0.0,2.0,0.0,0.5,2.5
2025-05-23--16h-55m-47s,23,0.0,0.0,0.0,0.5,0.5
2025-05-23--16h-55m-47s,25,0.0,1.0,0.0,0.5,1.5
2025-05-23--16h-55m-47s,26,0.0,2.0,0.0,0.0,2.0
2025-05-23--16h-55m-47s,27,0.0,0.0,0.0,1.5,1.5
2025-05-23--16h-55m-47s,28,0.0,3.0,0.0,0.0,3.0
2025-05-23--16h-55m-47s,29,0.0,2.0,0.0,0.0,2.0
2025-05-23--16h-55m-47s,30,0.0,1.0,0.0,0.0,1.0
2025-05-23--16h-55m-47s,32,0.0,0.0,0.0,0.5,0.5
2025-05-23--16h-55m-47s,34,0.5,1.0,0.0,0.5,2.0
2025-05-23--16h-55m-47s,35,0.0,1.0,0.0,0.5,1.5
2025-05-23--16h-55m-47s,36,0.0,0.0,0.0,0.5,0.5
2025-05-23--16h-55m-47s,39,0.0,3.0,0.0,0.5,3.5
2025-05-23--16h-55m-47s,40,0.0,1.0,0.0,1.5,2.5
2025-05-23--16h-55m-47s,41,0.0,1.0,0.0,0.0,1.0
2025-05-23--16h-55m-47s,42,0.0,2.0,0.0,0.0,2.0
2025-05-23--16h-55m-47s,43,0.0,2.0,0.0,0.0,2.0
2025-05-23--16h-55m-47s,44,0.0,1.0,0.0,1.0,2.0
2025-05-23--16h-55m-47s,45,0.0,2.0,1.0,1.0,4.0
2025-05-23--16h-55m-47s,46,0.0,1.0,0.0,0.5,1.5
2025-05-23--16h-55m-47s,47,0.0,0.0,0.0,0.5,0.5
2025-05-23--16h-55m-47s,48,0.0,3.0,0.0,0.0,3.0
2025-05-23--16h-55m-47s,49,0.0,1.0,0.0,0.0,1.0
2025-05-23--16h-55m-47s,50,0.0,0.0,0.0,0.5,0.5
2025-05-23--16h-55m-47s,51,0.0,0.0,0.0,0.5,0.5
2025-05-23--16h-55m-47s,52,0.0,2.0,0.0,0.5,2.5
2025-05-23--16h-55m-47s,53,0.0,1.0,0.0,0.0,1.0
2025-05-23--16h-55m-47s,54,0.0,0.0,0.0,0.5,0.5
2025-05-23--16h-55m-47s,55,0.0,1.0,0.0,0.0,1.0
2025-05-23--16h-55m-47s,56,0.0,1.0,0.0,1.0,2.0
2025-05-23--16h-55m-47s,57,0.0,0.0,0.0,1.5,1.5
2025-05-23--16h-55m-47s,58,0.0,1.0,0.0,0.0,1.0
2025-05-23--16h-55m-47s,59,0.0,0.0,0.0,0.5,0.5
2025-05-23--16h-55m-47s,61,0.0,1.0,0.0,1.0,2.0
2025-05-23--16h-55m-47s,62,0.0,1.0,0.0,0.5,1.5
2025-05-23--16h-55m-47s,63,0.0,0.0,0.0,1.0,1.0
2025-05-23--16h-55m-47s,64,0.0,3.0,1.0,0.0,4.0
2025-05-23--16h-55m-47s,65,0.0,0.0,0.0,1.0,1.0
2025-05-23--16h-55m-47s,66,0.0,2.0,0.0,0.0,2.0
2025-05-23--16h-55m-47s,68,0.0,0.0,0.0,0.5,0.5
2025-05-23--16h-55m-47s,69,0.0,0.0,0.0,1.0,1.0
2025-05-23--16h-55m-47s,70,0.0,1.0,0.0,0.5,1.5
2025-05-23--16h-55m-47s,71,1.0,2.0,0.0,1.0,4.0
2025-05-23--16h-55m-47s,73,0.0,0.0,0.0,1.0,1.0
2025-05-23--16h-55m-47s,74,0.0,1.0,0.0,0.0,1.0
2025-05-23--16h-55m-47s,75,0.0,2.0,0.0,0.5,2.5
2025-05-23--16h-55m-47s,76,0.0,3.0,0.0,0.0,3.0
2025-05-23--16h-55m-47s,77,0.0,1.0,0.0,1.5,2.5
2025-05-23--16h-55m-47s,78,0.0,1.0,0.0,0.0,1.0
2025-05-23--16h-55m-47s,79,0.0,0.0,1.0,0.5,1.5
2025-05-23--16h-55m-47s,80,0.0,0.0,0.0,0.5,0.5
2025-05-23--16h-55m-47s,81,0.0,0.0,0.0,1.0,1.0
2025-05-23--16h-55m-47s,82,0.0,0.0,0.0,0.5,0.5
2025-05-23--16h-55m-47s,83,0.0,4.0,0.0,1.5,5.5
2025-05-23--16h-55m-47s,84,0.0,0.0,0.0,0.5,0.5
2025-05-23--16h-55m-47s,86,0.0,2.0,0.0,0.0,2.0
2025-05-23--16h-55m-47s,88,0.0,0.0,0.0,1.0,1.0
2025-05-23--16h-55m-47s,89,0.0,1.0,0.0,1.0,2.0
2025-05-23--16h-55m-47s,90,0.0,0.0,1.0,0.5,1.5
2025-05-23--16h-55m-47s,91,0.0,0.0,0.0,1.0,1.0
2025-05-23--16h-55m-47s,92,0.0,2.0,0.0,0.5,2.5
2025-05-23--16h-55m-47s,93,0.0,0.0,0.0,0.5,0.5
2025-05-23--16h-55m-47s,94,0.0,1.0,0.0,0.0,1.0
2025-05-23--16h-55m-47s,95,0.0,4.0,0.0,0.0,4.0
2025-05-23--16h-55m-47s,96,0.0,0.0,1.0,0.0,1.0
2025-05-23--16h-55m-47s,97,0.0,1.0,0.0,1.5,2.5
2025-05-23--16h-55m-47s,99,0.0,2.0,0.0,0.0,2.0
