data_dir,C',SB,VV,HH,N
2025-07-03--16h-27m-19s,0.0,0.0,0.0,120.0,120.0
2025-07-03--16h-27m-19s,0.0,0.0,0.0,120.0,120.0
2025-07-03--16h-27m-19s,0.0,0.0,0.0,120.0,120.0
2025-07-03--16h-27m-19s,0.0,0.0,0.0,120.0,120.0
2025-07-03--16h-27m-19s,0.0,0.0,0.0,120.0,120.0
2025-07-03--16h-27m-19s,0.0,0.0,0.0,120.0,120.0
2025-07-03--16h-27m-19s,0.0,0.0,0.0,120.0,120.0
2025-07-03--16h-27m-19s,0.0,0.0,0.0,120.0,120.0
2025-07-03--16h-27m-19s,0.0,0.0,0.0,120.0,120.0
2025-07-03--16h-27m-19s,0.0,0.0,0.0,120.0,120.0
2025-07-03--16h-27m-19s,0.0,0.0,0.0,120.0,120.0
2025-07-03--16h-27m-19s,0.0,0.0,0.0,120.0,120.0
2025-07-03--16h-27m-19s,0.0,0.0,0.0,120.0,120.0
2025-07-03--16h-27m-19s,0.0,0.0,0.0,120.0,120.0
2025-07-03--16h-27m-19s,0.0,0.0,0.0,120.0,120.0
2025-07-03--16h-27m-19s,0.0,0.0,0.0,120.0,120.0
2025-07-03--16h-27m-19s,0.0,0.0,0.0,120.0,120.0
2025-07-03--16h-27m-19s,0.0,1.0,0.0,119.0,120.0
2025-07-03--16h-27m-19s,0.0,0.0,0.0,120.0,120.0
2025-07-03--16h-27m-19s,0.0,0.0,0.0,120.0,120.0
2025-07-03--16h-27m-19s,0.0,0.0,0.0,120.0,120.0
2025-07-03--16h-27m-19s,0.0,1.0,0.0,119.0,120.0
2025-07-03--16h-27m-19s,0.0,0.0,0.0,120.0,120.0
2025-07-03--16h-27m-19s,0.0,0.0,0.0,120.0,120.0
2025-07-03--16h-27m-19s,0.0,0.0,0.0,120.0,120.0
2025-07-03--16h-27m-19s,0.0,0.0,0.0,120.0,120.0
2025-07-03--16h-27m-19s,0.0,0.0,0.0,120.0,120.0
2025-07-03--16h-27m-19s,0.0,0.0,0.0,120.0,120.0
2025-07-03--16h-27m-19s,0.0,0.0,0.0,120.0,120.0
2025-07-03--16h-27m-19s,0.0,1.0,0.0,119.0,120.0
2025-07-03--16h-27m-19s,0.0,0.0,0.0,120.0,120.0
2025-07-03--16h-27m-19s,0.0,0.0,0.0,120.0,120.0
