delta_phi,E_nu_1.000,VarCRB_nu_1.000,E_nu_0.970,VarCRB_nu_0.970,E_nu_0.971,VarCRB_nu_0.971,E_nu_0.972,VarCRB_nu_0.972,E_nu_0.973,VarCRB_nu_0.973,E_nu_0.974,VarCRB_nu_0.974,E_nu_0.975,VarCRB_nu_0.975,E_nu_0.976,VarCRB_nu_0.976,E_nu_0.977,VarCRB_nu_0.977,E_nu_0.978,VarCRB_nu_0.978,E_nu_0.979,VarCRB_nu_0.979,E_nu_0.980,VarCRB_nu_0.980
0.00314159265358979,-0.0030874028092154,0.00119776937707777,0.155776579937487,0.000170513063362808,0.15669059597628,0.000169007886993013,0.157593324472015,0.000167606632286232,0.158485384250844,0.000166310185582591,0.159367341667105,0.000165120533736081,0.160239716894128,0.000164040858395616,0.1611029892218,0.000163075675309853,0.161957601556926,0.000162231027764966,0.162803964275763,0.000161514747752448,0.163642458544449,0.000160936804517769,0.164473439198302,0.000160509768665767
0.00628318530717959,-0.00606648250521289,0.00478685229883377,0.152678989448177,0.00068178040568732,0.153592627353737,0.000675752426105367,0.154494984372612,0.000670138786119565,0.155386678969277,0.000664942874211443,0.156268277169468,0.000660172446690903,0.157140298846784,0.000655839997158036,0.158003223016747,0.000651963303693592,0.158857492334218,0.000648566189407465,0.159703516943421,0.000645679549584828,0.160541677796236,0.000643342722378699,0.161372329529644,0.000641605313338542
0.00942477796076938,-0.00893740867230581,0.0107545951826122,0.149610740217923,0.00153299081754574,0.150523748139295,0.00151940093846151,0.151425486260306,0.00150673832334899,0.152316572443053,0.0014950100171555,0.153197572165972,0.00148423276625323,0.154069004803448,0.00147443382160427,0.154931348914041,0.00146565213314965,0.155785046732984,0.00145794001264625,0.156630508018041,0.00145136538055365,0.157468113364226,0.00144601476408712,0.158298217078185,0.00144199728581301
0.0125663706143592,-0.0117004634773041,0.0190799820529003,0.146571841953194,0.00272280657117258,0.147483968396284,0.00269858107146097,0.14838484054385,0.00267599178467149,0.149275075415527,0.00265504982721861,0.150155237724319,0.00263578325629571,0.151025846146422,0.00261823842993786,0.151887378601295,0.00260248204178184,0.152740276737284,0.00258860396078573,0.153584949771651,0.00257672107144678,0.154421777800301,0.00256698239728934,0.155251114667863,0.00255957591233639
0.015707963267949,-0.0143560409608649,0.0297337439863825,0.143562308207375,0.00424938430746688,0.144473302177804,0.00421140335837102,0.145373061760063,0.00417595486237819,0.146262202892111,0.00414305344743574,0.147141289304166,0.00411273961668464,0.148010838775977,0.00408508174306466,0.148871328406405,0.00406017907825168,0.149723199090245,0.00403816596611748,0.150566859350754,0.00401921754731686,0.151402688642976,0.00400355736971967,0.152231040218309,0.00399146749769627
0.0188495559215388,-0.0169046460492134,0.0426785112436978,0.140582156345069,0.00611040321965147,0.141491767491141,0.00605549162098315,0.142390168538375,0.00600418533743028,0.143277974104955,0.00595650079244835,0.144155746721975,0.00591249066578828,0.145024003075375,0.00587224654792513,0.145883219262764,0.00583590298893176,0.14673383525947,0.00580364319374896,0.147576258741939,0.00577570674555538,0.148410868383246,0.00575239991011708,0.14923801671093,0.00573410931089791
0.0219911485751286,-0.0193468932900441,0.0578690070085583,0.137631407496175,0.00830309954674996,0.138539386251978,0.00822802011683148,0.1394361835552,0.00815778325165015,0.140322412467512,0.00809240417950729,0.141198634105762,0.00803194594082073,0.142065363865847,0.00797652267222893,0.142923076664469,0.00792630468938489,0.143772211392502,0.00788152567890616,0.144613174727626,0.00784249247320378,0.145446344420613,0.00780959809544571,0.146272072145231,0.00778333905546893
0.0251327412287183,-0.0216835053174541,0.0752522813637317,0.134710086499711,0.0108243062034356,0.135616184228384,0.0107257561283775,0.136511133478116,0.0106334368617705,0.137395545518927,0.010547358119211,0.138269979839746,0.0104675898778973,0.139134950351497,0.0103942662055032,0.139990930611516,0.0103275913002784,0.14083835826233,0.0102678481034182,0.141677638831887,0.010215410039858,0.142509149009247,0.0101707566962735,0.143333239485344,0.0101344945896658
0.0282743338823081,-0.0239153110518058,0.0947679838545708,0.13181822183736,0.0136704962471018,0.13272219097455,0.0135451065571584,0.133615048899818,0.0134274727782744,0.134497404858242,0.0133175934821827,0.135369816498823,0.0132155405690738,0.136232796054086,0.0131214635056329,0.13708681554492,0.0130355961808205,0.137932311202857,0.0129582667791177,0.138769687256304,0.0128899112947878,0.139599319194248,0.0128310915971733,0.140421556596703,0.0127825193442385
0.0314159265358979,-0.0260432436414007,0.116348672727228,0.128955845556712,0.0168378288213812,0.129857439754232,0.0166821670244137,0.130747964261809,0.0165359086315762,0.13162802606837,0.0163990341999995,0.132498180772854,0.0162716110401973,0.133358938737669,0.016153797683813,0.134210770271717,0.0160458513576244,0.135054110034308,0.0159481388872497,0.135889360805794,0.0158611517024777,0.136716896737926,0.0157855259297682,0.137537066172807,0.015722068977004
