delta_phi,E_nu_1.000,VarCRB_nu_1.000,E_nu_0.970,VarCRB_nu_0.970,E_nu_0.971,VarCRB_nu_0.971,E_nu_0.972,VarCRB_nu_0.972,E_nu_0.973,VarCRB_nu_0.973,E_nu_0.974,VarCRB_nu_0.974,E_nu_0.975,VarCRB_nu_0.975,E_nu_0.976,VarCRB_nu_0.976,E_nu_0.977,VarCRB_nu_0.977,E_nu_0.978,VarCRB_nu_0.978,E_nu_0.979,VarCRB_nu_0.979,E_nu_0.980,VarCRB_nu_0.980
0.00314159265358979,-0.00309728630797233,0.000803527788430081,0.203282560064929,0.000118395877529272,0.203931488778452,0.000118582123132869,0.204576302952725,0.000118845264176728,0.205217123999549,0.000119192192549435,0.205854067817332,0.000119630938658304,0.206487245142636,0.000120170893426798,0.20711676187205,0.000120823086251675,0.207742719357549,0.000121600535878489,0.208365214678064,0.000122518697323514,0.208984340889664,0.000123596036779449,0.209600187256458,0.000124854779211161
0.00628318530717959,-0.00610599081717658,0.00321222799374186,0.200174439682683,0.000473295204831346,0.200823191231754,0.000474024725889258,0.201467829842541,0.000475060086201506,0.202108476880803,0.000476428600081917,0.202745248201209,0.00047816208672538,0.203378254498724,0.000480297746294341,0.20400760163034,0.00048287925632741,0.204633390910303,0.000485958155063863,0.205255719381563,0.000489595602439831,0.205874680065854,0.000493864643983744,0.206490362194482,0.000498853152758114
0.00942477796076938,-0.00902620615277634,0.00722045770034808,0.197088638505756,0.00106383840218672,0.197737094852341,0.00106542235108323,0.198381440927631,0.00106768797597714,0.199021798020687,0.00107069579787252,0.199658281913314,0.00107451629244188,0.20029100323118,0.00107923181749102,0.200920067765311,0.00108493902327141,0.2015455767671,0.00109175189094939,0.202167627219562,0.0010998055970305,0.202786312087221,0.00110926147631877,0.203401720546745,0.00112031346411982
0.0125663706143592,-0.0118580865160595,0.0128188338987557,0.19402516306463,0.00188861043275096,0.194673206278109,0.00189128516276016,0.19531714295138,0.00189515594171076,0.195957094266205,0.0019003280815675,0.196593175902447,0.00190692415173172,0.197225498388825,0.00191508730009636,0.197854167424076,0.00192498540157036,0.198479284171662,0.00193681628158481,0.19910094553074,0.00195081435094893,0.199719244385802,0.00196725911477902,0.200334269837071,0.00198648620053144
0.015707963267949,-0.0146018474239371,0.019994266150631,0.190984022489654,0.00294566653858347,0.191631534789828,0.00294956709039467,0.192274945342286,0.00295530538021421,0.192914375190962,0.00296304150367507,0.193549939884771,0.00297296166752416,0.194181749827898,0.00298528317519491,0.194809910600533,0.00300026064604267,0.195434523253184,0.00301819383440332,0.196055684577292,0.00303943754504853,0.196673487354543,0.0030644143266192,0.19728802058696,0.00309363089083154
0.0188495559215388,-0.0172577653451938,0.0287300021013404,0.187965228498718,0.0042325669932844,0.188612092298851,0.004237703785834,0.189254860201707,0.00424543368152308,0.189893653082954,0.00425597964956131,0.190528586331648,0.00426960081948758,0.191159770199939,0.00428659931978114,0.191787310123292,0.00430732879461422,0.192411307014318,0.00433220509214921,0.193031857532955,0.00436171979186293,0.19364905433538,0.00439645748458092,0.194262986303732,0.00443711807204608
0.0219911485751286,-0.019826177234441,0.0390056856229757,0.184968795381387,0.00574641967938314,0.185614893331299,0.00575265904857246,0.186256902288093,0.00576234502429041,0.186894942928858,0.00577576941787483,0.187529130453982,0.00579327105775592,0.188159574936189,0.00581524458171831,0.188786381640139,0.00584215136582204,0.189409651315698,0.00587453321128137,0.190029480467604,0.00591302962739259,0.190645961603906,0.00595839985412763,0.191259183465252,0.00601155120464134
0.0251327412287183,-0.0223074799649796,0.0507974273112769,0.181994739979495,0.00748392907301954,0.182639955008707,0.00749097812492244,0.183281088997701,0.0075024085604914,0.183918262394804,0.00751858476041875,0.184551590183064,0.00753992938755987,0.185181182228508,0.0075669341456624,0.185807143599029,0.00760017312386174,0.186429574857009,0.00764031946938762,0.187048572328395,0.00768816638672322,0.187664228350592,0.00774465382056839,0.18827663150125,0.00781090269097848
0.0282743338823081,-0.0247021296620537,0.0640778870018301,0.179043081664178,0.00944145006625944,0.179687297025132,0.00944884612177549,0.180327440341768,0.00946162200934193,0.180963631803631,0.00948021614302409,0.181595986147904,0.00950513650238413,0.182224613006787,0.00953697328794776,0.182849617225579,0.00957641458101854,0.183471099154572,0.00962426585832577,0.184089154917451,0.00968147450088766,0.184703876658574,0.00974916084030293,0.185315352771197,0.00982865785768606
0.0314159265358979,-0.0270106409382207,0.0788163679151064,0.176113842309346,0.011615044982425,0.176756941620697,0.0116221496998567,0.177395978920141,0.0116356786049555,0.178031074108597,0.0116561434158112,0.178662341649031,0.0116841363548946,0.179289890912846,0.0117203445585264,0.179913826497073,0.0117655678611387,0.180534248515449,0.0118207408948302,0.181151252866066,0.0118869607592374,0.181764931477965,0.0119655219543522,0.182375372538734,0.0120579608856321
