,position,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,TT,RT,TR,RR,read_time
0,6.27,0,280,0,108101,0,0,0,0,0,300,0,116803,0,0,0,0,23888,23,12,0,1
1,6.67,0,223,0,108844,0,0,0,0,0,329,0,117301,0,0,0,0,24551,10,7,0,1
2,7.07,0,248,0,110067,0,0,0,0,0,310,0,119498,0,0,0,0,24534,20,17,0,1
3,7.47,0,266,0,112560,0,0,0,0,0,303,0,121394,0,0,0,0,24847,19,17,0,1
4,7.87,0,293,0,109287,0,0,0,0,0,337,0,118086,0,0,0,0,24472,6,24,0,1
5,8.27,0,248,0,109357,0,0,0,0,0,308,0,118079,0,0,0,0,24615,16,11,0,1
6,8.67,0,242,0,109448,0,0,0,0,0,315,0,118876,0,0,0,0,24573,21,11,0,1
7,9.07,0,247,0,109325,0,0,0,0,0,310,0,118429,0,0,0,0,24647,18,16,0,1
8,9.47,0,258,0,108482,0,0,0,0,0,302,0,116816,0,0,0,0,23171,13,13,0,1
9,9.87,0,251,0,103732,0,0,0,0,0,283,0,111723,0,0,0,0,13318,11,9,0,1
10,9.97,0,230,0,102226,0,0,0,0,0,321,0,109379,0,0,0,0,8997,11,4,0,1
11,10.07,0,232,0,99932,0,0,0,0,0,286,0,107223,0,0,0,0,5223,5,4,0,1
12,10.17,0,276,0,98683,0,0,0,0,0,315,0,105799,0,0,0,0,2216,3,2,0,1
13,10.27,0,271,0,98229,0,0,0,0,0,334,0,104987,0,0,0,0,767,4,1,0,1
14,10.37,0,257,0,99055,0,0,0,0,0,352,0,105412,0,0,0,0,1388,2,2,0,1
15,10.47,0,234,0,99601,0,0,0,0,0,264,0,105720,0,0,0,0,3608,4,4,0,1
16,10.57,0,246,0,100684,0,0,0,0,0,316,0,108248,0,0,0,0,7062,9,4,0,1
17,10.67,0,253,0,102744,0,0,0,0,0,323,0,110083,0,0,0,0,11279,11,5,0,1
18,10.77,0,272,0,105375,0,0,0,0,0,314,0,112477,0,0,0,0,14991,11,9,0,1
19,11.07,0,250,0,108208,0,0,0,0,0,346,0,116340,0,0,0,0,22272,16,11,0,1
20,11.47,0,248,0,108777,0,0,0,0,0,307,0,117564,0,0,0,0,24322,29,8,0,1
21,11.87,0,259,0,109363,0,0,0,0,0,301,0,117429,0,0,0,0,24169,25,10,0,1
22,12.27,0,261,0,109133,0,0,0,0,0,278,0,117859,0,0,0,0,24115,16,15,0,1
23,12.67,0,276,0,108682,0,0,0,0,0,297,0,117246,0,0,0,0,24055,20,17,0,1
24,13.07,0,241,0,108430,0,0,0,0,0,321,0,117404,0,0,0,0,24091,17,16,0,1
25,13.47,0,272,0,109997,0,0,0,0,0,338,0,120043,0,0,0,0,24425,21,20,0,1
26,13.87,0,249,0,110805,0,0,0,0,0,307,0,119983,0,0,0,0,24487,17,12,0,1
27,14.27,0,274,0,110704,0,0,0,0,0,336,0,119984,0,0,0,0,24355,16,15,0,1
