theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time
0.0,1.5707963267948966,3.1805546814635168e-15,0.0,4.305050573062254e-15,2.2489917831974733e-15,10
