data_dir,C,DB_H,DB_V,SB,N,repetition,theta_estimate,delta_phi_estimate
2025-06-01--01h-15m-01s,10.5,7.0,8.0,13.5,39.0,,1.5964401629350142,0.7227342478134157
2025-06-01--01h-15m-01s,9.0,9.0,13.0,8.0,39.0,,1.6735411046604913,0.8148269163709889
2025-06-01--01h-15m-01s,10.0,12.0,10.0,8.5,40.5,,1.521393517472283,0.8259832557410993
2025-06-01--01h-15m-01s,12.0,13.0,9.0,7.0,41.0,,1.4730799179457903,0.9185451719565397
2025-06-01--01h-15m-01s,6.0,18.0,11.0,6.0,41.0,,1.399224094712437,0.7853981633974483
2025-06-01--01h-15m-01s,9.0,9.0,8.0,14.0,40.0,,1.5457937218955355,0.6758276338986822
2025-06-01--01h-15m-01s,8.5,9.0,13.0,9.0,39.5,,1.672236029408577,0.771110504762802
2025-06-01--01h-15m-01s,8.5,13.0,9.0,8.5,39.0,,1.468051548929302,0.7853981633974483
2025-06-01--01h-15m-01s,8.5,8.0,9.0,13.5,39.0,,1.5964401629350142,0.6707600617904583
2025-06-01--01h-15m-01s,5.5,18.0,11.0,5.5,40.0,,1.3948905586311804,0.7853981633974483
2025-06-01--01h-15m-01s,10.5,11.0,6.0,13.0,40.5,,1.447023753236062,0.7321058285888125
2025-06-01--01h-15m-01s,4.5,11.0,15.0,10.0,40.5,,1.669723037567748,0.5908727501454191
2025-06-01--01h-15m-01s,10.5,12.0,8.0,9.0,39.5,,1.4693566241812164,0.8238977337258602
2025-06-01--01h-15m-01s,13.0,11.0,4.0,11.0,39.0,,1.390331186398881,0.8271132067027558
2025-06-01--01h-15m-01s,6.0,13.0,11.0,9.0,39.0,,1.5194917715306968,0.684719203002283
2025-06-01--01h-15m-01s,8.0,13.0,9.0,9.5,39.5,,1.4693566241812164,0.7424883681445005
2025-06-01--01h-15m-01s,9.5,8.0,12.0,10.0,39.5,,1.672236029408577,0.7725762453273894
2025-06-01--01h-15m-01s,9.5,12.0,10.0,7.5,39.0,,1.5194917715306968,0.8443582394100729
2025-06-01--01h-15m-01s,11.5,8.0,11.0,8.5,39.0,,1.6477954674517201,0.8606822997857914
2025-06-01--01h-15m-01s,10.0,8.0,10.0,12.5,40.5,,1.6201991361175103,0.7297276562269663
2025-06-01--01h-15m-01s,9.5,14.0,5.0,11.0,39.5,,1.3409292473275063,0.7487800725656364
2025-06-01--01h-15m-01s,10.0,11.0,11.0,7.5,39.5,,1.5707963267948966,0.857071947850131
2025-06-01--01h-15m-01s,13.0,10.0,9.0,7.0,39.0,,1.5451524906547789,0.9377444904051471
2025-06-01--01h-15m-01s,7.5,14.0,7.0,11.5,40.0,,1.3948905586311804,0.6793415081578339
2025-06-01--01h-15m-01s,12.5,8.0,7.0,12.0,39.5,,1.545477166002274,0.7956029534845354
2025-06-01--01h-15m-01s,10.5,14.0,7.0,9.0,40.5,,1.3970844888046683,0.8238977337258602
2025-06-01--01h-15m-01s,12.0,6.0,13.0,9.0,40.0,,1.746702094958613,0.857071947850131
2025-06-01--01h-15m-01s,4.5,13.0,9.0,12.5,39.0,,1.468051548929302,0.5404195002705842
2025-06-01--01h-15m-01s,7.0,13.0,9.0,11.5,40.5,,1.4718696160220452,0.6625441004682162
2025-06-01--01h-15m-01s,8.0,11.0,13.0,7.0,39.0,,1.6221008820590965,0.818756237602561
2025-06-01--01h-15m-01s,7.0,14.0,7.0,11.0,39.0,,1.390331186398881,0.6733516172467628
2025-06-01--01h-15m-01s,8.5,11.0,11.0,10.0,40.5,,1.5707963267948966,0.7448130710537973
2025-06-01--01h-15m-01s,10.5,10.0,10.0,9.5,40.0,,1.5707963267948966,0.8104085918003334
2025-06-01--01h-15m-01s,8.0,12.0,14.0,6.5,40.5,,1.6201991361175103,0.8372150031548136
2025-06-01--01h-15m-01s,9.0,11.0,8.0,11.0,39.0,,1.493797186138073,0.7353144528166684
2025-06-01--01h-15m-01s,12.5,6.0,15.0,6.0,39.5,,1.8006634062622868,0.9649052079556504
2025-06-01--01h-15m-01s,7.5,9.0,13.0,9.5,39.0,,1.6735411046604913,0.7264380873848237
2025-06-01--01h-15m-01s,8.0,9.0,12.0,10.0,39.0,,1.6477954674517201,0.7297276562269663
2025-06-01--01h-15m-01s,10.5,12.0,9.0,8.5,40.0,,1.4957258357181802,0.8381274260971072
2025-06-01--01h-15m-01s,9.5,11.0,8.0,11.0,39.5,,1.4947737529849583,0.7487800725656364
2025-06-01--01h-15m-01s,9.5,9.0,14.0,7.0,39.5,,1.697719105693102,0.86144863424084
2025-06-01--01h-15m-01s,8.5,10.0,13.0,8.5,40.0,,1.6458668178716132,0.7853981633974483
2025-06-01--01h-15m-01s,10.0,12.0,8.0,9.5,39.5,,1.4693566241812164,0.7982200814675071
2025-06-01--01h-15m-01s,10.0,11.0,9.0,9.0,39.0,,1.5194917715306968,0.8117261175282332
2025-06-01--01h-15m-01s,8.0,13.0,10.0,9.5,40.5,,1.4966543445611338,0.7424883681445005
2025-06-01--01h-15m-01s,8.5,16.0,7.0,8.0,39.5,,1.3409292473275063,0.8005519983805417
2025-06-01--01h-15m-01s,11.0,12.0,6.0,10.0,39.0,,1.4163367283107124,0.80921669470965
2025-06-01--01h-15m-01s,10.5,12.0,6.0,10.5,39.0,,1.4163367283107124,0.7853981633974483
2025-06-01--01h-15m-01s,7.5,8.0,13.0,12.0,40.5,,1.6945689003537312,0.6689640742684072
2025-06-01--01h-15m-01s,11.5,9.0,10.0,9.0,39.5,,1.5961154875875192,0.846525932917339
2025-06-01--01h-15m-01s,9.0,10.0,10.0,10.0,39.0,,1.5707963267948966,0.7590702092666634
2025-06-01--01h-15m-01s,4.5,12.0,10.0,12.5,39.0,,1.5194917715306968,0.5404195002705842
2025-06-01--01h-15m-01s,10.0,9.0,13.0,8.5,40.5,,1.669723037567748,0.8259832557410993
2025-06-01--01h-15m-01s,11.5,13.0,6.0,9.0,39.5,,1.3926401971740683,0.846525932917339
2025-06-01--01h-15m-01s,10.5,12.0,9.0,8.0,39.5,,1.4947737529849583,0.8531730870874117
2025-06-01--01h-15m-01s,11.5,13.0,8.0,7.0,39.5,,1.443873547896691,0.9082522263266803
2025-06-01--01h-15m-01s,10.0,11.0,12.0,7.5,40.5,,1.5954901944100486,0.857071947850131
2025-06-01--01h-15m-01s,14.0,7.0,11.0,8.0,40.0,,1.6709637479564565,0.9235114787792441
2025-06-01--01h-15m-01s,11.0,14.0,8.0,7.0,40.0,,1.4202280540182106,0.8974447095481337
2025-06-01--01h-15m-01s,11.5,6.0,11.0,11.5,40.0,,1.696124157962962,0.7853981633974483
2025-06-01--01h-15m-01s,9.5,11.0,7.0,12.5,40.0,,1.4706289056333368,0.7170032499353253
2025-06-01--01h-15m-01s,8.0,11.0,9.0,12.5,40.5,,1.521393517472283,0.6747409422235527
2025-06-01--01h-15m-01s,11.5,11.0,8.0,9.0,39.5,,1.4947737529849583,0.846525932917339
2025-06-01--01h-15m-01s,9.0,10.0,15.0,6.5,40.5,,1.6945689003537312,0.8663971406830111
2025-06-01--01h-15m-01s,9.5,11.0,13.0,6.5,40.0,,1.6208171836006666,0.8797063564851503
2025-06-01--01h-15m-01s,8.5,15.0,9.0,6.5,39.0,,1.4163367283107124,0.8522639581024192
2025-06-01--01h-15m-01s,10.0,19.0,3.0,7.5,39.5,,1.1537482727751458,0.857071947850131
2025-06-01--01h-15m-01s,10.0,9.0,10.0,11.5,40.5,,1.5954901944100486,0.7504860809057673
2025-06-01--01h-15m-01s,10.5,7.0,13.0,10.0,40.5,,1.719491821062459,0.797594494786276
2025-06-01--01h-15m-01s,6.0,12.0,12.0,9.0,39.0,,1.5707963267948966,0.684719203002283
2025-06-01--01h-15m-01s,9.5,9.0,12.0,9.5,40.0,,1.6458668178716132,0.7853981633974483
2025-06-01--01h-15m-01s,8.0,7.0,14.0,10.0,39.0,,1.7512614671909121,0.7297276562269663
2025-06-01--01h-15m-01s,11.0,12.0,10.0,8.0,41.0,,1.5219964724242343,0.8646773037162983
2025-06-01--01h-15m-01s,10.5,11.0,10.0,8.0,39.5,,1.545477166002274,0.8531730870874117
2025-06-01--01h-15m-01s,9.0,15.0,7.0,9.0,40.0,,1.369438406004566,0.7853981633974483
2025-06-01--01h-15m-01s,9.5,10.0,8.0,12.0,39.5,,1.5201417558761694,0.7271268091727788
2025-06-01--01h-15m-01s,9.0,9.0,17.0,5.5,40.5,,1.769634841573379,0.9072916326316162
2025-06-01--01h-15m-01s,11.5,8.0,10.0,9.5,39.0,,1.6221008820590965,0.833089492901553
2025-06-01--01h-15m-01s,9.5,13.0,8.0,8.5,39.0,,1.4422373667534711,0.8131902500379071
2025-06-01--01h-15m-01s,9.5,9.0,7.0,13.5,39.0,,1.5194917715306968,0.6979972217106013
2025-06-01--01h-15m-01s,9.5,15.0,8.0,8.0,40.5,,1.3970844888046683,0.8283079586503962
2025-06-01--01h-15m-01s,11.5,13.0,6.0,8.5,39.0,,1.390331186398881,0.8606822997857914
2025-06-01--01h-15m-01s,5.0,13.0,11.0,10.0,39.0,,1.5194917715306968,0.6154797086703874
2025-06-01--01h-15m-01s,9.5,15.0,10.0,5.5,40.0,,1.445468495626831,0.92036456131415
2025-06-01--01h-15m-01s,9.5,6.0,18.0,7.5,41.0,,1.867827758222915,0.8443582394100729
2025-06-01--01h-15m-01s,10.5,13.0,7.0,9.5,40.0,,1.4202280540182106,0.8104085918003334
2025-06-01--01h-15m-01s,13.0,6.0,7.0,15.0,41.0,,1.5951889895725517,0.749653438454688
2025-06-01--01h-15m-01s,13.0,5.0,13.0,9.5,40.5,,1.769634841573379,0.8634930784276724
2025-06-01--01h-15m-01s,6.5,9.0,13.0,12.0,40.5,,1.669723037567748,0.6344678088771006
2025-06-01--01h-15m-01s,14.5,8.0,7.0,11.0,40.5,,1.5461024591797445,0.8542429395495627
2025-06-01--01h-15m-01s,8.5,15.0,8.0,9.0,40.5,,1.3970844888046683,0.771110504762802
