data_dir,repetition,C,DB_H,DB_V,SB,N
2025-05-29--03h-51m-14s,0,0.0,0.0,5.0,0.0,5.0
2025-05-29--03h-51m-14s,1,1.0,0.0,6.0,0.0,7.0
2025-05-29--03h-51m-14s,2,0.5,0.0,4.0,0.0,4.5
2025-05-29--03h-51m-14s,3,0.0,0.0,5.0,0.0,5.0
2025-05-29--03h-51m-14s,4,0.0,0.0,4.0,0.0,4.0
2025-05-29--03h-51m-14s,5,0.0,0.0,5.0,0.0,5.0
2025-05-29--03h-51m-14s,6,0.0,0.0,2.0,0.0,2.0
2025-05-29--03h-51m-14s,7,0.0,0.0,2.0,0.0,2.0
2025-05-29--03h-51m-14s,8,0.0,0.0,7.0,0.0,7.0
2025-05-29--03h-51m-14s,9,0.5,0.0,4.0,0.0,4.5
2025-05-29--03h-51m-14s,10,0.0,0.0,2.0,0.0,2.0
2025-05-29--03h-51m-14s,11,0.0,0.0,9.0,0.0,9.0
2025-05-29--03h-51m-14s,12,0.0,0.0,2.0,0.0,2.0
2025-05-29--03h-51m-14s,13,0.0,0.0,4.0,0.0,4.0
2025-05-29--03h-51m-14s,14,0.0,0.0,3.0,0.0,3.0
2025-05-29--03h-51m-14s,15,0.0,0.0,3.0,0.0,3.0
2025-05-29--03h-51m-14s,16,0.0,0.0,3.0,0.0,3.0
2025-05-29--03h-51m-14s,17,1.0,0.0,4.0,0.0,5.0
2025-05-29--03h-51m-14s,18,0.0,0.0,3.0,0.0,3.0
2025-05-29--03h-51m-14s,19,0.5,0.0,1.0,0.0,1.5
2025-05-29--03h-51m-14s,20,0.0,0.0,4.0,0.0,4.0
2025-05-29--03h-51m-14s,21,0.0,0.0,4.0,0.0,4.0
2025-05-29--03h-51m-14s,22,0.0,0.0,2.0,0.0,2.0
2025-05-29--03h-51m-14s,23,0.5,0.0,6.0,0.0,6.5
2025-05-29--03h-51m-14s,24,0.0,0.0,3.0,0.0,3.0
2025-05-29--03h-51m-14s,25,0.0,0.0,3.0,0.0,3.0
2025-05-29--03h-51m-14s,26,0.0,0.0,4.0,0.0,4.0
2025-05-29--03h-51m-14s,27,0.0,0.0,3.0,0.0,3.0
2025-05-29--03h-51m-14s,28,0.0,0.0,2.0,0.0,2.0
2025-05-29--03h-51m-14s,29,0.0,0.0,4.0,0.0,4.0
2025-05-29--03h-51m-14s,30,0.0,0.0,7.0,0.0,7.0
2025-05-29--03h-51m-14s,31,0.0,0.0,6.0,0.0,6.0
2025-05-29--03h-51m-14s,32,0.0,0.0,4.0,0.0,4.0
2025-05-29--03h-51m-14s,33,0.5,0.0,2.0,0.0,2.5
2025-05-29--03h-51m-14s,34,0.0,0.0,5.0,0.0,5.0
2025-05-29--03h-51m-14s,35,0.0,0.0,5.0,0.0,5.0
2025-05-29--03h-51m-14s,36,0.0,0.0,4.0,0.0,4.0
2025-05-29--03h-51m-14s,37,0.0,0.0,5.0,0.0,5.0
2025-05-29--03h-51m-14s,38,0.0,0.0,5.0,0.0,5.0
2025-05-29--03h-51m-14s,39,0.5,0.0,6.0,0.0,6.5
2025-05-29--03h-51m-14s,40,0.0,0.0,6.0,0.0,6.0
2025-05-29--03h-51m-14s,41,0.5,0.0,5.0,0.0,5.5
2025-05-29--03h-51m-14s,42,0.0,0.0,1.0,0.0,1.0
2025-05-29--03h-51m-14s,43,0.0,0.0,2.0,0.0,2.0
2025-05-29--03h-51m-14s,44,0.0,0.0,6.0,0.0,6.0
2025-05-29--03h-51m-14s,45,1.5,0.0,7.0,0.0,8.5
2025-05-29--03h-51m-14s,46,0.0,0.0,6.0,0.0,6.0
2025-05-29--03h-51m-14s,47,0.0,0.0,1.0,0.0,1.0
2025-05-29--03h-51m-14s,48,0.0,0.0,9.0,0.0,9.0
2025-05-29--03h-51m-14s,49,0.0,0.0,5.0,0.5,5.5
2025-05-29--03h-51m-14s,50,0.0,0.0,6.0,0.0,6.0
2025-05-29--03h-51m-14s,51,0.0,0.0,3.0,0.0,3.0
2025-05-29--03h-51m-14s,52,0.0,0.0,2.0,0.0,2.0
2025-05-29--03h-51m-14s,53,0.0,0.0,5.0,0.0,5.0
2025-05-29--03h-51m-14s,54,0.0,0.0,8.0,0.0,8.0
2025-05-29--03h-51m-14s,55,0.5,0.0,3.0,0.0,3.5
2025-05-29--03h-51m-14s,56,0.5,0.0,5.0,0.0,5.5
2025-05-29--03h-51m-14s,57,0.0,0.0,7.0,0.0,7.0
2025-05-29--03h-51m-14s,58,0.0,0.0,5.0,0.0,5.0
2025-05-29--03h-51m-14s,59,0.0,0.0,3.0,0.0,3.0
2025-05-29--03h-51m-14s,61,0.0,0.0,4.0,0.0,4.0
2025-05-29--03h-51m-14s,62,0.0,0.0,2.0,0.0,2.0
2025-05-29--03h-51m-14s,63,0.0,0.0,7.0,0.0,7.0
2025-05-29--03h-51m-14s,64,0.0,0.0,2.0,0.0,2.0
2025-05-29--03h-51m-14s,65,0.0,0.0,3.0,0.0,3.0
2025-05-29--03h-51m-14s,66,0.0,0.0,6.0,0.0,6.0
2025-05-29--03h-51m-14s,68,0.5,0.0,4.0,0.0,4.5
2025-05-29--03h-51m-14s,69,0.0,0.0,4.0,0.0,4.0
2025-05-29--03h-51m-14s,70,0.0,0.0,5.0,0.0,5.0
2025-05-29--03h-51m-14s,71,0.0,0.0,3.0,0.0,3.0
2025-05-29--03h-51m-14s,72,0.5,0.0,4.0,0.0,4.5
2025-05-29--03h-51m-14s,73,0.0,0.0,2.0,0.0,2.0
2025-05-29--03h-51m-14s,74,0.0,0.0,5.0,0.0,5.0
2025-05-29--03h-51m-14s,75,0.0,0.0,4.0,0.0,4.0
2025-05-29--03h-51m-14s,76,0.0,0.0,8.0,0.0,8.0
2025-05-29--03h-51m-14s,77,0.5,0.0,6.0,0.0,6.5
2025-05-29--03h-51m-14s,78,0.0,0.0,5.0,0.0,5.0
2025-05-29--03h-51m-14s,79,0.0,0.0,7.0,0.0,7.0
2025-05-29--03h-51m-14s,80,0.0,0.0,6.0,0.0,6.0
2025-05-29--03h-51m-14s,81,0.0,0.0,8.0,0.0,8.0
2025-05-29--03h-51m-14s,82,0.0,0.0,4.0,0.0,4.0
2025-05-29--03h-51m-14s,83,0.0,0.0,4.0,0.0,4.0
2025-05-29--03h-51m-14s,84,0.0,0.0,4.0,0.0,4.0
2025-05-29--03h-51m-14s,85,0.0,0.0,6.0,0.0,6.0
2025-05-29--03h-51m-14s,86,0.5,0.0,7.0,0.0,7.5
2025-05-29--03h-51m-14s,87,0.0,0.0,2.0,0.0,2.0
2025-05-29--03h-51m-14s,88,0.0,0.0,5.0,0.0,5.0
2025-05-29--03h-51m-14s,89,0.0,0.0,4.0,0.0,4.0
2025-05-29--03h-51m-14s,90,0.0,0.0,6.0,0.0,6.0
2025-05-29--03h-51m-14s,91,0.0,0.0,7.0,0.0,7.0
2025-05-29--03h-51m-14s,92,0.0,0.0,5.0,0.0,5.0
2025-05-29--03h-51m-14s,93,0.0,0.0,2.0,0.0,2.0
2025-05-29--03h-51m-14s,94,0.0,0.0,3.0,0.0,3.0
2025-05-29--03h-51m-14s,95,0.0,0.0,9.0,0.0,9.0
2025-05-29--03h-51m-14s,96,0.0,0.0,4.0,0.0,4.0
2025-05-29--03h-51m-14s,97,0.0,0.0,3.0,0.0,3.0
2025-05-29--03h-51m-14s,98,0.0,0.0,7.0,0.0,7.0
2025-05-29--03h-51m-14s,99,0.5,0.0,5.0,0.0,5.5
2025-05-29--03h-51m-14s,100,0.0,0.0,9.0,0.5,9.5
2025-05-29--03h-51m-14s,101,0.0,0.0,3.0,0.0,3.0
2025-05-29--03h-51m-14s,102,0.0,0.0,2.0,0.0,2.0
2025-05-29--03h-51m-14s,103,0.0,0.0,3.0,0.0,3.0
2025-05-29--03h-51m-14s,104,0.0,0.0,4.0,0.0,4.0
2025-05-29--03h-51m-14s,105,0.0,0.0,6.0,0.0,6.0
2025-05-29--03h-51m-14s,106,0.0,0.0,7.0,0.0,7.0
2025-05-29--03h-51m-14s,107,0.0,0.0,7.0,0.0,7.0
2025-05-29--03h-51m-14s,108,0.0,0.0,3.0,0.0,3.0
2025-05-29--03h-51m-14s,109,0.0,0.0,1.0,0.0,1.0
2025-05-29--03h-51m-14s,110,0.0,0.0,2.0,0.0,2.0
2025-05-29--03h-51m-14s,111,0.0,0.0,5.0,0.0,5.0
2025-05-29--03h-51m-14s,112,0.0,0.0,5.0,0.0,5.0
2025-05-29--03h-51m-14s,113,0.0,0.0,3.0,0.0,3.0
2025-05-29--03h-51m-14s,114,0.0,0.0,5.0,0.0,5.0
2025-05-29--03h-51m-14s,115,0.0,0.0,5.0,0.0,5.0
2025-05-29--03h-51m-14s,116,0.0,0.0,3.0,0.0,3.0
2025-05-29--03h-51m-14s,117,0.0,0.0,6.0,0.0,6.0
2025-05-29--03h-51m-14s,118,0.5,0.0,3.0,0.0,3.5
2025-05-29--03h-51m-14s,119,0.0,0.0,7.0,0.0,7.0
2025-05-29--03h-51m-14s,120,0.0,0.0,6.0,0.0,6.0
2025-05-29--03h-51m-14s,121,0.0,0.0,10.0,0.0,10.0
2025-05-29--03h-51m-14s,122,0.0,0.0,1.0,0.0,1.0
2025-05-29--03h-51m-14s,123,0.0,0.0,5.0,0.0,5.0
2025-05-29--03h-51m-14s,124,0.0,0.0,8.0,0.0,8.0
2025-05-29--03h-51m-14s,125,0.0,0.0,6.0,0.0,6.0
2025-05-29--03h-51m-14s,126,0.0,0.0,6.0,0.0,6.0
2025-05-29--03h-51m-14s,127,0.5,0.0,4.0,0.0,4.5
2025-05-29--03h-51m-14s,128,0.0,0.0,3.0,0.0,3.0
2025-05-29--03h-51m-14s,129,0.0,0.0,2.0,0.0,2.0
2025-05-29--03h-51m-14s,130,0.0,0.0,5.0,0.0,5.0
2025-05-29--03h-51m-14s,131,0.0,0.0,3.0,0.0,3.0
