data_dir,C,DB_H,DB_V,SB,N,theta_estimate,delta_phi_estimate
2025-05-23--18h-31m-59s,0.5,5.0,15.0,19.5,40.0,1.8234765819369754,0.15878021464576067
2025-05-23--18h-31m-59s,1.0,5.0,23.0,11.0,40.0,2.037561665842193,0.2928427717285755
2025-05-23--18h-31m-59s,0.5,6.0,16.0,17.5,40.0,1.8234765819369754,0.16744807921968932
2025-05-23--18h-31m-59s,0.5,7.0,18.0,14.5,40.0,1.8493860291865472,0.18360401027891857
2025-05-23--18h-31m-59s,0.5,7.0,15.0,17.5,40.0,1.7721542475852274,0.16744807921968932
2025-05-23--18h-31m-59s,0.5,4.0,15.0,20.5,40.0,1.8493860291865472,0.15492231987081348
2025-05-23--18h-31m-59s,0.5,5.0,18.0,16.5,40.0,1.9018080548841911,0.17235058989932303
2025-05-23--18h-31m-59s,0.5,11.0,16.0,12.5,40.0,1.696124157962962,0.19739555984988078
2025-05-23--18h-31m-59s,2.0,6.0,15.0,17.0,40.0,1.7977393629734166,0.3304226479114834
2025-05-23--18h-31m-59s,0.5,5.0,23.0,11.5,40.0,2.037561665842193,0.20556893116117386
2025-05-23--18h-31m-59s,0.5,8.0,17.0,14.5,40.0,1.7977393629734166,0.18360401027891857
2025-05-23--18h-31m-59s,0.0,5.0,16.0,19.0,40.0,1.8493860291865472,0.0
2025-05-23--18h-31m-59s,1.0,9.0,16.0,14.0,40.0,1.746702094958613,0.2611574109030243
2025-05-23--18h-31m-59s,0.0,3.0,23.0,14.0,40.0,2.0943951023931957,0.0
2025-05-23--18h-31m-59s,0.0,4.0,16.0,20.0,40.0,1.8754889808102941,0.0
2025-05-23--18h-31m-59s,1.5,5.0,17.0,16.5,40.0,1.8754889808102941,0.2928427717285755
2025-05-23--18h-31m-59s,1.0,7.0,15.0,17.0,40.0,1.7721542475852274,0.23794112483020827
2025-05-23--18h-31m-59s,0.0,6.0,20.0,14.0,40.0,1.9283674304404068,0.0
2025-05-23--18h-31m-59s,1.5,5.0,15.0,18.5,40.0,1.8234765819369754,0.27740551649003575
