data_dir,C',HH,SB,VV,N,theta_estimate,delta_phi_estimate,clipped_delta_phi_estimate
2025-06-03--20h-11m-31s,16.0,8.0,3.0,13.0,40.0,1.696124157962962,1.1693508627096054,1.1693508627096054
2025-06-03--20h-11m-31s,14.0,12.0,3.0,11.0,40.0,1.5457937218955355,1.1437563758854583,1.1437563758854583
2025-06-03--20h-11m-31s,18.0,11.0,5.0,6.0,40.0,1.445468495626831,1.0909823738655604,1.0909823738655604
2025-06-03--20h-11m-31s,10.0,8.0,7.0,15.0,40.0,1.746702094958613,0.8754634103970904,0.8754634103970904
2025-06-03--20h-11m-31s,11.0,9.0,7.0,13.0,40.0,1.6709637479564565,0.8991808402752552,0.8991808402752552
2025-06-03--20h-11m-31s,19.0,10.0,6.0,5.0,40.0,1.445468495626831,1.0634722477390415,1.0634722477390415
2025-06-03--20h-11m-31s,15.0,10.0,2.0,13.0,40.0,1.6458668178716132,1.2298261298914062,1.2298261298914062
2025-06-03--20h-11m-31s,13.0,11.0,3.0,13.0,40.0,1.6208171836006666,1.1290903830906065,1.1290903830906065
2025-06-03--20h-11m-31s,17.0,13.0,5.0,5.0,40.0,1.369438406004566,1.0788352664479008,1.0788352664479008
2025-06-03--20h-11m-31s,11.0,15.0,2.0,12.0,40.0,1.4957258357181802,1.1750965499068404,1.1750965499068404
2025-06-03--20h-11m-31s,14.0,14.0,4.0,8.0,40.0,1.4202280540182106,1.0850186097250996,1.0850186097250996
2025-06-03--20h-11m-31s,14.0,6.0,5.0,15.0,40.0,1.7977393629734166,1.03623729408321,1.03623729408321
2025-06-03--20h-11m-31s,17.0,11.0,3.0,9.0,40.0,1.5207754699891267,1.1806160333608955,1.1806160333608955
2025-06-03--20h-11m-31s,15.0,13.0,3.0,9.0,40.0,1.4706289056333368,1.1571145649952337,1.1571145649952337
2025-06-03--20h-11m-31s,10.0,14.0,3.0,13.0,40.0,1.5457937218955355,1.0745841696101617,1.0745841696101617
2025-06-03--20h-11m-31s,18.0,11.0,5.0,6.0,40.0,1.445468495626831,1.0909823738655604,1.0909823738655604
2025-06-03--20h-11m-31s,22.0,7.0,6.0,5.0,40.0,1.5207754699891267,1.0948426303738783,1.0948426303738783
2025-06-03--20h-11m-31s,14.0,12.0,5.0,9.0,40.0,1.4957258357181802,1.03623729408321,1.03623729408321
2025-06-03--20h-11m-31s,14.0,9.0,2.0,15.0,40.0,1.7213645995715827,1.2181495758420318,1.2181495758420318
2025-06-03--20h-11m-31s,18.0,8.0,3.0,11.0,40.0,1.6458668178716132,1.191033823212813,1.191033823212813
2025-06-03--20h-11m-31s,21.0,11.0,4.0,4.0,40.0,1.3948905586311804,1.1663882054852317,1.1663882054852317
