data_dir,repetition,C,DB_H,DB_V,SB,N
2025-05-30--12h-34m-32s,0,0.5,6.0,0.0,0.0,6.5
2025-05-30--12h-34m-32s,1,0.0,10.0,0.0,0.0,10.0
2025-05-30--12h-34m-32s,2,0.0,5.0,0.0,0.0,5.0
2025-05-30--12h-34m-32s,3,0.0,6.0,0.0,0.5,6.5
2025-05-30--12h-34m-32s,4,0.5,4.0,0.0,0.5,5.0
2025-05-30--12h-34m-32s,5,0.0,5.0,0.0,0.5,5.5
2025-05-30--12h-34m-32s,6,0.0,4.0,0.0,0.0,4.0
2025-05-30--12h-34m-32s,7,0.0,6.0,0.0,0.0,6.0
2025-05-30--12h-34m-32s,8,0.0,8.0,0.0,0.0,8.0
2025-05-30--12h-34m-32s,9,0.5,8.0,0.0,0.0,8.5
2025-05-30--12h-34m-32s,10,0.0,5.0,0.0,0.0,5.0
2025-05-30--12h-34m-32s,11,0.0,8.0,0.0,0.0,8.0
2025-05-30--12h-34m-32s,12,0.0,5.0,0.0,0.0,5.0
2025-05-30--12h-34m-32s,13,0.0,6.0,0.0,0.0,6.0
2025-05-30--12h-34m-32s,14,0.5,7.0,0.0,0.5,8.0
2025-05-30--12h-34m-32s,15,0.0,4.0,0.0,0.0,4.0
2025-05-30--12h-34m-32s,16,0.0,2.0,0.0,0.0,2.0
2025-05-30--12h-34m-32s,17,0.0,7.0,0.0,0.5,7.5
2025-05-30--12h-34m-32s,18,0.0,6.0,0.0,0.5,6.5
2025-05-30--12h-34m-32s,19,0.5,3.0,0.0,0.5,4.0
2025-05-30--12h-34m-32s,20,0.0,5.0,0.0,0.5,5.5
2025-05-30--12h-34m-32s,21,0.5,3.0,0.0,0.0,3.5
2025-05-30--12h-34m-32s,22,0.5,11.0,0.0,0.5,12.0
2025-05-30--12h-34m-32s,23,0.0,4.0,0.0,0.0,4.0
2025-05-30--12h-34m-32s,24,0.0,7.0,0.0,0.0,7.0
2025-05-30--12h-34m-32s,25,0.0,4.0,0.0,0.0,4.0
2025-05-30--12h-34m-32s,26,0.0,4.0,0.0,0.5,4.5
2025-05-30--12h-34m-32s,27,0.0,3.0,0.0,0.0,3.0
2025-05-30--12h-34m-32s,28,0.0,8.0,0.0,0.0,8.0
2025-05-30--12h-34m-32s,29,0.0,1.0,0.0,0.0,1.0
2025-05-30--12h-34m-32s,30,0.0,8.0,0.0,0.0,8.0
2025-05-30--12h-34m-32s,31,0.0,5.0,0.0,0.0,5.0
2025-05-30--12h-34m-32s,32,0.0,7.0,0.0,0.5,7.5
2025-05-30--12h-34m-32s,33,0.5,0.0,0.0,0.5,1.0
2025-05-30--12h-34m-32s,34,0.0,3.0,0.0,0.0,3.0
2025-05-30--12h-34m-32s,35,0.0,3.0,0.0,0.0,3.0
2025-05-30--12h-34m-32s,36,1.0,3.0,0.0,0.0,4.0
2025-05-30--12h-34m-32s,37,0.0,4.0,0.0,0.0,4.0
2025-05-30--12h-34m-32s,38,0.0,4.0,0.0,0.0,4.0
2025-05-30--12h-34m-32s,39,0.0,7.0,0.0,0.5,7.5
2025-05-30--12h-34m-32s,40,0.0,6.0,0.0,0.5,6.5
2025-05-30--12h-34m-32s,41,0.0,3.0,0.0,0.5,3.5
2025-05-30--12h-34m-32s,42,0.0,6.0,0.0,0.0,6.0
2025-05-30--12h-34m-32s,43,0.0,4.0,0.0,0.0,4.0
2025-05-30--12h-34m-32s,44,0.0,5.0,0.0,0.0,5.0
2025-05-30--12h-34m-32s,45,0.0,4.0,0.0,0.5,4.5
2025-05-30--12h-34m-32s,46,0.0,4.0,0.0,0.0,4.0
2025-05-30--12h-34m-32s,47,0.0,7.0,0.0,0.0,7.0
2025-05-30--12h-34m-32s,48,0.5,6.0,0.0,0.5,7.0
2025-05-30--12h-34m-32s,49,0.0,5.0,0.0,0.0,5.0
2025-05-30--12h-34m-32s,50,0.0,6.0,1.0,0.5,7.5
2025-05-30--12h-34m-32s,51,0.0,1.0,0.0,0.0,1.0
2025-05-30--12h-34m-32s,52,0.0,4.0,0.0,0.0,4.0
2025-05-30--12h-34m-32s,53,0.0,3.0,0.0,0.0,3.0
2025-05-30--12h-34m-32s,54,0.0,3.0,0.0,0.5,3.5
2025-05-30--12h-34m-32s,55,0.0,7.0,0.0,0.5,7.5
2025-05-30--12h-34m-32s,56,0.0,5.0,0.0,0.0,5.0
2025-05-30--12h-34m-32s,57,0.0,3.0,0.0,0.5,3.5
2025-05-30--12h-34m-32s,58,0.0,5.0,0.0,0.0,5.0
2025-05-30--12h-34m-32s,59,0.0,5.0,0.0,0.0,5.0
2025-05-30--12h-34m-32s,60,0.0,3.0,0.0,0.0,3.0
2025-05-30--12h-34m-32s,61,0.0,4.0,0.0,0.5,4.5
2025-05-30--12h-34m-32s,62,0.0,4.0,0.0,0.0,4.0
2025-05-30--12h-34m-32s,63,0.0,5.0,0.0,0.0,5.0
2025-05-30--12h-34m-32s,64,0.0,8.0,0.0,0.5,8.5
2025-05-30--12h-34m-32s,65,0.0,4.0,0.0,0.0,4.0
2025-05-30--12h-34m-32s,66,0.5,3.0,0.0,0.0,3.5
2025-05-30--12h-34m-32s,67,0.0,4.0,0.0,0.0,4.0
2025-05-30--12h-34m-32s,68,0.0,7.0,0.0,0.0,7.0
2025-05-30--12h-34m-32s,69,0.0,4.0,0.0,0.0,4.0
2025-05-30--12h-34m-32s,70,0.0,6.0,0.0,0.0,6.0
2025-05-30--12h-34m-32s,71,0.0,5.0,0.0,0.5,5.5
2025-05-30--12h-34m-32s,72,0.0,8.0,0.0,0.5,8.5
2025-05-30--12h-34m-32s,73,0.0,2.0,0.0,0.0,2.0
2025-05-30--12h-34m-32s,74,0.0,4.0,0.0,0.0,4.0
2025-05-30--12h-34m-32s,75,1.0,5.0,0.0,0.0,6.0
2025-05-30--12h-34m-32s,76,0.0,4.0,0.0,0.5,4.5
2025-05-30--12h-34m-32s,77,0.0,4.0,0.0,0.0,4.0
2025-05-30--12h-34m-32s,78,0.5,3.0,0.0,0.0,3.5
2025-05-30--12h-34m-32s,79,0.0,3.0,0.0,0.0,3.0
2025-05-30--12h-34m-32s,80,0.0,2.0,0.0,0.0,2.0
2025-05-30--12h-34m-32s,81,0.0,4.0,0.0,0.5,4.5
2025-05-30--12h-34m-32s,82,0.0,6.0,0.0,0.0,6.0
2025-05-30--12h-34m-32s,83,0.0,6.0,0.0,0.0,6.0
2025-05-30--12h-34m-32s,84,0.0,5.0,0.0,1.5,6.5
2025-05-30--12h-34m-32s,85,0.0,2.0,0.0,0.0,2.0
2025-05-30--12h-34m-32s,86,0.0,6.0,0.0,0.5,6.5
2025-05-30--12h-34m-32s,87,1.0,2.0,0.0,0.0,3.0
2025-05-30--12h-34m-32s,88,0.0,10.0,0.0,0.0,10.0
2025-05-30--12h-34m-32s,89,0.0,7.0,0.0,0.0,7.0
2025-05-30--12h-34m-32s,90,0.0,5.0,0.0,0.0,5.0
2025-05-30--12h-34m-32s,91,0.0,2.0,0.0,0.0,2.0
2025-05-30--12h-34m-32s,92,0.0,4.0,0.0,0.0,4.0
2025-05-30--12h-34m-32s,93,0.0,4.0,0.0,1.0,5.0
2025-05-30--12h-34m-32s,94,0.0,4.0,0.0,0.0,4.0
2025-05-30--12h-34m-32s,95,0.0,7.0,0.0,0.5,7.5
2025-05-30--12h-34m-32s,96,0.5,2.0,0.0,1.0,3.5
2025-05-30--12h-34m-32s,97,0.0,3.0,0.0,0.0,3.0
2025-05-30--12h-34m-32s,98,0.0,4.0,0.0,0.5,4.5
2025-05-30--12h-34m-32s,99,0.0,5.0,0.0,0.0,5.0
2025-05-30--12h-34m-32s,100,0.0,7.0,0.0,0.5,7.5
2025-05-30--12h-34m-32s,101,0.0,3.0,0.0,0.5,3.5
2025-05-30--12h-34m-32s,102,0.0,4.0,0.0,0.0,4.0
2025-05-30--12h-34m-32s,103,0.5,3.0,0.0,0.5,4.0
2025-05-30--12h-34m-32s,104,0.0,4.0,0.0,0.0,4.0
2025-05-30--12h-34m-32s,105,0.0,8.0,0.0,0.0,8.0
2025-05-30--12h-34m-32s,106,0.0,5.0,0.0,0.0,5.0
2025-05-30--12h-34m-32s,107,0.5,5.0,0.0,0.0,5.5
2025-05-30--12h-34m-32s,108,0.0,5.0,0.0,0.0,5.0
2025-05-30--12h-34m-32s,109,0.0,5.0,0.0,0.0,5.0
2025-05-30--12h-34m-32s,110,0.0,5.0,0.0,0.0,5.0
2025-05-30--12h-34m-32s,111,0.0,4.0,0.0,0.0,4.0
2025-05-30--12h-34m-32s,112,0.0,7.0,0.0,0.0,7.0
2025-05-30--12h-34m-32s,113,0.0,4.0,0.0,0.0,4.0
2025-05-30--12h-34m-32s,114,0.0,5.0,0.0,0.0,5.0
2025-05-30--12h-34m-32s,115,0.0,9.0,0.0,0.0,9.0
2025-05-30--12h-34m-32s,116,0.5,5.0,0.0,0.0,5.5
2025-05-30--12h-34m-32s,117,0.0,6.0,0.0,0.0,6.0
2025-05-30--12h-34m-32s,118,0.0,4.0,0.0,0.0,4.0
2025-05-30--12h-34m-32s,119,0.0,7.0,0.0,0.0,7.0
2025-05-30--12h-34m-32s,120,0.0,6.0,0.0,0.0,6.0
2025-05-30--12h-34m-32s,121,0.0,4.0,0.0,0.0,4.0
2025-05-30--12h-34m-32s,122,0.0,3.0,0.0,1.0,4.0
2025-05-30--12h-34m-32s,123,0.0,8.0,0.0,0.0,8.0
2025-05-30--12h-34m-32s,124,0.0,3.0,0.0,0.5,3.5
2025-05-30--12h-34m-32s,125,0.0,6.0,0.0,0.0,6.0
2025-05-30--12h-34m-32s,126,0.0,4.0,0.0,0.0,4.0
2025-05-30--12h-34m-32s,127,0.0,4.0,0.0,0.0,4.0
2025-05-30--12h-34m-32s,128,0.0,3.0,0.0,0.0,3.0
2025-05-30--12h-34m-32s,129,0.0,7.0,0.0,0.5,7.5
2025-05-30--12h-34m-32s,130,0.5,3.0,0.0,0.0,3.5
2025-05-30--12h-34m-32s,131,0.0,2.0,0.0,0.5,2.5
2025-05-30--12h-34m-32s,132,0.0,4.0,0.0,0.5,4.5
2025-05-30--12h-34m-32s,133,0.0,5.0,0.0,0.0,5.0
2025-05-30--12h-34m-32s,134,0.0,4.0,0.0,0.0,4.0
2025-05-30--12h-34m-32s,135,0.0,4.0,0.0,0.5,4.5
2025-05-30--12h-34m-32s,136,0.0,8.0,0.0,0.0,8.0
2025-05-30--12h-34m-32s,137,0.0,5.0,0.0,0.0,5.0
2025-05-30--12h-34m-32s,138,0.0,2.0,0.0,0.0,2.0
2025-05-30--12h-34m-32s,139,0.0,2.0,0.0,0.0,2.0
2025-05-30--12h-34m-32s,140,0.5,3.0,0.0,0.5,4.0
2025-05-30--12h-34m-32s,141,0.0,5.0,0.0,0.0,5.0
2025-05-30--12h-34m-32s,142,0.0,8.0,0.0,0.0,8.0
2025-05-30--12h-34m-32s,143,0.0,4.0,0.0,0.5,4.5
2025-05-30--12h-34m-32s,144,0.0,6.0,0.0,0.0,6.0
2025-05-30--12h-34m-32s,145,0.5,8.0,0.0,0.0,8.5
2025-05-30--12h-34m-32s,146,0.0,5.0,0.0,0.0,5.0
2025-05-30--12h-34m-32s,147,0.0,4.0,0.0,0.0,4.0
2025-05-30--12h-34m-32s,148,0.0,3.0,0.0,0.5,3.5
2025-05-30--12h-34m-32s,149,0.5,9.0,0.0,0.0,9.5
2025-05-30--12h-34m-32s,150,0.5,1.0,0.0,0.0,1.5
2025-05-30--12h-34m-32s,151,0.0,3.0,0.0,0.0,3.0
2025-05-30--12h-34m-32s,152,0.0,3.0,0.0,0.0,3.0
2025-05-30--12h-34m-32s,153,0.0,8.0,0.0,0.0,8.0
2025-05-30--12h-34m-32s,154,0.5,3.0,0.0,0.0,3.5
2025-05-30--12h-34m-32s,155,0.0,4.0,0.0,0.0,4.0
2025-05-30--12h-34m-32s,156,0.0,8.0,0.0,0.5,8.5
2025-05-30--12h-34m-32s,157,0.0,3.0,0.0,0.0,3.0
2025-05-30--12h-34m-32s,158,0.0,5.0,0.0,1.0,6.0
2025-05-30--12h-34m-32s,159,0.5,3.0,0.0,0.0,3.5
2025-05-30--12h-34m-32s,160,0.0,5.0,0.0,0.0,5.0
2025-05-30--12h-34m-32s,161,0.0,5.0,0.0,0.0,5.0
2025-05-30--12h-34m-32s,162,0.5,10.0,0.0,0.0,10.5
2025-05-30--12h-34m-32s,163,0.5,7.0,0.0,0.5,8.0
2025-05-30--12h-34m-32s,164,0.5,4.0,0.0,0.0,4.5
2025-05-30--12h-34m-32s,165,0.0,6.0,0.0,0.5,6.5
2025-05-30--12h-34m-32s,166,0.0,4.0,0.0,0.0,4.0
2025-05-30--12h-34m-32s,167,0.0,6.0,0.0,0.0,6.0
2025-05-30--12h-34m-32s,168,0.0,3.0,0.0,0.0,3.0
2025-05-30--12h-34m-32s,169,0.0,8.0,0.0,0.0,8.0
2025-05-30--12h-34m-32s,170,0.5,5.0,0.0,0.0,5.5
2025-05-30--12h-34m-32s,171,0.0,4.0,0.0,0.0,4.0
2025-05-30--12h-34m-32s,172,0.0,7.0,0.0,0.5,7.5
2025-05-30--12h-34m-32s,173,0.0,6.0,0.0,0.0,6.0
2025-05-30--12h-34m-32s,174,0.0,5.0,0.0,0.0,5.0
2025-05-30--12h-34m-32s,175,0.5,2.0,0.0,0.0,2.5
2025-05-30--12h-34m-32s,176,0.0,4.0,0.0,0.5,4.5
2025-05-30--12h-34m-32s,177,0.0,6.0,0.0,0.0,6.0
2025-05-30--12h-34m-32s,178,0.0,5.0,0.0,0.0,5.0
2025-05-30--12h-34m-32s,179,0.0,11.0,0.0,0.0,11.0
2025-05-30--12h-34m-32s,180,0.0,3.0,0.0,0.0,3.0
2025-05-30--12h-34m-32s,181,0.0,6.0,0.0,0.5,6.5
2025-05-30--12h-34m-32s,182,0.0,7.0,0.0,0.0,7.0
2025-05-30--12h-34m-32s,183,0.5,4.0,0.0,0.0,4.5
2025-05-30--12h-34m-32s,184,0.0,6.0,0.0,0.0,6.0
2025-05-30--12h-34m-32s,185,0.0,3.0,0.0,0.0,3.0
2025-05-30--12h-34m-32s,186,0.5,5.0,0.0,0.0,5.5
2025-05-30--12h-34m-32s,187,0.0,9.0,0.0,0.0,9.0
2025-05-30--12h-34m-32s,188,0.0,5.0,0.0,0.5,5.5
2025-05-30--12h-34m-32s,189,0.0,4.0,0.0,0.0,4.0
2025-05-30--12h-34m-32s,190,0.0,7.0,0.0,0.0,7.0
2025-05-30--12h-34m-32s,191,0.0,8.0,0.0,0.5,8.5
2025-05-30--12h-34m-32s,192,0.0,1.0,0.0,0.0,1.0
2025-05-30--12h-34m-32s,193,0.0,10.0,0.0,0.0,10.0
2025-05-30--12h-34m-32s,194,0.0,6.0,0.0,0.0,6.0
2025-05-30--12h-34m-32s,195,0.5,5.0,0.0,0.5,6.0
2025-05-30--12h-34m-32s,196,0.0,7.0,0.0,0.0,7.0
2025-05-30--12h-34m-32s,197,0.0,2.0,0.0,0.0,2.0
2025-05-30--12h-34m-32s,198,0.0,5.0,0.0,0.0,5.0
2025-05-30--12h-34m-32s,199,0.0,2.0,0.0,0.0,2.0
2025-05-30--12h-34m-32s,200,0.0,7.0,0.0,0.0,7.0
2025-05-30--12h-34m-32s,201,0.0,5.0,0.0,0.5,5.5
2025-05-30--12h-34m-32s,202,0.5,5.0,0.0,0.5,6.0
2025-05-30--12h-34m-32s,203,0.0,5.0,0.0,0.5,5.5
2025-05-30--12h-34m-32s,204,0.0,6.0,0.0,0.5,6.5
2025-05-30--12h-34m-32s,205,0.0,3.0,0.0,0.0,3.0
2025-05-30--12h-34m-32s,206,0.0,8.0,0.0,0.5,8.5
2025-05-30--12h-34m-32s,207,0.0,2.0,0.0,0.0,2.0
2025-05-30--12h-34m-32s,208,0.0,3.0,0.0,0.0,3.0
2025-05-30--12h-34m-32s,209,0.0,6.0,0.0,0.5,6.5
2025-05-30--12h-34m-32s,210,0.5,6.0,0.0,0.5,7.0
2025-05-30--12h-34m-32s,211,0.0,5.0,0.0,0.0,5.0
2025-05-30--12h-34m-32s,212,0.5,4.0,0.0,0.0,4.5
2025-05-30--12h-34m-32s,213,0.0,3.0,0.0,0.0,3.0
2025-05-30--12h-34m-32s,214,0.0,3.0,0.0,0.0,3.0
2025-05-30--12h-34m-32s,215,0.5,4.0,0.0,0.0,4.5
2025-05-30--12h-34m-32s,216,0.0,4.0,0.0,0.5,4.5
2025-05-30--12h-34m-32s,217,0.5,3.0,0.0,0.0,3.5
2025-05-30--12h-34m-32s,218,0.0,3.0,0.0,0.0,3.0
2025-05-30--12h-34m-32s,219,0.0,8.0,0.0,0.0,8.0
2025-05-30--12h-34m-32s,220,0.0,1.0,0.0,0.0,1.0
2025-05-30--12h-34m-32s,221,0.5,6.0,0.0,0.0,6.5
2025-05-30--12h-34m-32s,222,0.0,4.0,0.0,0.0,4.0
2025-05-30--12h-34m-32s,223,0.0,3.0,0.0,0.0,3.0
2025-05-30--12h-34m-32s,224,0.0,7.0,0.0,0.0,7.0
2025-05-30--12h-34m-32s,225,0.5,4.0,0.0,0.0,4.5
2025-05-30--12h-34m-32s,226,0.0,4.0,0.0,0.0,4.0
2025-05-30--12h-34m-32s,227,0.5,4.0,0.0,0.0,4.5
2025-05-30--12h-34m-32s,228,0.0,1.0,0.0,0.0,1.0
2025-05-30--12h-34m-32s,229,0.0,6.0,0.0,0.0,6.0
2025-05-30--12h-34m-32s,230,0.0,4.0,0.0,0.5,4.5
2025-05-30--12h-34m-32s,231,0.0,2.0,0.0,0.0,2.0
2025-05-30--12h-34m-32s,232,0.0,6.0,0.0,0.0,6.0
2025-05-30--12h-34m-32s,233,0.0,2.0,0.0,0.0,2.0
2025-05-30--12h-34m-32s,234,0.0,7.0,0.0,0.0,7.0
2025-05-30--12h-34m-32s,235,0.0,3.0,0.0,0.0,3.0
2025-05-30--12h-34m-32s,236,0.5,5.0,0.0,0.0,5.5
2025-05-30--12h-34m-32s,237,0.0,4.0,0.0,0.0,4.0
2025-05-30--12h-34m-32s,238,0.0,2.0,0.0,0.0,2.0
2025-05-30--12h-34m-32s,239,0.5,1.0,0.0,0.0,1.5
2025-05-30--12h-34m-32s,240,0.0,4.0,0.0,0.0,4.0
2025-05-30--12h-34m-32s,241,0.0,3.0,0.0,0.0,3.0
2025-05-30--12h-34m-32s,242,0.0,9.0,0.0,0.0,9.0
2025-05-30--12h-34m-32s,243,0.0,6.0,0.0,0.0,6.0
2025-05-30--12h-34m-32s,244,0.0,4.0,0.0,0.5,4.5
2025-05-30--12h-34m-32s,245,0.5,2.0,0.0,0.0,2.5
2025-05-30--12h-34m-32s,246,0.0,6.0,0.0,0.5,6.5
2025-05-30--12h-34m-32s,247,0.0,9.0,0.0,0.0,9.0
2025-05-30--12h-34m-32s,248,0.0,2.0,0.0,0.0,2.0
2025-05-30--12h-34m-32s,249,0.0,2.0,0.0,0.0,2.0
2025-05-30--12h-34m-32s,250,0.0,4.0,0.0,0.0,4.0
2025-05-30--12h-34m-32s,251,0.0,4.0,0.0,0.0,4.0
2025-05-30--12h-34m-32s,252,0.0,4.0,0.0,0.5,4.5
2025-05-30--12h-34m-32s,253,0.0,4.0,0.0,0.5,4.5
2025-05-30--12h-34m-32s,254,0.0,5.0,0.0,0.0,5.0
2025-05-30--12h-34m-32s,255,0.0,7.0,0.0,0.0,7.0
2025-05-30--12h-34m-32s,256,0.5,4.0,0.0,0.0,4.5
2025-05-30--12h-34m-32s,257,0.0,5.0,0.0,0.0,5.0
2025-05-30--12h-34m-32s,258,0.0,4.0,0.0,0.0,4.0
2025-05-30--12h-34m-32s,259,0.0,6.0,0.0,0.0,6.0
2025-05-30--12h-34m-32s,260,0.0,5.0,0.0,0.0,5.0
2025-05-30--12h-34m-32s,261,0.0,8.0,0.0,0.5,8.5
2025-05-30--12h-34m-32s,262,0.0,8.0,0.0,0.0,8.0
2025-05-30--12h-34m-32s,263,0.0,2.0,0.0,0.5,2.5
2025-05-30--12h-34m-32s,264,0.0,2.0,0.0,0.5,2.5
2025-05-30--12h-34m-32s,265,0.0,2.0,0.0,0.5,2.5
2025-05-30--12h-34m-32s,266,0.0,7.0,0.0,0.0,7.0
2025-05-30--12h-34m-32s,267,0.0,3.0,0.0,0.0,3.0
2025-05-30--12h-34m-32s,268,0.0,4.0,0.0,0.0,4.0
2025-05-30--12h-34m-32s,269,0.0,5.0,0.0,0.0,5.0
2025-05-30--12h-34m-32s,270,0.0,4.0,0.0,0.5,4.5
2025-05-30--12h-34m-32s,271,0.0,5.0,0.0,0.0,5.0
2025-05-30--12h-34m-32s,272,0.0,8.0,0.0,0.0,8.0
2025-05-30--12h-34m-32s,273,0.0,6.0,0.0,0.0,6.0
2025-05-30--12h-34m-32s,274,0.0,3.0,0.0,0.0,3.0
2025-05-30--12h-34m-32s,275,0.0,9.0,0.0,0.5,9.5
2025-05-30--12h-34m-32s,276,0.0,1.0,0.0,1.0,2.0
2025-05-30--12h-34m-32s,277,0.0,7.0,0.0,0.5,7.5
2025-05-30--12h-34m-32s,278,0.0,6.0,0.0,0.0,6.0
2025-05-30--12h-34m-32s,279,0.0,5.0,0.0,0.5,5.5
2025-05-30--12h-34m-32s,280,0.0,5.0,0.0,0.0,5.0
2025-05-30--12h-34m-32s,281,0.0,8.0,0.0,0.0,8.0
2025-05-30--12h-34m-32s,282,0.5,4.0,0.0,0.0,4.5
2025-05-30--12h-34m-32s,283,0.5,4.0,0.0,0.0,4.5
2025-05-30--12h-34m-32s,284,0.0,8.0,0.0,0.5,8.5
2025-05-30--12h-34m-32s,285,0.0,3.0,0.0,0.0,3.0
2025-05-30--12h-34m-32s,286,0.0,4.0,0.0,0.0,4.0
2025-05-30--12h-34m-32s,287,0.0,6.0,0.0,0.0,6.0
2025-05-30--12h-34m-32s,288,0.0,6.0,0.0,0.5,6.5
2025-05-30--12h-34m-32s,289,0.0,3.0,0.0,0.0,3.0
2025-05-30--12h-34m-32s,290,0.0,6.0,0.0,0.5,6.5
2025-05-30--12h-34m-32s,291,0.5,3.0,0.0,0.0,3.5
2025-05-30--12h-34m-32s,292,0.0,3.0,0.0,0.5,3.5
2025-05-30--12h-34m-32s,293,0.5,6.0,0.0,0.0,6.5
2025-05-30--12h-34m-32s,294,0.0,7.0,0.0,0.0,7.0
2025-05-30--12h-34m-32s,295,0.0,3.0,0.0,0.0,3.0
2025-05-30--12h-34m-32s,296,0.0,3.0,0.0,0.0,3.0
2025-05-30--12h-34m-32s,297,0.0,3.0,0.0,0.0,3.0
2025-05-30--12h-34m-32s,298,0.0,6.0,0.0,0.0,6.0
2025-05-30--12h-34m-32s,299,0.5,7.0,0.0,0.5,8.0
2025-05-30--12h-34m-32s,300,0.0,7.0,0.0,0.0,7.0
2025-05-30--12h-34m-32s,301,0.0,3.0,0.0,0.0,3.0
