theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time,power,temperature
2.748893571891069,0,40.87707089848844,79.06085336900462,-44.05013134007784,-81.10187923710225,60,10,32.7C
