data_dir,C,DB_H,DB_V,SB,N,repetition,theta_estimate,delta_phi_estimate
2025-05-31--22h-59m-04s,11.0,25.0,4.0,1.0,41.0,,1.033057650317441,1.2779535550663212
2025-05-31--22h-59m-04s,8.5,28.0,3.0,1.0,40.5,,0.9055106001656404,1.2403736788834132
2025-05-31--22h-59m-04s,12.5,26.0,1.0,1.0,40.5,,0.9055106001656404,1.2951535275786312
2025-05-31--22h-59m-04s,11.5,26.0,2.0,1.5,41.0,,0.9454650998717371,1.2242163730065196
2025-05-31--22h-59m-04s,8.0,30.0,1.0,0.0,39.0,,0.7323731204105592,1.5707963267948966
2025-05-31--22h-59m-04s,10.5,29.0,0.0,0.0,39.5,,0.7463422759547231,1.5707963267948966
2025-05-31--22h-59m-04s,7.5,30.0,1.0,1.5,40.0,,0.759761932507315,1.1502619915109316
2025-05-31--22h-59m-04s,5.5,35.0,0.0,0.5,41.0,,0.5478265606068083,1.2779535550663212
2025-05-31--22h-59m-04s,5.5,32.0,0.0,1.5,39.0,,0.6084887621843595,1.0895209528525531
2025-05-31--22h-59m-04s,8.5,31.0,0.0,1.0,40.5,,0.699083799485177,1.2403736788834132
2025-05-31--22h-59m-04s,7.5,31.0,0.0,0.5,39.0,,0.6520000651073002,1.318116071652818
2025-05-31--22h-59m-04s,7.0,31.0,2.0,1.0,41.0,,0.7851007213810947,1.2094292028881888
2025-05-31--22h-59m-04s,10.0,30.0,0.0,0.5,40.5,,0.7366240020191286,1.3508083493994372
2025-05-31--22h-59m-04s,6.5,29.0,3.0,1.0,39.5,,0.8523340176183165,1.1970041519603862
2025-05-31--22h-59m-04s,8.5,31.0,1.0,0.0,40.5,,0.7366240020191286,1.5707963267948966
2025-05-31--22h-59m-04s,7.5,30.0,1.0,1.0,39.5,,0.7463422759547231,1.220690549027751
2025-05-31--22h-59m-04s,10.5,30.0,0.0,0.5,41.0,,0.7499729351257325,1.3559464937191843
2025-05-31--22h-59m-04s,8.5,30.0,0.0,0.5,39.0,,0.6931599075767537,1.3328552019646884
2025-05-31--22h-59m-04s,5.5,35.0,0.0,0.0,40.5,,0.5272430282007157,1.5707963267948966
2025-05-31--22h-59m-04s,9.0,32.0,0.0,0.0,41.0,,0.675350614839544,1.5707963267948966
2025-05-31--22h-59m-04s,6.0,33.0,0.0,0.0,39.0,,0.5620698030056271,1.5707963267948966
2025-05-31--22h-59m-04s,10.5,27.0,1.0,1.5,40.0,,0.863211890069541,1.2094292028881888
2025-05-31--22h-59m-04s,7.5,31.0,0.0,0.5,39.0,,0.6520000651073002,1.318116071652818
2025-05-31--22h-59m-04s,11.5,27.0,0.0,0.5,39.0,,0.8061141489322264,1.3652273956337226
2025-05-31--22h-59m-04s,6.5,30.0,2.0,0.5,39.0,,0.7699453419277418,1.3002465638163236
