theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time
0.7853981633974483,0.39269908169872414,13.52503267170461,22.05558247447343,-10.188814061979137,-22.42648354033272,10
