theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time,repetitions
1.8104093257975078,0,29.48263975938004,52.072197807594776,-36.34377202832711,-53.74890737111136,0.0001,20000
