N,nu,delta_phi,bias,VarCRB_scaled
40,0.99,0.970752129959246,0.00531252391894266,1.09503093321022
40,0.99,0.973893722612836,0.00539510679462452,1.09485051596234
40,0.99,0.977035315266426,0.00547670272900624,1.09463714878001
40,0.99,0.980176907920015,0.00555723523942364,1.09438885447167
40,0.99,0.983318500573605,0.00563662392477671,1.09410359506514
40,0.99,0.986460093227195,0.00571478434483663,1.09377927204852
40,0.99,0.989601685880785,0.00579162789972498,1.0934137267751
40,0.99,0.992743278534375,0.0058670617098564,1.09300474104001
40,0.99,0.995884871187964,0.00594098849665881,1.09255003783695
40,0.99,0.999026463841554,0.00601330646438336,1.09204728230482
40,0.99,1.00216805649514,0.00608390918337953,1.09149408286851
40,0.99,1.00530964914873,0.00615268547515613,1.09088799258417
40,0.99,1.00845124180232,0.00621951929962217,1.0902265106955
40,0.99,1.01159283445591,0.00628428964488825,1.08950708440559
40,0.99,1.0147344271095,0.00634687042002513,1.08872711087245
40,0.99,1.01787601976309,0.00640713035118901,1.08788393943289
40,0.99,1.02101761241668,0.00646493288153493,1.08697487405953
40,0.99,1.02415920507027,0.00652013607535262,1.08599717605453
40,0.99,1.02730079772386,0.00657259252685649,1.08494806698468
40,0.99,1.03044239037745,0.00662214927408966,1.0838247318577
40,0.99,1.03358398303104,0.00666864771837283,1.08262432254576
40,0.99,1.03672557568463,0.00671192354978323,1.08134396145111
40,0.99,1.03986716833822,0.00675180667909125,1.07998074541959
40,0.99,1.04300876099181,0.00678812117664473,1.07853174989454
40,0.99,1.0461503536454,0.00682068521862766,1.07699403331504
40,0.99,1.04929194629899,0.00684931104118736,1.07536464174765
40,0.99,1.05243353895258,0.00687380490283651,1.07364061375371
40,0.99,1.05557513160617,0.00689396705560918,1.07181898548184
40,0.99,1.05871672425976,0.00690959172538097,1.06989679597914
40,0.99,1.06185831691335,0.00692046710178484,1.06787109271356
40,0.99,1.06499990956694,0.00692637533812479,1.06573893729696
40,0.99,1.06814150222053,0.00692709256167956,1.06349741139707
40,0.99,1.07128309487412,0.00692238889476493,1.06114362282691
40,0.99,1.07442468752771,0.00691202848690309,1.05867471179804
40,0.99,1.0775662801813,0.00689576955843108,1.05608785732049
40,0.99,1.08070787283489,0.00687336445583409,1.0533802837366
40,0.99,1.08384946548848,0.00684455971909359,1.05054926736747
40,0.99,1.08699105814207,0.00680909616125791,1.04759214325745
40,0.99,1.09013265079566,0.00676670896048415,1.04450631199274
40,0.99,1.09327424344925,0.00671712776468736,1.04128924657547
40,0.99,1.09641583610284,0.00666007680893466,1.03793849933316
40,0.99,1.09955742875643,0.00659527504570567,1.0344517088359
40,0.99,1.10269902141002,0.00652243628803317,1.03082660680344
40,0.99,1.10584061406361,0.00644126936556755,1.0270610249732
40,0.99,1.1089822067172,0.00635147829350946,1.02315290190811
40,0.99,1.11212379937079,0.00625276245434692,1.01910028971573
40,0.99,1.11526539202438,0.00614481679225776,1.01490136065603
40,0.99,1.11840698467797,0.00602733202002059,1.01055441360958
40,0.99,1.12154857733156,0.00589999483819903,1.00605788038095
40,0.99,1.12469016998515,0.00576248816634362,1.00141033181179
40,0.99,1.12783176263874,0.00561449138588754,0.996610483677786
40,0.99,1.13097335529233,0.00545568059437529,0.991657202342607
40,0.99,1.13411494794592,0.00528572887061074,0.986549510147081
40,0.99,1.1372565405995,0.00510430655026628,0.981286590505737
40,0.99,1.14039813325309,0.00491108151146058,0.975867792687985
40,0.99,1.14353972590668,0.00470571946972465,0.970292636266255
40,0.99,1.14668131856027,0.00448788428181235,0.964560815199478
40,0.99,1.14982291121386,0.00425723825767199,0.958672201543546
40,0.99,1.15296450386745,0.00401344247994717,0.952626848759603
40,0.99,1.15610609652104,0.00375615713027821,0.946424994609249
40,0.99,1.15924768917463,0.00348504182166098,0.940067063618669
40,0.99,1.16238928182822,0.00319975593609922,0.933553669096228
40,0.99,1.16553087448181,0.002899958966742,0.926885614693212
40,0.99,1.1686724671354,0.00258531086367464,0.920063895496664
40,0.99,1.17181405978899,0.002255472382519,0.913089698645799
40,0.99,1.17495565244258,0.0019101054349806,0.905964403464223
40,0.99,1.17809724509617,0.00154887344043741,0.898689581107224
40,0.99,1.18123883774976,0.00117144167771199,0.89126699371712
40,0.99,1.18438043040335,0.000777477636086932,0.883698593091279
40,0.99,1.18752202305694,0.000366651364699155,0.875986518861337
40,0.99,1.19066361571053,-6.13641806255227e-05,0.868133096190595
40,0.99,1.19380520836412,-0.000506892793967761,0.860140832994453
40,0.99,1.19694680101771,-0.00097025468024392,0.852012416691871
40,0.99,1.2000883936713,-0.00145176612134224,0.843750710501669
40,0.99,1.20322998632489,-0.0019517391483308,0.835358749292852
40,0.99,1.20637157897848,-0.00247048122055693,0.826839735003945
40,0.99,1.20951317163207,-0.00300829491249144,0.818197031651494
40,0.99,1.21265476428566,-0.00356547760906389,0.809434159939639
40,0.99,1.21579635693925,-0.00414232121028024,0.800554791496299
40,0.99,1.21893794959284,-0.00473911184583553,0.791562742754765
40,0.99,1.22207954224643,-0.005356129600397,0.782461968501908
40,0.99,1.22522113490002,-0.00599364825023141,0.773256555119938
40,0.99,1.22836272755361,-0.00665193501176709,0.763950713545656
40,0.99,1.2315043202072,-0.00733125030265036,0.754548771970637
40,0.99,1.23464591286079,-0.00803184751583097,0.745055168314193
40,0.99,1.23778750551438,-0.00875397280713108,0.735474442491355
40,0.99,1.24092909816797,-0.00949786489672411,0.725811228507641
40,0.99,1.24407069082156,-0.0102637548848903,0.71607024640494
40,0.99,1.24721228347515,-0.01105186608238,0.706256294091781
40,0.99,1.25035387612874,-0.0118624138556469,0.696374239082259
40,0.99,1.25349546878233,-0.0126956054871605,0.686429010173268
40,0.99,1.25663706143592,-0.0135516400509734,0.67642558908737
40,0.99,1.25977865408951,-0.0144307083036694,0.666369002112239
40,0.99,1.2629202467431,-0.0153329925907206,0.656264311756436
40,0.99,1.26606183939669,-0.0162586667683136,0.646116608456058
40,0.99,1.26920343205028,-0.0172078961405653,0.635931002351277
40,0.99,1.27234502470387,-0.0181808374120858,0.625712615160659
40,0.99,1.27548661735746,-0.0191776386557228,0.615466572174557
40,0.99,1.27862821001105,-0.0201984392953527,0.605197994392764
40,0.99,1.28176980266464,-0.0212433701034673,0.59491199082354
40,0.99,1.28491139531823,-0.0223125532133255,0.584613650967813
40,0.99,1.28805298797182,-0.0234061021453642,0.574308037503205
40,0.99,1.29119458062541,-0.0245241218475347,0.564000179187359
40,0.99,1.29433617327899,-0.0256667087492217,0.553695063996835
40,0.99,1.29747776593258,-0.0268339508283111,0.543397632510777
40,0.99,1.30061935858617,-0.0280259276910269,0.53311277155836
40,0.99,1.30376095123976,-0.0292427106640483,0.522845308135433
40,0.99,1.30690254389335,-0.0304843628984608,0.512600003603822
40,0.99,1.31004413654694,-0.0317509394850333,0.502381548178189
40,0.99,1.31318572920053,-0.0330424875803086,0.492194555708649
40,0.99,1.31632732185412,-0.0343590465429824,0.482043558762825
40,0.99,1.31946891450771,-0.0357006480800293,0.471933004011682
40,0.99,1.3226105071613,-0.0370673164020241,0.461867247920172
40,0.99,1.32575209981489,-0.0384590683870958,0.451850552743942
40,0.99,1.32889369246848,-0.0398759137529496,0.441887082830613
40,0.99,1.33203528512207,-0.0413178552363931,0.431980901223998
40,0.99,1.33517687777566,-0.0427848887797904,0.422135966566829
40,0.99,1.33831847042925,-0.0442770037238753,0.412356130298252
40,0.99,1.34146006308284,-0.0457941830063773,0.402645134141615
40,0.99,1.34460165573643,-0.0473364033658648,0.393006607871653
40,0.99,1.34774324839002,-0.0489036355502863,0.383444067356753
40,0.99,1.35088484104361,-0.0504958445296491,0.373960912867714
40,0.99,1.3540264336972,-0.052112989712302,0.364560427639321
40,0.99,1.35716802635079,-0.0537550251643055,0.355245776678774
40,0.99,1.36030961900438,-0.0554218998313762,0.346020005807684
40,0.99,1.36345121165797,-0.0571135577629025,0.336886040924027
40,0.99,1.36659280431156,-0.0588299383375717,0.327846687474563
40,0.99,1.36973439696515,-0.0605709764901281,0.318904630123971
40,0.99,1.37287598961874,-0.0623366029388142,0.310062432603627
40,0.99,1.37601758227233,-0.0641267444130753,0.301322537731429
40,0.99,1.37915917492592,-0.0659413238811137,0.29268726758422
40,0.99,1.38230076757951,-0.0677802607769036,0.284158823811462
40,0.99,1.3854423602331,-0.0696434712262699,0.275739288070948
40,0.99,1.38858395288669,-0.0715308682717193,0.267430622578546
40,0.99,1.39172554554028,-0.0734423620956495,0.259234670750615
40,0.99,1.39486713819387,-0.0753778602416448,0.251153157930101
40,0.99,1.39800873084746,-0.0773372678335571,0.243187692178896
40,0.99,1.40115032350105,-0.0793204877920837,0.23533976512409
40,0.99,1.40429191615464,-0.0813274210486099,0.227610752845988
40,0.99,1.40743350880823,-0.083357966756054,0.220001916795771
40,0.99,1.41057510146182,-0.0854120224965114,0.212514404731891
40,0.99,1.41371669411541,-0.0874894844854879,0.205149251667399
40,0.99,1.416858286769,-0.0895902477725388,0.197907380820443
40,0.99,1.41999987942259,-0.09171420643816,0.190789604566099
40,0.99,1.42314147207618,-0.093861253786762,0.183796625386545
40,0.99,1.42628306472977,-0.0960312825356104,0.176929036825065
40,0.99,1.42942465738336,-0.0982241849996046,0.17018732445178
40,0.99,1.43256625003695,-0.1004398532718,0.1635718668569
40,0.99,1.43570784269054,-0.102678179399582,0.157082936694946
40,0.99,1.43884943534413,-0.104939055556419,0.150720701811868
40,0.99,1.44199102799772,-0.107222374209125,0.144485226500109
40,0.99,1.4451326206513,-0.109528028280605,0.138376472942304
40,0.99,1.44827421330489,-0.111855911308008,0.132394302916116
40,0.99,1.45141580595848,-0.114205917596309,0.126538479864278
40,0.99,1.45455739861207,-0.116577942367261,0.120808671445532
40,0.99,1.45769899126566,-0.118971881903739,0.115204452727056
40,0.99,1.46084058391925,-0.121387633689462,0.109725310201825
40,0.99,1.46398217657284,-0.123825096544117,0.104370646867502
40,0.99,1.46712376922643,-0.126284170753885,0.0991397886447094
40,0.99,1.47026536188002,-0.12876475819743,0.09403199247706
40,0.99,1.47340695453361,-0.131266762467326,0.0890464565119877
40,0.99,1.4765485471872,-0.133790088987014,0.0841823328438783
40,0.99,1.47969013984079,-0.136334645123315,0.0794387433734206
40,0.99,1.48283173249438,-0.138900340294511,0.074814799421758
40,0.99,1.48597332514797,-0.141487086074108,0.0703096258306574
40,0.99,1.48911491780156,-0.144094796290278,0.0659223903491121
40,0.99,1.49225651045515,-0.14672338712107,0.0616523391847024
40,0.99,1.49539810310874,-0.149372777185439,0.0574988396291611
40,0.99,1.49853969576233,-0.152042887630147,0.05346143067043
40,0.99,1.50168128841592,-0.154733642212617,0.0495398824259835
40,0.99,1.50482288106951,-0.157444967379791,0.0457342650654463
40,0.99,1.5079644737231,-0.160176792343036,0.042045027580326
40,0.99,1.51110606637669,-0.16292904914922,0.0384730862799011
40,0.99,1.51424765903028,-0.165701672747955,0.0350199221765447
40,0.99,1.51738925168387,-0.168494601055106,0.0316876854507234
40,0.99,1.52053084433746,-0.171307775012633,0.028479303907596
40,0.99,1.52367243699105,-0.174141138644801,0.0253985907499227
40,0.99,1.52681402964464,-0.17699463911084,0.0224503451385608
40,0.99,1.52995562229823,-0.179868226754097,0.019640436984375
40,0.99,1.53309721495182,-0.182761855147747,0.0169758654164822
40,0.99,1.53623880760541,-0.185675481137105,0.0144647786839675
40,0.99,1.539380400259,-0.188609064878596,0.0121164422922631
40,0.99,1.54252199291259,-0.191562569875422,0.00994114242289201
40,0.99,1.54566358556618,-0.194535963009982,0.00795001365947464
40,0.99,1.54880517821977,-0.197529214573074,0.00615478415314388
40,0.99,1.55194677087336,-0.200542298289919,0.00456743779911632
40,0.99,1.55508836352695,-0.203575191343048,0.00319980154446595
40,0.99,1.55822995618054,-0.20662787439207,0.00206307586938354
40,0.99,1.56137154883413,-0.209700331590357,0.00116733648408626
40,0.99,1.56451314148772,-0.212792550598669,0.000521043633853736
40,0.99,1.56765473414131,-0.215904522595714,0.000130600251566468
40,0.99,1.5707963267949,-0.219036242285711,4.96575069594679e-32
40,0.985,0.00314159265358979,0.212924503205796,0.000115695529243934
40,0.985,0.00628318530717959,0.209813292829984,0.000462147690526245
40,0.985,0.00942477796076938,0.206722342953264,0.00103747764214437
40,0.985,0.0125663706143592,0.203651662041017,0.001838633695028
40,0.985,0.015707963267949,0.20060126193382,0.00286150497337795
40,0.985,0.0188495559215388,0.197571157836463,0.00410106939875976
40,0.985,0.0219911485751286,0.194561368303815,0.00555156633013812
40,0.985,0.0251327412287183,0.191571915223514,0.00720668327267861
40,0.985,0.0282743338823081,0.18860282379546,0.00905974613231197
40,0.985,0.0314159265358979,0.185654122508084,0.0111039034212737
40,0.985,0.0345575191894877,0.18272584311137,0.013332296401861
40,0.985,0.0376991118430775,0.179818020586607,0.0157382091354287
40,0.985,0.0408407044966673,0.176930693112816,0.0183151945235397
40,0.985,0.0439822971502571,0.174063902029833,0.0210571744644586
40,0.985,0.0471238898038469,0.171217691798002,0.0239585140333788
40,0.985,0.0502654824574367,0.168392109954438,0.0270140710261292
40,0.985,0.0534070751110265,0.165587207065807,0.0302192232421139
40,0.985,0.0565486677646163,0.162803036677583,0.0335698765316573
40,0.985,0.0596902604182061,0.160039655259737,0.0370624569398186
40,0.985,0.0628318530717959,0.157297122148788,0.0406938903073557
40,0.985,0.0659734457253857,0.154575499486185,0.0444615725112791
40,0.985,0.0691150383789755,0.151874852152956,0.0483633332112968
40,0.985,0.0722566310325652,0.149195247700561,0.0523973955745142
40,0.985,0.075398223686155,0.146536756277911,0.0565623340274377
40,0.985,0.0785398163397448,0.143899450554486,0.0608570316672126
40,0.985,0.0816814089933346,0.14128340563949,0.0652806385775826
40,0.985,0.0848230016469244,0.138688698997005,0.0698325319531849
40,0.985,0.0879645943005142,0.136115410357077,0.0745122786452986
40,0.985,0.091106186954104,0.133563621622682,0.0793196005040196
40,0.985,0.0942477796076938,0.131033416772525,0.0842543427030097
40,0.985,0.0973893722612836,0.128524881759618,0.0893164450886939
40,0.985,0.100530964914873,0.126038104405597,0.0945059164898143
40,0.985,0.103672557568463,0.123573174290724,0.0998228118490508
40,0.985,0.106814150222053,0.121130182639553,0.105267211990285
40,0.985,0.109955742875643,0.118709222202197,0.110839205806813
40,0.985,0.113097335529233,0.116310387131198,0.1165388746433
40,0.985,0.116238928182822,0.113933772853948,0.122366278642713
40,0.985,0.119380520836412,0.111579475940656,0.128321444836308
40,0.985,0.122522113490002,0.109247593967849,0.134404356766658
40,0.985,0.125663706143592,0.106938225377392,0.140614945449208
40,0.985,0.128805298797182,0.104651469331045,0.146953081494972
40,0.985,0.131946891450771,0.102387425560549,0.153418568235028
40,0.985,0.135088484104361,0.100146194213283,0.160011135705123
40,0.985,0.138230076757951,0.0979278756935026,0.166730435365948
40,0.985,0.141371669411541,0.0957325704992138,0.173576035450686
40,0.985,0.14451326206513,0.0935603790547297,0.180547416846397
40,0.985,0.14765485471872,0.0914114015389709,0.187643969429352
40,0.985,0.15079644737231,0.0892857377095906,0.194864988786682
40,0.985,0.1539380400259,0.0871834867230077,0.202209673267719
40,0.985,0.15707963267949,0.0851047469504569,0.209677121317984
40,0.985,0.160221225333079,0.0830496157901656,0.217266329057479
40,0.985,0.163362817986669,0.0810181894757953,0.22497618807232
40,0.985,0.166504410640259,0.0790105628812907,0.232805483395298
40,0.985,0.169646003293849,0.0770268293223002,0.2407528916567
40,0.985,0.172787595947439,0.0750670803543493,0.248816979391489
40,0.985,0.175929188601028,0.0731314055679588,0.256996201493265
40,0.985,0.179070781254618,0.0712198923809259,0.265288899809031
40,0.985,0.182212373908208,0.0693326258279958,0.273693301871799
40,0.985,0.185353966561798,0.0674696883481739,0.282207519770766
40,0.985,0.188495559215388,0.0656311595699467,0.290829549160995
40,0.985,0.191637151868977,0.0638171160946953,0.29955726841633
40,0.985,0.194778744522567,0.0620276312786049,0.308388437930894
40,0.985,0.197920337176157,0.0602627750133967,0.317320699575681
40,0.985,0.201061929829747,0.0585226135062162,0.326351576317882
40,0.985,0.204203522483337,0.0568072090590433,0.335478472011212
40,0.985,0.207345115136926,0.0551166198479976,0.344698671366334
40,0.985,0.210486707790516,0.0534508997029348,0.354009340110582
40,0.985,0.213628300444106,0.0518100978877452,0.363407525346838
40,0.985,0.216769893097696,0.050194258881786,0.372890156121048
40,0.985,0.219911485751286,0.0486034221628859,0.382454044208417
40,0.985,0.223053078404875,0.0470376219923918,0.392095885127531
40,0.985,0.226194671058465,0.0454968872027207,0.401812259392023
40,0.985,0.229336263712055,0.0439812409879155,0.411599634008511
40,0.985,0.232477856365645,0.0424907006976975,0.42145436422941
40,0.985,0.235619449019234,0.0410252776355293,0.431372695568495
40,0.985,0.238761041672824,0.0395849768612131,0.441350766086353
40,0.985,0.241902634326414,0.0381697969985463,0.451384608952383
40,0.985,0.245044226980004,0.036779730048578,0.461470155288812
40,0.985,0.248185819633594,0.0354147612090029,0.471603237301593
40,0.985,0.251327412287183,0.0340748687002387,0.481779591701854
40,0.985,0.254469004940773,0.0327600235987324,0.491994863420581
40,0.985,0.257610597594363,0.0314701896780408,0.502244609618103
40,0.985,0.260752190247953,0.0302053232582259,0.512524303988735
40,0.985,0.263893782901543,0.0289653730641046,0.522829341359645
40,0.985,0.267035375555132,0.0277502800928772,0.533155042581906
40,0.985,0.270176968208722,0.0265599774916628,0.543496659709981
40,0.985,0.273318560862312,0.0253943904454411,0.553849381464964
40,0.985,0.276460153515902,0.0242534360758982,0.564208338975106
40,0.985,0.279601746169492,0.0231370233516521,0.574568611786077
40,0.985,0.282743338823081,0.0220450530103147,0.584925234131504
40,0.985,0.285884931476671,0.0209774174928232,0.595273201453383
40,0.985,0.289026524130261,0.0199340008904536,0.605607477160251
40,0.985,0.292168116783851,0.0189146789048978,0.615922999609431
40,0.985,0.295309709437441,0.0179193188217583,0.62621468929854
40,0.985,0.29845130209103,0.0169477794977823,0.636477456249973
40,0.985,0.30159289474462,0.0159999113621255,0.646706207570417
40,0.985,0.30473448739821,0.015075556431894,0.65689585516673
40,0.985,0.3078760800518,0.0141745483421761,0.667041323597799
40,0.985,0.31101767270539,0.0132967123907491,0.677137558040827
40,0.985,0.314159265358979,0.0124418655975719,0.687179532349951
40,0.985,0.317300858012569,0.0116098167791733,0.697162257183173
40,0.985,0.320442450666159,0.0108003666379589,0.7070807881738
40,0.985,0.323584043319749,0.0100133078664476,0.716930234120594
40,0.985,0.326725635973339,0.00924842526637587,0.726705765171234
40,0.985,0.329867228626928,0.00850549588257699,0.736402620972303
40,0.985,0.333008821280518,0.00778428915148122,0.746016118759179
40,0.985,0.336150413934108,0.00708456706404575,0.755541661358391
40,0.985,0.339292006587698,0.00640608434286,0.7649747450754
40,0.985,0.342433599241288,0.0057485886331356,0.774310967440192
40,0.985,0.345575191894877,0.00511182070723548,0.783546034783613
40,0.985,0.348716784548467,0.00449551468234666,0.792675769617477
40,0.985,0.351858377202057,0.00389939825085778,0.801696117792081
40,0.985,0.354999969855647,0.00332319292295952,0.810603155404879
40,0.985,0.358141562509236,0.00276661428093083,0.819393095435697
40,0.985,0.361283155162826,0.00222937224454461,0.828062294083595
40,0.985,0.364424747816416,0.00171117134697601,0.836607256782735
40,0.985,0.367566340470006,0.00121171102056317,0.845024643874571
40,0.985,0.370707933123596,0.000730685891731586,0.853311275916184
40,0.985,0.373849525777185,0.000267786084364119,0.861464138604901
40,0.985,0.376991118430775,-0.000177302469138163,0.869480387301679
40,0.985,0.380132711084365,-0.000604897709878982,0.87735735113701
40,0.985,0.383274303737955,-0.00101532112837788,0.88509253668492
40,0.985,0.386415896391545,-0.00140889743519251,0.892683631192527
40,0.985,0.389557489045134,-0.00178595422708899,0.900128505354482
40,0.985,0.392699081698724,-0.00214682164961794,0.90742521562354
40,0.985,0.395840674352314,-0.00249183205695647,0.914572006050738
40,0.985,0.398982267005904,-0.00282131966988619,0.921567309650449
40,0.985,0.402123859659494,-0.00313562023277891,0.928409749287787
40,0.985,0.405265452313083,-0.00343507067045956,0.935098138088019
40,0.985,0.408407044966673,-0.00372000874581196,0.941631479369572
40,0.985,0.411548637620263,-0.00399077271898168,0.948008966104325
40,0.985,0.414690230273853,-0.0042477010090225,0.954229979910991
40,0.985,0.417831822927443,-0.00449113185880901,0.960294089589289
40,0.985,0.420973415581032,-0.0047214030040259,0.966201049204555
40,0.985,0.424115008234622,-0.0049388513470206,0.971950795734367
40,0.985,0.427256600888212,-0.00514381263627239,0.977543446290401
40,0.985,0.430398193541802,-0.00533662115221312,0.982979294930507
40,0.985,0.433539786195392,-0.00551760940009488,0.988258809077648
40,0.985,0.436681378848981,-0.00568710781056964,0.993382625563489
40,0.985,0.439822971502571,-0.00584544444860879,0.998351546316305
40,0.985,0.442964564156161,-0.00599294473134954,1.00316653371351
40,0.985,0.446106156809751,-0.00612993115541893,1.00782870562065
40,0.985,0.44924774946334,-0.00625672303423835,1.01233933013926
40,0.985,0.45238934211693,-0.0063736362457753,1.0166998200874
40,0.985,0.45553093477052,-0.00648098299115651,1.02091172723641
40,0.985,0.45867252742411,-0.00657907156451865,1.02497673632897
40,0.985,0.4618141200777,-0.00666820613442232,1.02889665890325
40,0.985,0.464955712731289,-0.00674868653710753,1.03267342694829
40,0.985,0.468097305384879,-0.00682080808182989,1.0363090864161
40,0.985,0.471238898038469,-0.00688486136846272,1.03980579061567
40,0.985,0.474380490692059,-0.00694113211750774,1.043165793514
40,0.985,0.477522083345649,-0.00698990101261332,1.04639144296902
40,0.985,0.480663675999238,-0.00703144355565233,1.04948517391857
40,0.985,0.483805268652828,-0.00706602993437305,1.05244950154968
40,0.985,0.486946861306418,-0.00709392490258709,1.05528701447088
40,0.985,0.490088453960008,-0.00711538767282832,1.05800036791039
40,0.985,0.493230046613598,-0.00713067182136684,1.06059227696151
40,0.985,0.496371639267187,-0.00714002520543638,1.06306550989627
40,0.985,0.499513231920777,-0.00714368989248731,1.06542288156651
40,0.985,0.502654824574367,-0.00714190210125354,1.0676672469116
40,0.985,0.505796417227957,-0.00713489215438456,1.06980149458992
40,0.985,0.508938009881547,-0.00712288444236919,1.07182854075075
40,0.985,0.512079602535136,-0.00710609739844681,1.07375132296145
40,0.985,0.515221195188726,-0.00708474348418009,1.07557279430426
40,0.985,0.518362787842316,-0.00705902918534251,1.07729591765491
40,0.985,0.521504380495906,-0.00702915501774848,1.07892366015496
40,0.985,0.524645973149495,-0.00699531554264521,1.08045898788772
40,0.985,0.527787565803085,-0.00695769939126223,1.08190486076688
40,0.985,0.530929158456675,-0.00691648929810151,1.08326422764521
40,0.985,0.534070751110265,-0.00687186214255564,1.08454002165034
40,0.985,0.537212343763855,-0.0068239889984022,1.08573515575194
40,0.985,0.540353936417444,-0.00677303519075512,1.08685251856541
40,0.985,0.543495529071034,-0.00671916036001385,1.08789497039436
40,0.985,0.546637121724624,-0.00666251853237387,1.08886533951369
40,0.985,0.549778714378214,-0.00660325819644625,1.08976641869474
40,0.985,0.552920307031804,-0.0065415223855454,1.09060096197123
40,0.985,0.556061899685393,-0.00647744876519774,1.09137168164577
40,0.985,0.559203492338983,-0.00641116972544276,1.09208124553468
40,0.985,0.562345084992573,-0.00634281247748336,1.09273227444791
40,0.985,0.565486677646163,-0.00627249915427142,1.09332733990062
40,0.985,0.568628270299753,-0.00620034691460714,1.09386896205228
40,0.985,0.571769862953342,-0.00612646805035022,1.09435960786788
40,0.985,0.574911455606932,-0.00605097009634969,1.09480168949605
40,0.985,0.578053048260522,-0.00597395594270123,1.09519756285727
40,0.985,0.581194640914112,-0.00589552394897619,1.09554952643657
40,0.985,0.584336233567702,-0.00581576806005046,1.09585982027257
40,0.985,0.587477826221291,-0.00573477792320565,1.09613062513633
40,0.985,0.590619418874881,-0.00565263900616053,1.09636406189165
40,0.985,0.593761011528471,-0.00556943271573229,1.0965621910296
40,0.985,0.596902604182061,-0.00548523651681909,1.09672701236805
40,0.985,0.600044196835651,-0.00540012405142987,1.09686046490901
40,0.985,0.60318578948924,-0.00531416525748951,1.09696442684469
40,0.985,0.60632738214283,-0.00522742648717345,1.09704071570375
40,0.985,0.60946897479642,-0.00513997062452964,1.09709108862999
40,0.985,0.61261056745001,-0.00505185720217449,1.09711724278372
40,0.985,0.6157521601036,-0.00496314251685814,1.09712081585883
40,0.985,0.618893752757189,-0.00487387974370501,1.09710338670595
40,0.985,0.622035345410779,-0.00478411904896403,1.09706647605457
40,0.985,0.625176938064369,-0.00469390770110345,1.09701154732521
40,0.985,0.628318530717959,-0.00460329018010652,1.09694000752378
40,0.985,0.631460123371548,-0.00451230828484317,1.09685320821152
40,0.985,0.634601716025138,-0.00442100123839384,1.09675244654143
40,0.985,0.637743308678728,-0.00432940579122676,1.0966389663553
40,0.985,0.640884901332318,-0.00423755632213463,1.09651395933306
40,0.985,0.644026493985908,-0.00414548493685407,1.09637856618895
40,0.985,0.647168086639497,-0.00405322156430377,1.09623387790724
40,0.985,0.650309679293087,-0.00396079405038063,1.0960809370115
40,0.985,0.653451271946677,-0.00386822824926902,1.09592073886115
40,0.985,0.656592864600267,-0.00377554811223657,1.09575423297037
40,0.985,0.659734457253857,-0.00368277577388021,1.09558232434326
40,0.985,0.662876049907446,-0.00358993163581556,1.09540587482055
40,0.985,0.666017642561036,-0.00349703444779836,1.09522570443293
40,0.985,0.669159235214626,-0.00340410138627767,1.09504259275651
40,0.985,0.672300827868216,-0.00331114813039324,1.09485728026637
40,0.985,0.675442420521806,-0.00321818893542825,1.09467046968371
40,0.985,0.678584013175395,-0.00312523670374243,1.09448282731349
40,0.985,0.681725605828985,-0.00303230305321145,1.09429498436891
40,0.985,0.684867198482575,-0.00293939838320645,1.09410753827911
40,0.985,0.688008791136165,-0.00284653193815498,1.09392105397808
40,0.985,0.691150383789755,-0.00275371186872286,1.09373606517116
40,0.985,0.694291976443344,-0.00266094529066829,1.09355307557719
40,0.985,0.697433569096934,-0.00256823834142039,1.09337256014391
40,0.985,0.700575161750524,-0.00247559623443083,1.09319496623443
40,0.985,0.703716754404114,-0.00238302331136786,1.09302071478308
40,0.985,0.706858347057704,-0.00229052309220401,1.09285020141881
40,0.985,0.709999939711293,-0.00219809832326912,1.09268379755507
40,0.985,0.713141532364883,-0.00210575102333133,1.09252185144399
40,0.985,0.716283125018473,-0.00201348252777178,1.09236468919448
40,0.985,0.719424717672063,-0.00192129353093107,1.09221261575293
40,0.985,0.722566310325652,-0.00182918412668942,1.09206591584537
40,0.985,0.725707902979242,-0.00173715384736073,1.09192485488076
40,0.985,0.728849495632832,-0.00164520170096882,1.09178967981406
40,0.985,0.731991088286422,-0.00155332620698989,1.0916606199696
40,0.985,0.735132680940012,-0.00146152543061862,1.09153788782257
40,0.985,0.738274273593601,-0.00136979701565942,1.09142167974046
40,0.985,0.741415866247191,-0.0012781382160939,1.09131217668175
40,0.985,0.744557458900781,-0.00118654592642353,1.09120954485362
40,0.985,0.747699051554371,-0.001095016710843,1.09111393632663
40,0.985,0.750840644207961,-0.00100354683134396,1.09102548960828
40,0.985,0.75398223686155,-0.000912132274812127,1.09094433017343
40,0.985,0.75712382951514,-0.00082076877919468,1.09087057095229
40,0.985,0.76026542216873,-0.000729451858827557,1.09080431277655
40,0.985,0.76340701482232,-0.000638176828987036,1.0907456447824
40,0.985,0.76654860747591,-0.0005469388297481,1.09069464477097
40,0.985,0.769690200129499,-0.00045573284923317,1.09065137952707
40,0.985,0.772831792783089,-0.000364553746315721,1.09061590509436
40,0.985,0.775973385436679,-0.000273396272865933,1.09058826700899
40,0.985,0.779114978090269,-0.000182255095613537,1.09056850049007
40,0.985,0.782256570743859,-9.11248176987955e-05,1.0905566305881
40,0.985,0.785398163397448,-1.11022302462516e-16,1.09055267229113
