eta,theta,p_sb,p_c,p_db_h,p_db_v,delta
0.81,3.141592653589793,5.9321942608252095e-33,0.03411260566345194,1.3578441401854485e-65,0.965887394336548,0.0
0.8150000000000001,0.0,0.0,0.03243732311618704,0.9675626768838113,0.0,0.0
0.8150000000000001,0.006295776860901389,1.5791986520512492e-05,0.03243743286372433,0.9675467750547466,9.500687500374773e-11,0.0
0.8150000000000001,0.012591553721802777,6.31660834487171e-05,0.03243776209339167,0.9674990703030626,1.5200953024850932e-09,0.0
0.8150000000000001,0.018887330582704167,0.00014211670283842,0.032438310766355255,0.9674195648354464,7.695358446972057e-09,0.0
0.8150000000000001,0.025183107443605555,0.000252634531292124,0.032439078817890946,0.9673082623302312,2.432058403752581e-08,0.0
0.8150000000000001,0.031478884304506946,0.00039470652973076943,0.032440066157382735,0.967165167938182,5.9374702808978356e-08,0.0
0.8150000000000001,0.037774661165408334,0.0005683159330723745,0.032441272668320496,0.9669902882835898,1.2311501583773555e-07,0.0
0.8150000000000001,0.04407043802630972,0.0007734422498205795,0.03244269820829711,0.9667836314656806,2.2807620029054132e-07,0.0
0.8150000000000001,0.05036621488721111,0.0010100612615643841,0.03244434260900499,0.9665452070603361,3.8906909296745723e-07,0.0
0.8150000000000001,0.0566619917481125,0.001278145022390654,0.03244620567623204,0.9662750261221248,6.231792508835246e-07,0.0
0.8150000000000001,0.06295776860901389,0.0015776618582112592,0.03244828718985691,0.9659731011866424,9.497652879972094e-07,0.0
0.8150000000000001,0.06925354546991527,0.0019085763660069892,0.03245058690384379,0.9656394462731607,1.390456987057863e-06,0.0
0.8150000000000001,0.07554932233081667,0.0022708494129906887,0.032453104546236594,0.9652740768875856,1.969153185409166e-06,0.0
0.8150000000000001,0.08184509919171805,0.002664438135692309,0.032455839819152565,0.96487701002572,2.7120194334508724e-06,0.0
0.8150000000000001,0.08814087605261944,0.0030892959389689123,0.032458792398775436,0.9644482641768298,3.64748542432734e-06,0.0
0.8150000000000001,0.09443665291352082,0.0035453724949428785,0.032461961935348047,0.9639878593275141,4.806242193278191e-06,0.0
0.8150000000000001,0.10073242977442222,0.0040326137418719155,0.03246534805316443,0.963495816965877,6.221239084954373e-06,0.0
0.8150000000000001,0.10702820663532361,0.0045509618829547025,0.03246895035056162,0.962972160085995,7.92768048687163e-06,0.0
0.8150000000000001,0.113323983496225,0.005100355385076325,0.03247276839991082,0.9624169131926842,9.963022327043291e-06,0.0
0.8150000000000001,0.11961976035712639,0.0056807289774979015,0.03247680174760839,0.9618301023065583,1.2366968333705305e-05,0.0
0.8150000000000001,0.12591553721802778,0.006292013650495099,0.032481049914066314,0.9612117549693819,1.518146605491865e-05,0.0
0.8150000000000001,0.13221131407892917,0.006934136653950528,0.03248551239370246,0.9605619002497096,1.8450702635707858e-05,0.0
0.8150000000000001,0.13850709093983055,0.00760702149590528,0.03249018865493051,0.9598805687488122,2.222110035026915e-05,0.0
0.8150000000000001,0.14480286780073193,0.008310587941075115,0.03249507814014963,0.959167792606887,2.6541311886658432e-05,0.0
0.8150000000000001,0.15109864466163334,0.009044752009337128,0.03250018026573395,0.9584236055095462,3.1462215381246764e-05,0.0
0.8150000000000001,0.15739442152253472,0.009809425974192995,0.03250549442202193,0.9576480426945831,3.7036909200111075e-05,0.0
0.8150000000000001,0.1636901983834361,0.010604518361215155,0.03251101997330549,0.9568411409590132,4.332070646440916e-05,0.0
0.8150000000000001,0.1699859752443375,0.011429933946482567,0.0325167562578192,0.9560029386663798,5.037112931667069e-05,0.0
0.8150000000000001,0.1762817521052389,0.0122855737550129,0.03252270258772936,0.9551334757543312,5.824790292482109e-05,0.0
0.8150000000000001,0.18257752896614027,0.01317133505919847,0.03252885824912312,0.9542327937424564,6.70129492206434e-05,0.0
0.8150000000000001,0.18887330582704165,0.014087111377253235,0.032535222501997724,0.9533009357403779,7.673038036926959e-05,0.0
0.8150000000000001,0.19516908268794306,0.015032792471678633,0.0325417945802498,0.9523379464561038,8.746649196618791e-05,0.0
0.8150000000000001,0.20146485954884444,0.01600826434775623,0.032548573691664924,0.9513438722046194,9.928975595814195e-05,0.0
0.8150000000000001,0.20776063640974582,0.017013409252075513,0.03255555901790735,0.9503187609167314,0.00011227081328419771,0.0
0.8150000000000001,0.21405641327064723,0.018048105671105156,0.03256274971451014,0.9492626621481499,0.0001264824662331492,0.0
0.8150000000000001,0.2203521901315486,0.019112228329816718,0.03257014491086553,0.9481756270888028,0.0001419996705133357,0.0
0.8150000000000001,0.22664796699245,0.020205648190369747,0.03257774371021586,0.9470577085723821,0.00015889952703084924,0.0
0.8150000000000001,0.23294374385335137,0.021328232450867516,0.03258554518964484,0.9459089610861139,0.0001772612733720127,0.0
0.8150000000000001,0.23923952071425278,0.02247984454419304,0.03259354840006957,0.9447294407807496,0.00019716627498592214,0.0
0.8150000000000001,0.24553529757515416,0.023660344136935085,0.03260175236623298,0.9435192054807675,0.0002186980160627563,0.0
0.8150000000000001,0.25183107443605557,0.02486958712841429,0.03261015608669712,0.9422783146947836,0.00024194209010347387,0.0
0.8150000000000001,0.25812685129695695,0.026107425649819615,0.03261875853383714,0.9410068296261653,0.0002669861901764331,0.0
0.8150000000000001,0.26442262815785833,0.027373708063465802,0.03262755865383612,0.9397048131838399,0.00029392009885639484,0.0
0.8150000000000001,0.2707184050187597,0.028668278962182343,0.03263655536668083,0.9383723299932938,0.0003228356778412906,0.0
0.8150000000000001,0.2770141818796611,0.029990979168845425,0.03264574756615852,0.9370094464077523,0.0003538268572420667,0.0
0.8150000000000001,0.2833099587405625,0.031341645736063545,0.03265513411985463,0.9356162305195395,0.000386989624540849,0.0
0.8150000000000001,0.28960573560146385,0.03272011194602888,0.032664713869151873,0.9341927521716049,0.000422422013212605,0.0
0.8150000000000001,0.2959015124623653,0.03412620731054561,0.03267448562923035,0.9327390829692171,0.0004602240910054201,0.0
0.8150000000000001,0.30219728932326667,0.035559757571247456,0.03268444818906913,0.9312552962918074,0.0005004979478744484,0.0
0.8150000000000001,0.30849306618416805,0.037020584700016526,0.032694600311449114,0.9297414673049683,0.0005433476835645475,0.0
0.8150000000000001,0.31478884304506943,0.03850850689961576,0.03270494073295738,0.9281976729725886,0.0005888793948365496,0.0
0.8150000000000001,0.3210846199059708,0.04002333860454775,0.03271546816399331,0.9266239920691254,0.000637201162332084,0.0
0.8150000000000001,0.3273803967668722,0.041564890482152436,0.03272618128877603,0.9250205051919984,0.0006884230370718256,0.0
0.8150000000000001,0.3336761736277736,0.043132969433957134,0.03273707876535397,0.9233872947741052,0.0007426570265819978,0.0
0.8150000000000001,0.339971950488675,0.044727378597291687,0.03274815922561591,0.9217244450964472,0.0008000170806439404,0.0
0.8150000000000001,0.3462677273495764,0.04634791734718233,0.03275942127530434,0.9200320423008503,0.0008606190766615098,0.0
0.8150000000000001,0.3525635042104778,0.047994381298538,0.0327708634940304,0.9183101744027892,0.0009245808046410816,0.0
0.8150000000000001,0.35885928107137915,0.049666562308642644,0.03278248443529149,0.9165589313042856,0.0009920219517788617,0.0
0.8150000000000001,0.36515505793228054,0.051364248479967525,0.032794282626490596,0.9147784048068901,0.0010630640866502634,0.0
0.8150000000000001,0.3714508347931819,0.053087224163317875,0.03280625656895824,0.9129686886247264,0.001137830642996032,0.0
0.8150000000000001,0.3777466116540833,0.05483526996132805,0.03281840473797682,0.9111298783975937,0.0012164469030998524,0.0
0.8150000000000001,0.38404238851498473,0.05660816273231957,0.032830725582807266,0.9092620717041195,0.0012990399807521437,0.0
0.8150000000000001,0.3903381653758861,0.05840567559453691,0.03284321752671862,0.9073653680749484,0.0013857388037947557,0.0
0.8150000000000001,0.3966339422367875,0.060227577930775725,0.032855878967020205,0.9054398690059615,0.001476674096241315,0.0
0.8150000000000001,0.4029297190976889,0.062073635393418404,0.03286870827509651,0.9034856779715158,0.0015719783599679662,0.0
0.8150000000000001,0.40922549595859026,0.06394360990989204,0.03288170379644519,0.901502900437692,0.0016717858559692814,0.0
0.8150000000000001,0.41552127281949164,0.06583725968856409,0.03289486385071806,0.899491643875542,0.001776232585174157,0.0
0.8150000000000001,0.421817049680393,0.06775433922509101,0.03290818673176516,0.8974520177743257,0.0018854562688165222,0.0
0.8150000000000001,0.42811282654129446,0.06969459930923522,0.032921670707682135,0.8953841336547254,0.001999596328355771,0.0
0.8150000000000001,0.43440860340219584,0.07165778703216619,0.032935314020861035,0.8932881050820296,0.002118793864941815,0.0
0.8150000000000001,0.4407043802630972,0.07364364579426111,0.03294911488804448,0.891164047679273,0.0022431916384197804,0.0
0.8150000000000001,0.4470001571239986,0.07565191531342096,0.03296307150038344,0.8890120791403249,0.0023729340458693675,0.0
0.8150000000000001,0.4532959339849,0.07768233163391773,0.03297718202349873,0.8868323192429081,0.002508167099673992,0.0
0.8150000000000001,0.45959171084580136,0.07973462713578897,0.03299144459754639,0.8846248898615483,0.0026490384051149046,0.0
0.8150000000000001,0.46588748770670274,0.08180853054479537,0.03300585733728662,0.8823899149804314,0.0027956971374855505,0.0
0.8150000000000001,0.4721832645676042,0.0839037669429575,0.033020418332157395,0.8801275207061621,0.0029482940187214994,0.0
0.8150000000000001,0.47847904142850556,0.08602005777968798,0.03303512564635154,0.8778378352804179,0.003106981293541419,0.0
0.8150000000000001,0.48477481828940694,0.08815712088353495,0.033049977318898326,0.8755209890924707,0.0032719127050946295,0.0
0.8150000000000001,0.4910705951503083,0.09031467047455319,0.033064971363749696,0.8731771146915849,0.0034432434701108586,0.0
0.8150000000000001,0.4973663720112097,0.09249241717731915,0.03308010576987047,0.8708063467992609,0.003621130253548004,0.0
0.8150000000000001,0.5036621488721111,0.09469006803460578,0.0330953785013335,0.8684088223213254,0.0038057311427337555,0.0
0.8150000000000001,0.5099579257330125,0.09690732652173356,0.033110787497419386,0.8659846803598487,0.0039972056209970856,0.0
0.8150000000000001,0.5162537025939139,0.0991438925616143,0.033126330672720965,0.8635340622248777,0.004195714540785793,0.0
0.8150000000000001,0.5225494794548152,0.10139946254050307,0.033142005917252824,0.8610571114459765,0.004401420096266322,0.0
0.8150000000000001,0.5288452563157167,0.10367372932447516,0.033157811096565896,0.8585539737835551,0.004614485795402344,0.0
0.8150000000000001,0.535141033176618,0.10596638227664365,0.033173744051866925,0.8560247972399795,0.00483507643150866,0.0
0.8150000000000001,0.5414368100375194,0.10827710727513415,0.03318980260014355,0.8534697320704437,0.00506335805427722,0.0
0.8150000000000001,0.5477325868984209,0.11060558673183211,0.03320598453429443,0.8508889307936002,0.005299497940272129,0.0
0.8150000000000001,0.5540283637593222,0.11295149961191903,0.03322228762326533,0.848282548201924,0.0055436645628907525,0.0
0.8150000000000001,0.5603241406202236,0.11531452145421338,0.03323870961219002,0.845650741371807,0.005796027561788311,0.0
0.8150000000000001,0.566619917481125,0.11769432439233152,0.03325524822253761,0.8429936696733664,0.006056757711763261,0.0
0.8150000000000001,0.5729156943420264,0.12009057717668487,0.033271901152265616,0.840311494779947,0.006326026891101318,0.0
0.8150000000000001,0.5792114712029277,0.12250294519732793,0.033288666075978135,0.8376043806773168,0.006604008049375927,0.0
0.8150000000000001,0.5855072480638291,0.12493109050767373,0.033305540645091426,0.8348724936725301,0.006890875174703295,0.0
0.8150000000000001,0.5918030249247306,0.12737467184909038,0.03332252248800419,0.832116002402454,0.007186803260450344,0.0
0.8150000000000001,0.5980988017856319,0.12983334467639487,0.03333960921027512,0.8293350778419347,0.007491968271394126,0.0
0.8150000000000001,0.6043945786465333,0.13230676118425858,0.03335679839480623,0.8265298933116024,0.007806547109331514,0.0
0.8150000000000001,0.6106903555074347,0.1347945703345388,0.033374087602032844,0.8237006244852891,0.008130717578138184,0.0
0.8150000000000001,0.6169861323683361,0.1372964178845515,0.03339147437012033,0.820847449397051,0.008464658348276262,0.0
0.8150000000000001,0.6232819092292374,0.13981194641629796,0.03340895621516664,0.817970548447784,0.008808548920750107,0.0
0.8150000000000001,0.6295776860901389,0.14234079536666175,0.03342653063141274,0.8150701044114139,0.009162569590510154,0.0
0.8150000000000001,0.6358734629510403,0.1448826010585867,0.03344419509145892,0.8121463024406484,0.009526901409304829,0.0
0.8150000000000001,0.6421692398119416,0.1474369967332517,0.033461947046488555,0.8091993300722777,0.009901726147980995,0.0
0.8150000000000001,0.6484650166728431,0.1500036125832547,0.03347978392649884,0.8062293772320117,0.010287226258233651,0.0
0.8150000000000001,0.6547607935337444,0.15258207578681793,0.033497703140538126,0.8032366362388371,0.01068358483380571,0.0
0.8150000000000001,0.6610565703946458,0.15517201054302826,0.03351570207695121,0.80022130180888,0.011090985571139342,0.0
0.8150000000000001,0.6673523472555472,0.1577730381081237,0.03353377810363123,0.7971835710587635,0.011509612729480295,0.0
0.8150000000000001,0.6736481241164486,0.16038477683283875,0.03355192856827932,0.7941236435084437,0.011939651090437277,0.0
0.8150000000000001,0.67994390097735,0.1630068422008195,0.03357015079867183,0.791041721083509,0.012381285916998483,0.0
0.8150000000000001,0.6862396778382513,0.16563884686811983,0.03358844210293423,0.7879380081169371,0.012834702912008042,0.0
0.8150000000000001,0.6925354546991528,0.16828040070378952,0.03360679976982362,0.7848127113502805,0.013300088176105099,0.0
0.8150000000000001,0.6988312315600541,0.17093111083156426,0.03362522106901848,0.7816660399342873,0.013777628165128902,0.0
0.8150000000000001,0.7051270084209555,0.17359058167266797,0.033643703251415816,0.7784982054289217,0.014267509646993595,0.0
0.8150000000000001,0.7114227852818569,0.1762584149897359,0.033662243549436574,0.7753094218027903,0.014769919658036453,0.0
0.8150000000000001,0.7177185621427583,0.17893420993186904,0.03368083917733893,0.7720999054319468,0.015285045458844213,0.0
0.8150000000000001,0.7240143390036597,0.18161756308082633,0.03369948733153897,0.7688698750980718,0.015813074489561922,0.0
0.8150000000000001,0.7303101158645611,0.18430806849836479,0.03371818519093988,0.7656195519860048,0.01635419432468962,0.0
