detector_a_name,detector_b_name,estimation_label,repetition,coincidences,timestamp
9,12,DB_H,0,0,2025-05-23--16h-56m-17s-614766
9,11,SB,0,1,2025-05-23--16h-56m-17s-614766
9,10,SB,0,0,2025-05-23--16h-56m-17s-614766
11,12,SB,0,1,2025-05-23--16h-56m-17s-614766
10,12,SB,0,1,2025-05-23--16h-56m-17s-614766
10,11,DB_V,0,0,2025-05-23--16h-56m-17s-614766
1,9,C,0,0,2025-05-23--16h-56m-17s-614766
1,12,C,0,0,2025-05-23--16h-56m-17s-614766
1,11,C,0,0,2025-05-23--16h-56m-17s-614766
1,10,C,0,0,2025-05-23--16h-56m-17s-614766
1,4,DB_H,0,0,2025-05-23--16h-56m-17s-614766
1,7,SB,0,1,2025-05-23--16h-56m-17s-614766
1,2,SB,0,0,2025-05-23--16h-56m-17s-614766
4,9,C,0,0,2025-05-23--16h-56m-17s-614766
4,12,C,0,0,2025-05-23--16h-56m-17s-614766
4,11,C,0,0,2025-05-23--16h-56m-17s-614766
4,10,C,0,0,2025-05-23--16h-56m-17s-614766
4,7,SB,0,0,2025-05-23--16h-56m-17s-614766
7,9,C,0,0,2025-05-23--16h-56m-17s-614766
7,12,C,0,0,2025-05-23--16h-56m-17s-614766
7,11,C,0,0,2025-05-23--16h-56m-17s-614766
7,10,C,0,0,2025-05-23--16h-56m-17s-614766
2,9,C,0,0,2025-05-23--16h-56m-17s-614766
2,12,C,0,0,2025-05-23--16h-56m-17s-614766
2,11,C,0,0,2025-05-23--16h-56m-17s-614766
2,10,C,0,0,2025-05-23--16h-56m-17s-614766
2,4,SB,0,0,2025-05-23--16h-56m-17s-614766
2,7,DB_V,0,0,2025-05-23--16h-56m-17s-614766
9,12,DB_H,1,0,2025-05-23--16h-56m-17s-640439
9,11,SB,1,0,2025-05-23--16h-56m-17s-640439
9,10,SB,1,0,2025-05-23--16h-56m-17s-640439
11,12,SB,1,0,2025-05-23--16h-56m-17s-640439
10,12,SB,1,1,2025-05-23--16h-56m-17s-640439
10,11,DB_V,1,2,2025-05-23--16h-56m-17s-640439
1,9,C,1,0,2025-05-23--16h-56m-17s-640439
1,12,C,1,0,2025-05-23--16h-56m-17s-640439
1,11,C,1,0,2025-05-23--16h-56m-17s-640439
1,10,C,1,0,2025-05-23--16h-56m-17s-640439
1,4,DB_H,1,0,2025-05-23--16h-56m-17s-640439
1,7,SB,1,0,2025-05-23--16h-56m-17s-640439
1,2,SB,1,0,2025-05-23--16h-56m-17s-640439
4,9,C,1,0,2025-05-23--16h-56m-17s-640439
4,12,C,1,0,2025-05-23--16h-56m-17s-640439
4,11,C,1,0,2025-05-23--16h-56m-17s-640439
4,10,C,1,0,2025-05-23--16h-56m-17s-640439
4,7,SB,1,0,2025-05-23--16h-56m-17s-640439
7,9,C,1,0,2025-05-23--16h-56m-17s-640439
