detector_a_name,detector_b_name,estimation_label,repetition,coincidences,timestamp
9,12,DB_H,0,0,2025-05-23--16h-55m-53s-840973
9,11,SB,0,0,2025-05-23--16h-55m-53s-840973
9,10,SB,0,0,2025-05-23--16h-55m-53s-840973
11,12,SB,0,0,2025-05-23--16h-55m-53s-840973
10,12,SB,0,1,2025-05-23--16h-55m-53s-840973
10,11,DB_V,0,0,2025-05-23--16h-55m-53s-840973
1,9,C,0,0,2025-05-23--16h-55m-53s-840973
1,12,C,0,0,2025-05-23--16h-55m-53s-840973
1,11,C,0,0,2025-05-23--16h-55m-53s-840973
1,10,C,0,0,2025-05-23--16h-55m-53s-840973
1,4,DB_H,0,0,2025-05-23--16h-55m-53s-840973
1,7,SB,0,0,2025-05-23--16h-55m-53s-840973
1,2,SB,0,0,2025-05-23--16h-55m-53s-840973
4,9,C,0,0,2025-05-23--16h-55m-53s-840973
4,12,C,0,0,2025-05-23--16h-55m-53s-840973
4,11,C,0,0,2025-05-23--16h-55m-53s-840973
4,10,C,0,0,2025-05-23--16h-55m-53s-840973
4,7,SB,0,0,2025-05-23--16h-55m-53s-840973
7,9,C,0,0,2025-05-23--16h-55m-53s-840973
7,12,C,0,0,2025-05-23--16h-55m-53s-840973
7,11,C,0,0,2025-05-23--16h-55m-53s-840973
7,10,C,0,0,2025-05-23--16h-55m-53s-840973
2,9,C,0,0,2025-05-23--16h-55m-53s-840973
2,12,C,0,0,2025-05-23--16h-55m-53s-840973
2,11,C,0,0,2025-05-23--16h-55m-53s-840973
2,10,C,0,0,2025-05-23--16h-55m-53s-840973
2,4,SB,0,0,2025-05-23--16h-55m-53s-840973
2,7,DB_V,0,0,2025-05-23--16h-55m-53s-840973
9,12,DB_H,1,0,2025-05-23--16h-55m-53s-865615
9,11,SB,1,0,2025-05-23--16h-55m-53s-865615
9,10,SB,1,0,2025-05-23--16h-55m-53s-865615
11,12,SB,1,0,2025-05-23--16h-55m-53s-865615
10,12,SB,1,0,2025-05-23--16h-55m-53s-865615
10,11,DB_V,1,0,2025-05-23--16h-55m-53s-865615
1,9,C,1,0,2025-05-23--16h-55m-53s-865615
1,12,C,1,0,2025-05-23--16h-55m-53s-865615
1,11,C,1,0,2025-05-23--16h-55m-53s-865615
1,10,C,1,0,2025-05-23--16h-55m-53s-865615
1,4,DB_H,1,0,2025-05-23--16h-55m-53s-865615
1,7,SB,1,0,2025-05-23--16h-55m-53s-865615
1,2,SB,1,0,2025-05-23--16h-55m-53s-865615
4,9,C,1,0,2025-05-23--16h-55m-53s-865615
4,12,C,1,0,2025-05-23--16h-55m-53s-865615
4,11,C,1,0,2025-05-23--16h-55m-53s-865615
4,10,C,1,0,2025-05-23--16h-55m-53s-865615
4,7,SB,1,1,2025-05-23--16h-55m-53s-865615
7,9,C,1,0,2025-05-23--16h-55m-53s-865615
7,12,C,1,0,2025-05-23--16h-55m-53s-865615
7,11,C,1,0,2025-05-23--16h-55m-53s-865615
7,10,C,1,0,2025-05-23--16h-55m-53s-865615
2,9,C,1,0,2025-05-23--16h-55m-53s-865615
2,12,C,1,0,2025-05-23--16h-55m-53s-865615
2,11,C,1,0,2025-05-23--16h-55m-53s-865615
2,10,C,1,0,2025-05-23--16h-55m-53s-865615
2,4,SB,1,0,2025-05-23--16h-55m-53s-865615
2,7,DB_V,1,0,2025-05-23--16h-55m-53s-865615
9,12,DB_H,2,0,2025-05-23--16h-55m-53s-885385
