data_dir,C,SB,DB_V,DB_H,N
2025-06-03--17h-36m-10s,43.0,46.0,10.0,101.0,200.0
2025-06-03--17h-36m-10s,42.0,43.0,13.0,102.0,200.0
2025-06-03--17h-36m-10s,41.0,54.0,7.0,98.0,200.0
2025-06-03--17h-36m-10s,38.0,41.0,19.0,102.0,200.0
2025-06-03--17h-36m-10s,39.0,36.0,14.0,111.0,200.0
2025-06-03--17h-36m-10s,44.0,43.0,15.0,98.0,200.0
2025-06-03--17h-36m-10s,41.0,32.0,18.0,109.0,200.0
2025-06-03--17h-36m-10s,38.0,42.0,24.0,96.0,200.0
2025-06-03--17h-36m-10s,49.0,42.0,15.0,94.0,200.0
2025-06-03--17h-36m-10s,42.0,35.0,18.0,105.0,200.0
2025-06-03--17h-36m-10s,50.0,39.0,18.0,93.0,200.0
2025-06-03--17h-36m-10s,43.0,42.0,26.0,89.0,200.0
2025-06-03--17h-36m-10s,27.0,49.0,11.0,113.0,200.0
2025-06-03--17h-36m-10s,28.0,45.0,17.0,110.0,200.0
2025-06-03--17h-36m-10s,45.0,38.0,13.0,104.0,200.0
2025-06-03--17h-36m-10s,48.0,35.0,17.0,100.0,200.0
2025-06-03--17h-36m-10s,47.0,45.0,8.0,100.0,200.0
2025-06-03--17h-36m-10s,48.0,35.0,21.0,96.0,200.0
2025-06-03--17h-36m-10s,37.0,41.0,14.0,108.0,200.0
2025-06-03--17h-36m-10s,46.0,36.0,16.0,102.0,200.0
2025-06-03--17h-36m-10s,41.0,31.0,18.0,110.0,200.0
2025-06-03--17h-36m-10s,38.0,52.0,22.0,88.0,200.0
2025-06-03--17h-36m-10s,35.0,32.0,18.0,115.0,200.0
2025-06-03--17h-36m-10s,38.0,44.0,13.0,105.0,200.0
2025-06-03--17h-36m-10s,44.0,34.0,13.0,109.0,200.0
2025-06-03--17h-36m-10s,38.0,49.0,17.0,96.0,200.0
2025-06-03--17h-36m-10s,44.0,41.0,20.0,95.0,200.0
2025-06-03--17h-36m-10s,40.0,40.0,15.0,105.0,200.0
2025-06-03--17h-36m-10s,43.0,41.0,14.0,102.0,200.0
2025-06-03--17h-36m-10s,35.0,47.0,17.0,101.0,200.0
2025-06-03--17h-36m-10s,42.0,35.0,12.0,111.0,200.0
2025-06-03--17h-36m-10s,44.0,47.0,12.0,97.0,200.0
2025-06-03--17h-36m-10s,36.0,47.0,11.0,106.0,200.0
2025-06-03--17h-36m-10s,44.0,43.0,20.0,93.0,200.0
2025-06-03--17h-36m-10s,37.0,48.0,16.0,99.0,200.0
2025-06-03--17h-36m-10s,51.0,41.0,15.0,93.0,200.0
2025-06-03--17h-36m-10s,49.0,39.0,8.0,104.0,200.0
2025-06-03--17h-36m-10s,41.0,44.0,15.0,100.0,200.0
2025-06-03--17h-36m-10s,52.0,42.0,8.0,98.0,200.0
2025-06-03--17h-36m-10s,40.0,41.0,17.0,102.0,200.0
2025-06-03--17h-36m-10s,34.0,46.0,14.0,106.0,200.0
2025-06-03--17h-36m-10s,40.0,40.0,16.0,104.0,200.0
2025-06-03--17h-36m-10s,34.0,45.0,11.0,110.0,200.0
2025-06-03--17h-36m-10s,45.0,42.0,15.0,98.0,200.0
2025-06-03--17h-36m-10s,38.0,37.0,22.0,103.0,200.0
2025-06-03--17h-36m-10s,43.0,46.0,9.0,102.0,200.0
2025-06-03--17h-36m-10s,33.0,44.0,16.0,107.0,200.0
