data_dir,C,SB,DB_V,DB_H,N
2025-06-18--19h-09m-16s,55.0,32.0,16.0,17.0,120.0
2025-06-18--19h-09m-16s,64.0,30.0,11.0,15.0,120.0
2025-06-18--19h-09m-16s,57.0,30.0,15.0,18.0,120.0
2025-06-18--19h-09m-16s,57.0,26.0,17.0,20.0,120.0
2025-06-18--19h-09m-16s,63.0,29.0,12.0,16.0,120.0
2025-06-18--19h-09m-16s,57.0,24.0,27.0,12.0,120.0
2025-06-18--19h-09m-16s,59.0,22.0,24.0,15.0,120.0
2025-06-18--19h-09m-16s,58.0,32.0,15.0,15.0,120.0
2025-06-18--19h-09m-16s,73.0,21.0,12.0,14.0,120.0
2025-06-18--19h-09m-16s,63.0,24.0,15.0,18.0,120.0
2025-06-18--19h-09m-16s,62.0,29.0,16.0,13.0,120.0
2025-06-18--19h-09m-16s,61.0,34.0,13.0,12.0,120.0
2025-06-18--19h-09m-16s,62.0,30.0,12.0,16.0,120.0
2025-06-18--19h-09m-16s,64.0,30.0,7.0,19.0,120.0
2025-06-18--19h-09m-16s,54.0,33.0,18.0,15.0,120.0
2025-06-18--19h-09m-16s,59.0,26.0,15.0,20.0,120.0
2025-06-18--19h-09m-16s,58.0,31.0,14.0,17.0,120.0
2025-06-18--19h-09m-16s,52.0,31.0,17.0,20.0,120.0
2025-06-18--19h-09m-16s,61.0,28.0,9.0,22.0,120.0
2025-06-18--19h-09m-16s,62.0,28.0,18.0,12.0,120.0
2025-06-18--19h-09m-16s,53.0,30.0,15.0,22.0,120.0
2025-06-18--19h-09m-16s,69.0,22.0,10.0,19.0,120.0
2025-06-18--19h-09m-16s,61.0,29.0,11.0,19.0,120.0
2025-06-18--19h-09m-16s,62.0,34.0,14.0,10.0,120.0
2025-06-18--19h-09m-16s,61.0,27.0,18.0,14.0,120.0
2025-06-18--19h-09m-16s,52.0,30.0,17.0,21.0,120.0
2025-06-18--19h-09m-16s,62.0,25.0,10.0,23.0,120.0
2025-06-18--19h-09m-16s,57.0,32.0,14.0,17.0,120.0
2025-06-18--19h-09m-16s,70.0,25.0,11.0,14.0,120.0
2025-06-18--19h-09m-16s,59.0,30.0,15.0,16.0,120.0
2025-06-18--19h-09m-16s,73.0,28.0,7.0,12.0,120.0
2025-06-18--19h-09m-16s,56.0,40.0,11.0,13.0,120.0
2025-06-18--19h-09m-16s,64.0,23.0,15.0,18.0,120.0
2025-06-18--19h-09m-16s,59.0,31.0,15.0,15.0,120.0
2025-06-18--19h-09m-16s,64.0,25.0,15.0,16.0,120.0
2025-06-18--19h-09m-16s,51.0,38.0,17.0,14.0,120.0
2025-06-18--19h-09m-16s,62.0,22.0,20.0,16.0,120.0
2025-06-18--19h-09m-16s,61.0,33.0,13.0,13.0,120.0
2025-06-18--19h-09m-16s,50.0,38.0,15.0,17.0,120.0
2025-06-18--19h-09m-16s,64.0,28.0,16.0,12.0,120.0
2025-06-18--19h-09m-16s,64.0,26.0,12.0,18.0,120.0
2025-06-18--19h-09m-16s,62.0,29.0,15.0,14.0,120.0
2025-06-18--19h-09m-16s,62.0,24.0,15.0,19.0,120.0
2025-06-18--19h-09m-16s,53.0,31.0,17.0,19.0,120.0
2025-06-18--19h-09m-16s,55.0,29.0,15.0,21.0,120.0
2025-06-18--19h-09m-16s,54.0,31.0,14.0,21.0,120.0
2025-06-18--19h-09m-16s,59.0,31.0,8.0,22.0,120.0
2025-06-18--19h-09m-16s,64.0,29.0,15.0,12.0,120.0
2025-06-18--19h-09m-16s,62.0,28.0,18.0,12.0,120.0
2025-06-18--19h-09m-16s,53.0,30.0,14.0,23.0,120.0
2025-06-18--19h-09m-16s,52.0,33.0,15.0,20.0,120.0
2025-06-18--19h-09m-16s,61.0,29.0,10.0,20.0,120.0
2025-06-18--19h-09m-16s,54.0,38.0,13.0,15.0,120.0
2025-06-18--19h-09m-16s,56.0,37.0,14.0,13.0,120.0
2025-06-18--19h-09m-16s,64.0,27.0,7.0,22.0,120.0
2025-06-18--19h-09m-16s,58.0,28.0,19.0,15.0,120.0
2025-06-18--19h-09m-16s,64.0,26.0,16.0,14.0,120.0
