detector_a_name,detector_b_name,estimation_label,repetition,coincidences,timestamp
9,12,DB_H,0,0,2025-05-23--16h-57m-51s-746982
9,11,SB,0,0,2025-05-23--16h-57m-51s-746982
9,10,SB,0,0,2025-05-23--16h-57m-51s-746982
11,12,SB,0,0,2025-05-23--16h-57m-51s-746982
10,12,SB,0,0,2025-05-23--16h-57m-51s-746982
10,11,DB_V,0,1,2025-05-23--16h-57m-51s-746982
1,9,C,0,0,2025-05-23--16h-57m-51s-746982
1,12,C,0,0,2025-05-23--16h-57m-51s-746982
1,11,C,0,0,2025-05-23--16h-57m-51s-746982
1,10,C,0,0,2025-05-23--16h-57m-51s-746982
1,4,DB_H,0,0,2025-05-23--16h-57m-51s-746982
1,7,SB,0,0,2025-05-23--16h-57m-51s-746982
1,2,SB,0,0,2025-05-23--16h-57m-51s-746982
4,9,C,0,0,2025-05-23--16h-57m-51s-746982
4,12,C,0,0,2025-05-23--16h-57m-51s-746982
4,11,C,0,0,2025-05-23--16h-57m-51s-746982
4,10,C,0,0,2025-05-23--16h-57m-51s-746982
4,7,SB,0,0,2025-05-23--16h-57m-51s-746982
7,9,C,0,0,2025-05-23--16h-57m-51s-746982
7,12,C,0,0,2025-05-23--16h-57m-51s-746982
7,11,C,0,0,2025-05-23--16h-57m-51s-746982
7,10,C,0,0,2025-05-23--16h-57m-51s-746982
2,9,C,0,0,2025-05-23--16h-57m-51s-746982
2,12,C,0,0,2025-05-23--16h-57m-51s-746982
2,11,C,0,0,2025-05-23--16h-57m-51s-746982
2,10,C,0,0,2025-05-23--16h-57m-51s-746982
2,4,SB,0,0,2025-05-23--16h-57m-51s-746982
2,7,DB_V,0,0,2025-05-23--16h-57m-51s-746982
9,12,DB_H,1,0,2025-05-23--16h-57m-51s-773382
9,11,SB,1,0,2025-05-23--16h-57m-51s-773382
9,10,SB,1,0,2025-05-23--16h-57m-51s-773382
11,12,SB,1,0,2025-05-23--16h-57m-51s-773382
10,12,SB,1,0,2025-05-23--16h-57m-51s-773382
10,11,DB_V,1,0,2025-05-23--16h-57m-51s-773382
1,9,C,1,0,2025-05-23--16h-57m-51s-773382
1,12,C,1,0,2025-05-23--16h-57m-51s-773382
1,11,C,1,0,2025-05-23--16h-57m-51s-773382
1,10,C,1,0,2025-05-23--16h-57m-51s-773382
1,4,DB_H,1,0,2025-05-23--16h-57m-51s-773382
1,7,SB,1,0,2025-05-23--16h-57m-51s-773382
1,2,SB,1,0,2025-05-23--16h-57m-51s-773382
4,9,C,1,0,2025-05-23--16h-57m-51s-773382
4,12,C,1,0,2025-05-23--16h-57m-51s-773382
4,11,C,1,0,2025-05-23--16h-57m-51s-773382
4,10,C,1,0,2025-05-23--16h-57m-51s-773382
4,7,SB,1,0,2025-05-23--16h-57m-51s-773382
7,9,C,1,0,2025-05-23--16h-57m-51s-773382
7,12,C,1,0,2025-05-23--16h-57m-51s-773382
7,11,C,1,0,2025-05-23--16h-57m-51s-773382
7,10,C,1,0,2025-05-23--16h-57m-51s-773382
2,9,C,1,0,2025-05-23--16h-57m-51s-773382
2,12,C,1,0,2025-05-23--16h-57m-51s-773382
2,11,C,1,0,2025-05-23--16h-57m-51s-773382
2,10,C,1,0,2025-05-23--16h-57m-51s-773382
2,4,SB,1,0,2025-05-23--16h-57m-51s-773382
2,7,DB_V,1,1,2025-05-23--16h-57m-51s-773382
9,12,DB_H,4,0,2025-05-23--16h-57m-51s-831766
9,11,SB,4,0,2025-05-23--16h-57m-51s-831766
9,10,SB,4,0,2025-05-23--16h-57m-51s-831766
11,12,SB,4,0,2025-05-23--16h-57m-51s-831766
10,12,SB,4,0,2025-05-23--16h-57m-51s-831766
10,11,DB_V,4,0,2025-05-23--16h-57m-51s-831766
1,9,C,4,0,2025-05-23--16h-57m-51s-831766
1,12,C,4,0,2025-05-23--16h-57m-51s-831766
1,11,C,4,0,2025-05-23--16h-57m-51s-831766
1,10,C,4,0,2025-05-23--16h-57m-51s-831766
1,4,DB_H,4,0,2025-05-23--16h-57m-51s-831766
1,7,SB,4,0,2025-05-23--16h-57m-51s-831766
1,2,SB,4,0,2025-05-23--16h-57m-51s-831766
4,9,C,4,0,2025-05-23--16h-57m-51s-831766
4,12,C,4,0,2025-05-23--16h-57m-51s-831766
4,11,C,4,0,2025-05-23--16h-57m-51s-831766
4,10,C,4,0,2025-05-23--16h-57m-51s-831766
4,7,SB,4,0,2025-05-23--16h-57m-51s-831766
7,9,C,4,0,2025-05-23--16h-57m-51s-831766
7,12,C,4,0,2025-05-23--16h-57m-51s-831766
7,11,C,4,0,2025-05-23--16h-57m-51s-831766
7,10,C,4,0,2025-05-23--16h-57m-51s-831766
2,9,C,4,0,2025-05-23--16h-57m-51s-831766
2,12,C,4,0,2025-05-23--16h-57m-51s-831766
2,11,C,4,0,2025-05-23--16h-57m-51s-831766
2,10,C,4,0,2025-05-23--16h-57m-51s-831766
2,4,SB,4,0,2025-05-23--16h-57m-51s-831766
2,7,DB_V,4,1,2025-05-23--16h-57m-51s-831766
9,12,DB_H,5,0,2025-05-23--16h-57m-51s-853727
9,11,SB,5,0,2025-05-23--16h-57m-51s-853727
9,10,SB,5,0,2025-05-23--16h-57m-51s-853727
11,12,SB,5,0,2025-05-23--16h-57m-51s-853727
10,12,SB,5,0,2025-05-23--16h-57m-51s-853727
10,11,DB_V,5,1,2025-05-23--16h-57m-51s-853727
1,9,C,5,0,2025-05-23--16h-57m-51s-853727
1,12,C,5,0,2025-05-23--16h-57m-51s-853727
1,11,C,5,0,2025-05-23--16h-57m-51s-853727
1,10,C,5,0,2025-05-23--16h-57m-51s-853727
1,4,DB_H,5,0,2025-05-23--16h-57m-51s-853727
1,7,SB,5,0,2025-05-23--16h-57m-51s-853727
1,2,SB,5,0,2025-05-23--16h-57m-51s-853727
4,9,C,5,0,2025-05-23--16h-57m-51s-853727
4,12,C,5,0,2025-05-23--16h-57m-51s-853727
4,11,C,5,0,2025-05-23--16h-57m-51s-853727
4,10,C,5,0,2025-05-23--16h-57m-51s-853727
4,7,SB,5,0,2025-05-23--16h-57m-51s-853727
7,9,C,5,0,2025-05-23--16h-57m-51s-853727
7,12,C,5,0,2025-05-23--16h-57m-51s-853727
7,11,C,5,0,2025-05-23--16h-57m-51s-853727
7,10,C,5,0,2025-05-23--16h-57m-51s-853727
2,9,C,5,0,2025-05-23--16h-57m-51s-853727
2,12,C,5,0,2025-05-23--16h-57m-51s-853727
2,11,C,5,0,2025-05-23--16h-57m-51s-853727
2,10,C,5,0,2025-05-23--16h-57m-51s-853727
2,4,SB,5,0,2025-05-23--16h-57m-51s-853727
2,7,DB_V,5,2,2025-05-23--16h-57m-51s-853727
9,12,DB_H,8,0,2025-05-23--16h-57m-51s-910388
9,11,SB,8,0,2025-05-23--16h-57m-51s-910388
9,10,SB,8,0,2025-05-23--16h-57m-51s-910388
11,12,SB,8,0,2025-05-23--16h-57m-51s-910388
10,12,SB,8,0,2025-05-23--16h-57m-51s-910388
10,11,DB_V,8,1,2025-05-23--16h-57m-51s-910388
1,9,C,8,0,2025-05-23--16h-57m-51s-910388
1,12,C,8,0,2025-05-23--16h-57m-51s-910388
1,11,C,8,0,2025-05-23--16h-57m-51s-910388
1,10,C,8,0,2025-05-23--16h-57m-51s-910388
1,4,DB_H,8,0,2025-05-23--16h-57m-51s-910388
1,7,SB,8,0,2025-05-23--16h-57m-51s-910388
1,2,SB,8,0,2025-05-23--16h-57m-51s-910388
4,9,C,8,0,2025-05-23--16h-57m-51s-910388
