theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time,power,temperature
1.4398966328953218,0.7853981633974483,24.085609045085658,41.13321762350149,-7.007669767838195,-39.11673626116613,60,10,32.7C
