angle,singles,coincidences
0.0,6684.0,1282
10.0,13934.0,2744
20.0,18955.0,3996
30.0,20573.0,4411
40.0,17781.0,3714
50.0,11653.0,2386
60.0,4632.0,891
70.0,527.0,57
80.0,1400.0,230
-10.0,1337.0,253
-9.0,1659.0,268
-8.0,2216.0,409
-7.0,2682.0,477
-6.0,3007.0,534
-5.0,3667.0,638
-4.0,4139.0,740
-3.0,4744.0,880
