data_dir,C,DB_H,DB_V,SB,N
2025-05-23--17h-27m-00s,4.5,115.0,0.0,0.5,120.0
2025-05-23--17h-27m-00s,2.0,118.0,0.0,0.0,120.0
2025-05-23--17h-27m-00s,3.0,117.0,0.0,0.0,120.0
2025-05-23--17h-27m-00s,0.0,120.0,0.0,0.0,120.0
2025-05-23--17h-27m-00s,2.5,117.0,0.0,0.5,120.0
2025-05-23--17h-27m-00s,3.5,116.0,0.0,0.5,120.0
2025-05-23--17h-27m-00s,3.0,117.0,0.0,0.0,120.0
2025-05-23--17h-27m-00s,2.0,118.0,0.0,0.0,120.0
2025-05-23--17h-27m-00s,1.0,119.0,0.0,0.0,120.0
2025-05-23--17h-27m-00s,1.0,119.0,0.0,0.0,120.0
2025-05-23--17h-27m-00s,3.0,117.0,0.0,0.0,120.0
2025-05-23--17h-27m-00s,2.0,118.0,0.0,0.0,120.0
2025-05-23--17h-27m-00s,3.0,117.0,0.0,0.0,120.0
2025-05-23--17h-27m-00s,2.0,118.0,0.0,0.0,120.0
2025-05-23--17h-27m-00s,2.0,118.0,0.0,0.0,120.0
2025-05-23--17h-27m-00s,3.0,117.0,0.0,0.0,120.0
2025-05-23--17h-27m-00s,2.0,118.0,0.0,0.0,120.0
2025-05-23--17h-27m-00s,1.0,119.0,0.0,0.0,120.0
2025-05-23--17h-27m-00s,1.0,119.0,0.0,0.0,120.0
2025-05-23--17h-27m-00s,2.5,117.0,0.0,0.5,120.0
2025-05-23--17h-27m-00s,2.5,117.0,0.0,0.5,120.0
2025-05-23--17h-27m-00s,3.0,116.0,0.0,1.0,120.0
2025-05-23--17h-27m-00s,1.0,119.0,0.0,0.0,120.0
2025-05-23--17h-27m-00s,1.0,119.0,0.0,0.0,120.0
2025-05-23--17h-27m-00s,1.0,119.0,0.0,0.0,120.0
2025-05-23--17h-27m-00s,2.0,118.0,0.0,0.0,120.0
2025-05-23--17h-27m-00s,2.0,118.0,0.0,0.0,120.0
2025-05-23--17h-27m-00s,4.0,116.0,0.0,0.0,120.0
2025-05-23--17h-27m-00s,4.0,116.0,0.0,0.0,120.0
2025-05-23--17h-27m-00s,3.0,117.0,0.0,0.0,120.0
2025-05-23--17h-27m-00s,3.0,117.0,0.0,0.0,120.0
2025-05-23--17h-27m-00s,2.0,118.0,0.0,0.0,120.0
