,position,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,TT,read_time
0,5.94,0,0,0,47051,0,0,0,0,0,0,0,45102,0,0,0,0,0,2
1,6.34,0,0,0,47211,0,0,0,0,0,0,0,45396,0,0,0,0,0,2
2,6.74,0,0,0,48167,0,0,0,0,0,0,0,46333,0,0,0,0,0,2
3,7.14,0,0,0,48211,0,0,0,0,0,0,0,47469,0,0,0,0,0,2
4,7.54,0,0,0,48827,0,0,0,0,0,0,0,47536,0,0,0,0,0,2
5,7.94,0,0,0,48648,0,0,0,0,0,0,0,47540,0,0,0,0,0,2
6,8.34,0,0,0,48469,0,0,0,0,0,0,0,47777,0,0,0,0,0,2
7,8.74,0,0,0,47445,0,0,0,0,0,0,0,47010,0,0,0,0,0,2
8,9.14,0,0,0,47898,0,0,0,0,0,0,0,46316,0,0,0,0,0,2
9,9.54,0,0,0,45937,0,0,0,0,0,0,0,44104,0,0,0,0,0,2
10,9.59,0,0,0,45202,0,0,0,0,0,0,0,43782,0,0,0,0,0,2
11,9.64,0,0,0,44521,0,0,0,0,0,0,0,43232,0,0,0,0,0,2
12,9.69,0,0,0,44196,0,0,0,0,0,0,0,42654,0,0,0,0,0,2
13,9.74,0,0,0,44182,0,0,0,0,0,0,0,43095,0,0,0,0,0,2
14,9.79,0,0,0,43342,0,0,0,0,0,0,0,41979,0,0,0,0,0,2
15,9.84,0,0,0,43571,0,0,0,0,0,0,0,42092,0,0,0,0,0,2
16,9.89,0,0,0,43374,0,0,0,0,0,0,0,41841,0,0,0,0,0,2
17,9.94,0,0,0,43159,0,0,0,0,0,0,0,42035,0,0,0,0,0,2
18,9.99,0,0,0,43796,0,0,0,0,0,0,0,42034,0,0,0,0,0,2
19,10.04,0,0,0,43672,0,0,0,0,0,0,0,41644,0,0,0,0,0,2
20,10.09,0,0,0,43218,0,0,0,0,0,0,0,40878,0,0,0,0,0,2
21,10.14,0,0,0,43207,0,0,0,0,0,0,0,40780,0,0,0,0,0,2
22,10.19,0,0,0,43189,0,0,0,0,0,0,0,40914,0,0,0,0,0,2
23,10.24,0,0,0,44480,0,0,0,0,0,0,0,42266,0,0,0,0,0,2
24,10.29,0,0,0,44966,0,0,0,0,0,0,0,42525,0,0,0,0,0,2
25,10.34,0,0,0,44704,0,0,0,0,0,0,0,42347,0,0,0,0,0,2
26,10.39,0,0,0,45299,0,0,0,0,0,0,0,42819,0,0,0,0,0,2
27,10.74,0,0,0,47010,0,0,0,0,0,0,0,45101,0,0,0,0,0,2
28,11.14,0,0,0,47797,0,0,0,0,0,0,0,45767,0,0,0,0,0,2
29,11.54,0,0,0,47312,0,0,0,0,0,0,0,46073,0,0,0,0,0,2
30,11.94,0,0,0,47591,0,0,0,0,0,0,0,46130,0,0,0,0,0,2
31,12.34,0,0,0,47241,0,0,0,0,0,0,0,44777,0,0,0,0,0,2
32,12.74,0,0,0,47098,0,0,0,0,0,0,0,45283,0,0,0,0,0,2
33,13.14,0,0,0,47024,0,0,0,0,0,0,0,44912,0,0,0,0,0,2
34,13.54,0,0,0,47084,0,0,0,0,0,0,0,44439,0,0,0,0,0,2
35,13.94,0,0,0,47590,0,0,0,0,0,0,0,44813,0,0,0,0,0,2
