data_dir,C,SB,DB_V,DB_H,N
2025-07-03--16h-22m-15s,5.0,53.0,48.0,54.0,160.0
2025-07-03--16h-22m-15s,2.0,63.0,42.0,53.0,160.0
2025-07-03--16h-22m-15s,6.0,65.0,39.0,50.0,160.0
2025-07-03--16h-22m-15s,4.0,64.0,42.0,50.0,160.0
2025-07-03--16h-22m-15s,3.0,71.0,46.0,40.0,160.0
2025-07-03--16h-22m-15s,3.0,68.0,46.0,43.0,160.0
2025-07-03--16h-22m-15s,2.0,65.0,56.0,37.0,160.0
2025-07-03--16h-22m-15s,1.0,73.0,48.0,38.0,160.0
2025-07-03--16h-22m-15s,8.0,64.0,43.0,45.0,160.0
2025-07-03--16h-22m-15s,4.0,77.0,32.0,47.0,160.0
2025-07-03--16h-22m-15s,4.0,66.0,46.0,44.0,160.0
2025-07-03--16h-22m-15s,5.0,70.0,37.0,48.0,160.0
2025-07-03--16h-22m-15s,4.0,73.0,39.0,44.0,160.0
2025-07-03--16h-22m-15s,2.0,75.0,43.0,40.0,160.0
2025-07-03--16h-22m-15s,0.0,66.0,43.0,51.0,160.0
2025-07-03--16h-22m-15s,1.0,75.0,41.0,43.0,160.0
2025-07-03--16h-22m-15s,2.0,72.0,36.0,50.0,160.0
2025-07-03--16h-22m-15s,5.0,75.0,37.0,43.0,160.0
2025-07-03--16h-22m-15s,4.0,76.0,39.0,41.0,160.0
2025-07-03--16h-22m-15s,2.0,74.0,42.0,42.0,160.0
2025-07-03--16h-22m-15s,2.0,72.0,52.0,34.0,160.0
2025-07-03--16h-22m-15s,4.0,70.0,53.0,33.0,160.0
2025-07-03--16h-22m-15s,1.0,73.0,39.0,47.0,160.0
2025-07-03--16h-22m-15s,2.0,82.0,31.0,45.0,160.0
2025-07-03--16h-22m-15s,3.0,75.0,43.0,39.0,160.0
2025-07-03--16h-22m-15s,4.0,77.0,35.0,44.0,160.0
2025-07-03--16h-22m-15s,2.0,70.0,47.0,41.0,160.0
2025-07-03--16h-22m-15s,2.0,69.0,41.0,48.0,160.0
2025-07-03--16h-22m-15s,3.0,65.0,48.0,44.0,160.0
2025-07-03--16h-22m-15s,1.0,73.0,41.0,45.0,160.0
2025-07-03--16h-22m-15s,2.0,69.0,40.0,49.0,160.0
2025-07-03--16h-22m-15s,7.0,65.0,42.0,46.0,160.0
2025-07-03--16h-22m-15s,3.0,75.0,42.0,40.0,160.0
2025-07-03--16h-22m-15s,6.0,70.0,43.0,41.0,160.0
2025-07-03--16h-22m-15s,6.0,68.0,40.0,46.0,160.0
2025-07-03--16h-22m-15s,6.0,70.0,36.0,48.0,160.0
2025-07-03--16h-22m-15s,3.0,70.0,38.0,49.0,160.0
2025-07-03--16h-22m-15s,2.0,73.0,40.0,45.0,160.0
2025-07-03--16h-22m-15s,2.0,68.0,36.0,54.0,160.0
2025-07-03--16h-22m-15s,5.0,67.0,38.0,50.0,160.0
2025-07-03--16h-22m-15s,2.0,69.0,40.0,49.0,160.0
2025-07-03--16h-22m-15s,1.0,71.0,44.0,44.0,160.0
2025-07-03--16h-22m-15s,3.0,73.0,44.0,40.0,160.0
2025-07-03--16h-22m-15s,3.0,83.0,34.0,40.0,160.0
2025-07-03--16h-22m-15s,2.0,76.0,42.0,40.0,160.0
2025-07-03--16h-22m-15s,2.0,73.0,38.0,47.0,160.0
2025-07-03--16h-22m-15s,3.0,65.0,45.0,47.0,160.0
2025-07-03--16h-22m-15s,6.0,61.0,51.0,42.0,160.0
2025-07-03--16h-22m-15s,2.0,72.0,34.0,52.0,160.0
2025-07-03--16h-22m-15s,4.0,60.0,52.0,44.0,160.0
2025-07-03--16h-22m-15s,3.0,60.0,48.0,49.0,160.0
2025-07-03--16h-22m-15s,5.0,69.0,38.0,48.0,160.0
2025-07-03--16h-22m-15s,5.0,69.0,41.0,45.0,160.0
2025-07-03--16h-22m-15s,4.0,56.0,51.0,49.0,160.0
2025-07-03--16h-22m-15s,2.0,60.0,44.0,54.0,160.0
2025-07-03--16h-22m-15s,2.0,68.0,40.0,50.0,160.0
2025-07-03--16h-22m-15s,4.0,65.0,40.0,51.0,160.0
2025-07-03--16h-22m-15s,1.0,77.0,37.0,45.0,160.0
2025-07-03--16h-22m-15s,7.0,77.0,41.0,35.0,160.0
2025-07-03--16h-22m-15s,2.0,60.0,45.0,53.0,160.0
2025-07-03--16h-22m-15s,3.0,64.0,42.0,51.0,160.0
2025-07-03--16h-22m-15s,4.0,78.0,40.0,38.0,160.0
2025-07-03--16h-22m-15s,4.0,68.0,43.0,45.0,160.0
2025-07-03--16h-22m-15s,1.0,67.0,37.0,55.0,160.0
2025-07-03--16h-22m-15s,1.0,65.0,50.0,44.0,160.0
2025-07-03--16h-22m-15s,1.0,71.0,46.0,42.0,160.0
2025-07-03--16h-22m-15s,2.0,77.0,35.0,46.0,160.0
2025-07-03--16h-22m-15s,1.0,74.0,49.0,36.0,160.0
2025-07-03--16h-22m-15s,3.0,74.0,41.0,42.0,160.0
2025-07-03--16h-22m-15s,3.0,68.0,49.0,40.0,160.0
2025-07-03--16h-22m-15s,1.0,62.0,43.0,54.0,160.0
2025-07-03--16h-22m-15s,0.0,74.0,39.0,47.0,160.0
2025-07-03--16h-22m-15s,3.0,72.0,39.0,46.0,160.0
2025-07-03--16h-22m-15s,2.0,73.0,45.0,40.0,160.0
2025-07-03--16h-22m-15s,1.0,74.0,46.0,39.0,160.0
2025-07-03--16h-22m-15s,2.0,67.0,40.0,51.0,160.0
2025-07-03--16h-22m-15s,2.0,69.0,35.0,54.0,160.0
2025-07-03--16h-22m-15s,4.0,60.0,53.0,43.0,160.0
2025-07-03--16h-22m-15s,4.0,76.0,35.0,45.0,160.0
2025-07-03--16h-22m-15s,3.0,77.0,44.0,36.0,160.0
2025-07-03--16h-22m-15s,3.0,69.0,42.0,46.0,160.0
2025-07-03--16h-22m-15s,2.0,63.0,47.0,48.0,160.0
2025-07-03--16h-22m-15s,2.0,80.0,44.0,34.0,160.0
2025-07-03--16h-22m-15s,2.0,68.0,47.0,43.0,160.0
2025-07-03--16h-22m-15s,5.0,70.0,45.0,40.0,160.0
2025-07-03--16h-22m-15s,2.0,71.0,38.0,49.0,160.0
2025-07-03--16h-22m-15s,3.0,79.0,34.0,44.0,160.0
2025-07-03--16h-22m-15s,1.0,57.0,52.0,50.0,160.0
2025-07-03--16h-22m-15s,3.0,61.0,47.0,49.0,160.0
2025-07-03--16h-22m-15s,2.0,65.0,34.0,59.0,160.0
2025-07-03--16h-22m-15s,4.0,70.0,33.0,53.0,160.0
2025-07-03--16h-22m-15s,5.0,68.0,37.0,50.0,160.0
2025-07-03--16h-22m-15s,2.0,82.0,42.0,34.0,160.0
2025-07-03--16h-22m-15s,2.0,69.0,50.0,39.0,160.0
2025-07-03--16h-22m-15s,3.0,70.0,45.0,42.0,160.0
2025-07-03--16h-22m-15s,0.0,77.0,36.0,47.0,160.0
2025-07-03--16h-22m-15s,5.0,72.0,38.0,45.0,160.0
2025-07-03--16h-22m-15s,1.0,72.0,47.0,40.0,160.0
2025-07-03--16h-22m-15s,2.0,68.0,42.0,48.0,160.0
2025-07-03--16h-22m-15s,4.0,56.0,46.0,54.0,160.0
2025-07-03--16h-22m-15s,3.0,66.0,46.0,45.0,160.0
2025-07-03--16h-22m-15s,0.0,66.0,34.0,60.0,160.0
2025-07-03--16h-22m-15s,1.0,68.0,42.0,49.0,160.0
2025-07-03--16h-22m-15s,1.0,68.0,38.0,53.0,160.0
2025-07-03--16h-22m-15s,3.0,68.0,49.0,40.0,160.0
2025-07-03--16h-22m-15s,3.0,84.0,34.0,39.0,160.0
2025-07-03--16h-22m-15s,5.0,77.0,48.0,30.0,160.0
2025-07-03--16h-22m-15s,5.0,77.0,45.0,33.0,160.0
2025-07-03--16h-22m-15s,4.0,72.0,40.0,44.0,160.0
2025-07-03--16h-22m-15s,3.0,73.0,41.0,43.0,160.0
2025-07-03--16h-22m-15s,0.0,63.0,50.0,47.0,160.0
2025-07-03--16h-22m-15s,2.0,77.0,40.0,41.0,160.0
2025-07-03--16h-22m-15s,1.0,71.0,45.0,43.0,160.0
2025-07-03--16h-22m-15s,1.0,71.0,48.0,40.0,160.0
2025-07-03--16h-22m-15s,3.0,76.0,37.0,44.0,160.0
2025-07-03--16h-22m-15s,3.0,68.0,38.0,51.0,160.0
2025-07-03--16h-22m-15s,3.0,74.0,42.0,41.0,160.0
2025-07-03--16h-22m-15s,1.0,70.0,38.0,51.0,160.0
2025-07-03--16h-22m-15s,2.0,66.0,48.0,44.0,160.0
2025-07-03--16h-22m-15s,5.0,72.0,38.0,45.0,160.0
2025-07-03--16h-22m-15s,0.0,80.0,36.0,44.0,160.0
2025-07-03--16h-22m-15s,1.0,63.0,46.0,50.0,160.0
2025-07-03--16h-22m-15s,2.0,69.0,39.0,50.0,160.0
2025-07-03--16h-22m-15s,0.0,73.0,42.0,45.0,160.0
2025-07-03--16h-22m-15s,2.0,71.0,37.0,50.0,160.0
2025-07-03--16h-22m-15s,1.0,68.0,46.0,45.0,160.0
2025-07-03--16h-22m-15s,1.0,81.0,34.0,44.0,160.0
2025-07-03--16h-22m-15s,4.0,68.0,46.0,42.0,160.0
2025-07-03--16h-22m-15s,2.0,65.0,44.0,49.0,160.0
2025-07-03--16h-22m-15s,4.0,72.0,42.0,42.0,160.0
2025-07-03--16h-22m-15s,2.0,69.0,40.0,49.0,160.0
2025-07-03--16h-22m-15s,5.0,57.0,48.0,50.0,160.0
2025-07-03--16h-22m-15s,2.0,75.0,35.0,48.0,160.0
2025-07-03--16h-22m-15s,2.0,72.0,36.0,50.0,160.0
2025-07-03--16h-22m-15s,2.0,74.0,31.0,53.0,160.0
2025-07-03--16h-22m-15s,1.0,71.0,43.0,45.0,160.0
2025-07-03--16h-22m-15s,1.0,68.0,40.0,51.0,160.0
2025-07-03--16h-22m-15s,1.0,76.0,36.0,47.0,160.0
2025-07-03--16h-22m-15s,2.0,65.0,47.0,46.0,160.0
2025-07-03--16h-22m-15s,3.0,77.0,36.0,44.0,160.0
2025-07-03--16h-22m-15s,2.0,76.0,44.0,38.0,160.0
2025-07-03--16h-22m-15s,3.0,63.0,54.0,40.0,160.0
2025-07-03--16h-22m-15s,3.0,65.0,46.0,46.0,160.0
2025-07-03--16h-22m-15s,4.0,74.0,39.0,43.0,160.0
2025-07-03--16h-22m-15s,6.0,81.0,37.0,36.0,160.0
2025-07-03--16h-22m-15s,0.0,81.0,33.0,46.0,160.0
2025-07-03--16h-22m-15s,1.0,64.0,48.0,47.0,160.0
2025-07-03--16h-22m-15s,1.0,68.0,43.0,48.0,160.0
2025-07-03--16h-22m-15s,1.0,68.0,44.0,47.0,160.0
2025-07-03--16h-22m-15s,4.0,69.0,42.0,45.0,160.0
2025-07-03--16h-22m-15s,3.0,73.0,44.0,40.0,160.0
2025-07-03--16h-22m-15s,5.0,81.0,44.0,30.0,160.0
2025-07-03--16h-22m-15s,2.0,76.0,36.0,46.0,160.0
2025-07-03--16h-22m-15s,1.0,68.0,42.0,49.0,160.0
2025-07-03--16h-22m-15s,2.0,73.0,43.0,42.0,160.0
2025-07-03--16h-22m-15s,1.0,79.0,45.0,35.0,160.0
2025-07-03--16h-22m-15s,3.0,66.0,42.0,49.0,160.0
2025-07-03--16h-22m-15s,3.0,76.0,36.0,45.0,160.0
2025-07-03--16h-22m-15s,0.0,71.0,48.0,41.0,160.0
2025-07-03--16h-22m-15s,3.0,69.0,39.0,49.0,160.0
2025-07-03--16h-22m-15s,0.0,66.0,46.0,48.0,160.0
2025-07-03--16h-22m-15s,0.0,61.0,44.0,55.0,160.0
2025-07-03--16h-22m-15s,1.0,78.0,36.0,45.0,160.0
2025-07-03--16h-22m-15s,2.0,60.0,45.0,53.0,160.0
2025-07-03--16h-22m-15s,4.0,83.0,38.0,35.0,160.0
2025-07-03--16h-22m-15s,1.0,76.0,41.0,42.0,160.0
2025-07-03--16h-22m-15s,3.0,63.0,43.0,51.0,160.0
2025-07-03--16h-22m-15s,4.0,82.0,38.0,36.0,160.0
2025-07-03--16h-22m-15s,4.0,76.0,40.0,40.0,160.0
2025-07-03--16h-22m-15s,6.0,63.0,49.0,42.0,160.0
2025-07-03--16h-22m-15s,6.0,72.0,45.0,37.0,160.0
2025-07-03--16h-22m-15s,1.0,72.0,44.0,43.0,160.0
2025-07-03--16h-22m-15s,0.0,82.0,35.0,43.0,160.0
2025-07-03--16h-22m-15s,2.0,67.0,43.0,48.0,160.0
2025-07-03--16h-22m-15s,3.0,64.0,53.0,40.0,160.0
2025-07-03--16h-22m-15s,0.0,71.0,43.0,46.0,160.0
2025-07-03--16h-22m-15s,6.0,61.0,45.0,48.0,160.0
2025-07-03--16h-22m-15s,4.0,63.0,53.0,40.0,160.0
2025-07-03--16h-22m-15s,1.0,70.0,39.0,50.0,160.0
2025-07-03--16h-22m-15s,4.0,87.0,37.0,32.0,160.0
2025-07-03--16h-22m-15s,2.0,70.0,40.0,48.0,160.0
2025-07-03--16h-22m-15s,3.0,85.0,40.0,32.0,160.0
2025-07-03--16h-22m-15s,3.0,69.0,41.0,47.0,160.0
2025-07-03--16h-22m-15s,0.0,69.0,40.0,51.0,160.0
2025-07-03--16h-22m-15s,3.0,74.0,37.0,46.0,160.0
2025-07-03--16h-22m-15s,1.0,64.0,30.0,65.0,160.0
2025-07-03--16h-22m-15s,3.0,70.0,37.0,50.0,160.0
2025-07-03--16h-22m-15s,6.0,77.0,35.0,42.0,160.0
2025-07-03--16h-22m-15s,1.0,72.0,48.0,39.0,160.0
2025-07-03--16h-22m-15s,3.0,69.0,37.0,51.0,160.0
2025-07-03--16h-22m-15s,2.0,69.0,47.0,42.0,160.0
2025-07-03--16h-22m-15s,8.0,71.0,42.0,39.0,160.0
2025-07-03--16h-22m-15s,3.0,67.0,41.0,49.0,160.0
2025-07-03--16h-22m-15s,3.0,77.0,39.0,41.0,160.0
2025-07-03--16h-22m-15s,6.0,70.0,42.0,42.0,160.0
2025-07-03--16h-22m-15s,4.0,85.0,42.0,29.0,160.0
2025-07-03--16h-22m-15s,2.0,74.0,47.0,37.0,160.0
2025-07-03--16h-22m-15s,4.0,78.0,37.0,41.0,160.0
2025-07-03--16h-22m-15s,1.0,76.0,37.0,46.0,160.0
2025-07-03--16h-22m-15s,5.0,73.0,36.0,46.0,160.0
2025-07-03--16h-22m-15s,1.0,78.0,41.0,40.0,160.0
2025-07-03--16h-22m-15s,1.0,71.0,47.0,41.0,160.0
2025-07-03--16h-22m-15s,3.0,69.0,45.0,43.0,160.0
2025-07-03--16h-22m-15s,4.0,73.0,38.0,45.0,160.0
2025-07-03--16h-22m-15s,1.0,66.0,42.0,51.0,160.0
2025-07-03--16h-22m-15s,1.0,71.0,46.0,42.0,160.0
2025-07-03--16h-22m-15s,5.0,75.0,40.0,40.0,160.0
2025-07-03--16h-22m-15s,4.0,82.0,32.0,42.0,160.0
2025-07-03--16h-22m-15s,1.0,77.0,42.0,40.0,160.0
2025-07-03--16h-22m-15s,6.0,75.0,32.0,47.0,160.0
2025-07-03--16h-22m-15s,3.0,62.0,49.0,46.0,160.0
2025-07-03--16h-22m-15s,1.0,65.0,36.0,58.0,160.0
2025-07-03--16h-22m-15s,0.0,73.0,43.0,44.0,160.0
2025-07-03--16h-22m-15s,2.0,62.0,39.0,57.0,160.0
2025-07-03--16h-22m-15s,2.0,70.0,38.0,50.0,160.0
2025-07-03--16h-22m-15s,0.0,74.0,36.0,50.0,160.0
2025-07-03--16h-22m-15s,0.0,71.0,44.0,45.0,160.0
2025-07-03--16h-22m-15s,3.0,62.0,42.0,53.0,160.0
2025-07-03--16h-22m-15s,4.0,79.0,34.0,43.0,160.0
2025-07-03--16h-22m-15s,2.0,76.0,38.0,44.0,160.0
2025-07-03--16h-22m-15s,2.0,73.0,54.0,31.0,160.0
2025-07-03--16h-22m-15s,4.0,65.0,41.0,50.0,160.0
2025-07-03--16h-22m-15s,3.0,62.0,47.0,48.0,160.0
2025-07-03--16h-22m-15s,4.0,72.0,45.0,39.0,160.0
2025-07-03--16h-22m-15s,3.0,68.0,43.0,46.0,160.0
2025-07-03--16h-22m-15s,2.0,77.0,44.0,37.0,160.0
2025-07-03--16h-22m-15s,3.0,70.0,44.0,43.0,160.0
2025-07-03--16h-22m-15s,1.0,73.0,44.0,42.0,160.0
2025-07-03--16h-22m-15s,7.0,62.0,42.0,49.0,160.0
2025-07-03--16h-22m-15s,1.0,61.0,41.0,57.0,160.0
2025-07-03--16h-22m-15s,1.0,75.0,45.0,39.0,160.0
2025-07-03--16h-22m-15s,5.0,67.0,36.0,52.0,160.0
2025-07-03--16h-22m-15s,3.0,67.0,41.0,49.0,160.0
2025-07-03--16h-22m-15s,1.0,68.0,44.0,47.0,160.0
2025-07-03--16h-22m-15s,6.0,70.0,46.0,38.0,160.0
2025-07-03--16h-22m-15s,1.0,71.0,37.0,51.0,160.0
2025-07-03--16h-22m-15s,3.0,69.0,44.0,44.0,160.0
2025-07-03--16h-22m-15s,1.0,75.0,41.0,43.0,160.0
2025-07-03--16h-22m-15s,1.0,61.0,47.0,51.0,160.0
2025-07-03--16h-22m-15s,5.0,63.0,41.0,51.0,160.0
2025-07-03--16h-22m-15s,2.0,69.0,44.0,45.0,160.0
2025-07-03--16h-22m-15s,3.0,80.0,33.0,44.0,160.0
2025-07-03--16h-22m-15s,4.0,61.0,49.0,46.0,160.0
2025-07-03--16h-22m-15s,1.0,71.0,42.0,46.0,160.0
2025-07-03--16h-22m-15s,5.0,72.0,37.0,46.0,160.0
2025-07-03--16h-22m-15s,2.0,65.0,51.0,42.0,160.0
2025-07-03--16h-22m-15s,2.0,77.0,35.0,46.0,160.0
2025-07-03--16h-22m-15s,1.0,63.0,50.0,46.0,160.0
2025-07-03--16h-22m-15s,1.0,73.0,51.0,35.0,160.0
2025-07-03--16h-22m-15s,5.0,64.0,43.0,48.0,160.0
2025-07-03--16h-22m-15s,3.0,72.0,47.0,38.0,160.0
2025-07-03--16h-22m-15s,0.0,78.0,45.0,37.0,160.0
2025-07-03--16h-22m-15s,3.0,80.0,37.0,40.0,160.0
2025-07-03--16h-22m-15s,2.0,63.0,44.0,51.0,160.0
2025-07-03--16h-22m-15s,5.0,80.0,30.0,45.0,160.0
2025-07-03--16h-22m-15s,2.0,59.0,46.0,53.0,160.0
2025-07-03--16h-22m-15s,3.0,69.0,40.0,48.0,160.0
2025-07-03--16h-22m-15s,5.0,72.0,44.0,39.0,160.0
2025-07-03--16h-22m-15s,3.0,62.0,47.0,48.0,160.0
2025-07-03--16h-22m-15s,4.0,68.0,42.0,46.0,160.0
2025-07-03--16h-22m-15s,1.0,78.0,35.0,46.0,160.0
