data_dir,C',HH,SB,VV,N,theta_estimate,delta_phi_estimate,clipped_delta_phi_estimate
2025-07-03--16h-22m-15s,0.0,13.0,17.0,10.0,40.0,1.4957258357181802,,0.0
2025-07-03--16h-22m-15s,1.0,13.0,14.0,12.0,40.0,1.5457937218955355,0.23082719937082688,0.23082719937082688
2025-07-03--16h-22m-15s,0.0,5.0,24.0,11.0,40.0,1.7213645995715827,,0.0
2025-07-03--16h-22m-15s,1.0,17.0,9.0,13.0,40.0,1.4706289056333368,0.2990150686917748,0.2990150686917748
2025-07-03--16h-22m-15s,0.0,16.0,14.0,10.0,40.0,1.4202280540182106,,0.0
2025-07-03--16h-22m-15s,0.0,15.0,14.0,11.0,40.0,1.4706289056333368,,0.0
2025-07-03--16h-22m-15s,2.0,8.0,16.0,14.0,40.0,1.7213645995715827,0.3188313086384554,0.3188313086384554
2025-07-03--16h-22m-15s,1.0,8.0,20.0,11.0,40.0,1.6458668178716132,0.1817313585496679,0.1817313585496679
2025-07-03--16h-22m-15s,0.0,16.0,17.0,7.0,40.0,1.3438532906163767,,0.0
2025-07-03--16h-22m-15s,0.0,14.0,15.0,11.0,40.0,1.4957258357181802,,0.0
2025-07-03--16h-22m-15s,0.0,15.0,11.0,14.0,40.0,1.5457937218955355,,0.0
2025-07-03--16h-22m-15s,2.0,11.0,18.0,9.0,40.0,1.5207754699891267,0.2990150686917748,0.2990150686917748
2025-07-03--16h-22m-15s,0.0,11.0,18.0,11.0,40.0,1.5707963267948966,,0.0
2025-07-03--16h-22m-15s,0.0,14.0,16.0,10.0,40.0,1.4706289056333368,,0.0
2025-07-03--16h-22m-15s,3.0,15.0,13.0,9.0,40.0,1.4202280540182106,0.43445377265150026,0.43445377265150026
2025-07-03--16h-22m-15s,1.0,9.0,22.0,8.0,40.0,1.5457937218955355,0.1692908020718083,0.1692908020718083
2025-07-03--16h-22m-15s,1.0,14.0,12.0,13.0,40.0,1.5457937218955355,0.25358158064826314,0.25358158064826314
2025-07-03--16h-22m-15s,0.0,18.0,12.0,10.0,40.0,1.369438406004566,,0.0
2025-07-03--16h-22m-15s,0.0,10.0,18.0,12.0,40.0,1.6208171836006666,,0.0
2025-07-03--16h-22m-15s,1.0,14.0,16.0,9.0,40.0,1.445468495626831,0.21191365186687078,0.21191365186687078
2025-07-03--16h-22m-15s,0.0,6.0,20.0,14.0,40.0,1.7721542475852274,,0.0
2025-07-03--16h-22m-15s,0.0,8.0,12.0,20.0,40.0,1.8754889808102941,,0.0
2025-07-03--16h-22m-15s,0.0,13.0,23.0,4.0,40.0,1.3438532906163767,,0.0
2025-07-03--16h-22m-15s,0.0,13.0,14.0,13.0,40.0,1.5707963267948966,,0.0
2025-07-03--16h-22m-15s,1.0,13.0,19.0,7.0,40.0,1.4202280540182106,0.18852872425019712,0.18852872425019712
2025-07-03--16h-22m-15s,0.0,10.0,16.0,14.0,40.0,1.6709637479564565,,0.0
2025-07-03--16h-22m-15s,1.0,7.0,19.0,13.0,40.0,1.7213645995715827,0.18852872425019712,0.18852872425019712
2025-07-03--16h-22m-15s,0.0,8.0,20.0,12.0,40.0,1.6709637479564565,,0.0
2025-07-03--16h-22m-15s,0.0,10.0,14.0,16.0,40.0,1.7213645995715827,,0.0
2025-07-03--16h-22m-15s,0.0,9.0,18.0,13.0,40.0,1.6709637479564565,,0.0
2025-07-03--16h-22m-15s,1.0,11.0,13.0,15.0,40.0,1.6709637479564565,0.24163715965295776,0.24163715965295776
2025-07-03--16h-22m-15s,0.0,10.0,24.0,6.0,40.0,1.4706289056333368,,0.0
2025-07-03--16h-22m-15s,0.0,9.0,22.0,9.0,40.0,1.5707963267948966,,0.0
2025-07-03--16h-22m-15s,0.0,7.0,16.0,17.0,40.0,1.8234765819369754,,0.0
2025-07-03--16h-22m-15s,1.0,12.0,11.0,16.0,40.0,1.6709637479564565,0.26689830611784693,0.26689830611784693
