data_dir,C,SB,DB_V,DB_H,N
2025-07-03--16h-22m-15s,3.0,86.0,51.0,60.0,200.0
2025-07-03--16h-22m-15s,2.0,79.0,58.0,61.0,200.0
2025-07-03--16h-22m-15s,4.0,82.0,50.0,64.0,200.0
2025-07-03--16h-22m-15s,4.0,82.0,55.0,59.0,200.0
2025-07-03--16h-22m-15s,3.0,89.0,54.0,54.0,200.0
2025-07-03--16h-22m-15s,1.0,82.0,71.0,46.0,200.0
2025-07-03--16h-22m-15s,6.0,86.0,64.0,44.0,200.0
2025-07-03--16h-22m-15s,5.0,81.0,49.0,65.0,200.0
2025-07-03--16h-22m-15s,2.0,97.0,44.0,57.0,200.0
2025-07-03--16h-22m-15s,6.0,89.0,49.0,56.0,200.0
2025-07-03--16h-22m-15s,7.0,92.0,47.0,54.0,200.0
2025-07-03--16h-22m-15s,1.0,79.0,62.0,58.0,200.0
2025-07-03--16h-22m-15s,4.0,91.0,49.0,56.0,200.0
2025-07-03--16h-22m-15s,3.0,83.0,48.0,66.0,200.0
2025-07-03--16h-22m-15s,4.0,87.0,53.0,56.0,200.0
2025-07-03--16h-22m-15s,4.0,101.0,49.0,46.0,200.0
2025-07-03--16h-22m-15s,3.0,86.0,61.0,50.0,200.0
2025-07-03--16h-22m-15s,6.0,91.0,61.0,42.0,200.0
2025-07-03--16h-22m-15s,1.0,86.0,46.0,67.0,200.0
2025-07-03--16h-22m-15s,5.0,93.0,55.0,47.0,200.0
2025-07-03--16h-22m-15s,3.0,99.0,44.0,54.0,200.0
2025-07-03--16h-22m-15s,5.0,87.0,52.0,56.0,200.0
2025-07-03--16h-22m-15s,2.0,94.0,51.0,53.0,200.0
2025-07-03--16h-22m-15s,1.0,87.0,60.0,52.0,200.0
2025-07-03--16h-22m-15s,5.0,92.0,46.0,57.0,200.0
2025-07-03--16h-22m-15s,5.0,80.0,50.0,65.0,200.0
2025-07-03--16h-22m-15s,6.0,89.0,60.0,45.0,200.0
2025-07-03--16h-22m-15s,4.0,88.0,52.0,56.0,200.0
2025-07-03--16h-22m-15s,6.0,82.0,49.0,63.0,200.0
2025-07-03--16h-22m-15s,1.0,81.0,54.0,64.0,200.0
2025-07-03--16h-22m-15s,5.0,85.0,48.0,62.0,200.0
2025-07-03--16h-22m-15s,5.0,82.0,44.0,69.0,200.0
2025-07-03--16h-22m-15s,2.0,81.0,57.0,60.0,200.0
2025-07-03--16h-22m-15s,5.0,88.0,53.0,54.0,200.0
2025-07-03--16h-22m-15s,3.0,96.0,47.0,54.0,200.0
2025-07-03--16h-22m-15s,2.0,97.0,52.0,49.0,200.0
2025-07-03--16h-22m-15s,3.0,84.0,48.0,65.0,200.0
2025-07-03--16h-22m-15s,0.0,82.0,64.0,54.0,200.0
2025-07-03--16h-22m-15s,6.0,81.0,52.0,61.0,200.0
2025-07-03--16h-22m-15s,1.0,81.0,62.0,56.0,200.0
2025-07-03--16h-22m-15s,4.0,72.0,55.0,69.0,200.0
2025-07-03--16h-22m-15s,5.0,89.0,47.0,59.0,200.0
2025-07-03--16h-22m-15s,7.0,82.0,61.0,50.0,200.0
2025-07-03--16h-22m-15s,1.0,74.0,57.0,68.0,200.0
2025-07-03--16h-22m-15s,4.0,88.0,46.0,62.0,200.0
2025-07-03--16h-22m-15s,2.0,86.0,51.0,61.0,200.0
2025-07-03--16h-22m-15s,3.0,106.0,45.0,46.0,200.0
2025-07-03--16h-22m-15s,3.0,84.0,55.0,58.0,200.0
2025-07-03--16h-22m-15s,3.0,79.0,53.0,65.0,200.0
2025-07-03--16h-22m-15s,4.0,98.0,49.0,49.0,200.0
2025-07-03--16h-22m-15s,3.0,77.0,54.0,66.0,200.0
2025-07-03--16h-22m-15s,0.0,89.0,57.0,54.0,200.0
2025-07-03--16h-22m-15s,2.0,86.0,55.0,57.0,200.0
2025-07-03--16h-22m-15s,3.0,94.0,52.0,51.0,200.0
2025-07-03--16h-22m-15s,2.0,90.0,54.0,54.0,200.0
2025-07-03--16h-22m-15s,3.0,90.0,60.0,47.0,200.0
2025-07-03--16h-22m-15s,4.0,75.0,56.0,65.0,200.0
2025-07-03--16h-22m-15s,1.0,76.0,53.0,70.0,200.0
2025-07-03--16h-22m-15s,5.0,101.0,50.0,44.0,200.0
2025-07-03--16h-22m-15s,3.0,90.0,59.0,48.0,200.0
2025-07-03--16h-22m-15s,3.0,76.0,45.0,76.0,200.0
2025-07-03--16h-22m-15s,1.0,91.0,59.0,49.0,200.0
2025-07-03--16h-22m-15s,3.0,89.0,49.0,59.0,200.0
2025-07-03--16h-22m-15s,2.0,95.0,53.0,50.0,200.0
2025-07-03--16h-22m-15s,5.0,87.0,55.0,53.0,200.0
2025-07-03--16h-22m-15s,1.0,98.0,46.0,55.0,200.0
2025-07-03--16h-22m-15s,6.0,80.0,68.0,46.0,200.0
2025-07-03--16h-22m-15s,5.0,91.0,54.0,50.0,200.0
2025-07-03--16h-22m-15s,2.0,95.0,44.0,59.0,200.0
2025-07-03--16h-22m-15s,2.0,91.0,51.0,56.0,200.0
2025-07-03--16h-22m-15s,1.0,78.0,59.0,62.0,200.0
2025-07-03--16h-22m-15s,4.0,87.0,44.0,65.0,200.0
2025-07-03--16h-22m-15s,2.0,85.0,45.0,68.0,200.0
2025-07-03--16h-22m-15s,4.0,96.0,45.0,55.0,200.0
2025-07-03--16h-22m-15s,3.0,95.0,56.0,46.0,200.0
2025-07-03--16h-22m-15s,6.0,89.0,57.0,48.0,200.0
2025-07-03--16h-22m-15s,1.0,99.0,43.0,57.0,200.0
2025-07-03--16h-22m-15s,5.0,87.0,53.0,55.0,200.0
2025-07-03--16h-22m-15s,2.0,90.0,56.0,52.0,200.0
2025-07-03--16h-22m-15s,4.0,79.0,53.0,64.0,200.0
2025-07-03--16h-22m-15s,4.0,81.0,56.0,59.0,200.0
2025-07-03--16h-22m-15s,2.0,78.0,45.0,75.0,200.0
2025-07-03--16h-22m-15s,4.0,86.0,50.0,60.0,200.0
2025-07-03--16h-22m-15s,5.0,85.0,54.0,56.0,200.0
2025-07-03--16h-22m-15s,5.0,99.0,47.0,49.0,200.0
2025-07-03--16h-22m-15s,5.0,99.0,57.0,39.0,200.0
2025-07-03--16h-22m-15s,8.0,88.0,55.0,49.0,200.0
2025-07-03--16h-22m-15s,4.0,92.0,49.0,55.0,200.0
2025-07-03--16h-22m-15s,0.0,78.0,65.0,57.0,200.0
2025-07-03--16h-22m-15s,2.0,95.0,50.0,53.0,200.0
2025-07-03--16h-22m-15s,1.0,78.0,65.0,56.0,200.0
2025-07-03--16h-22m-15s,2.0,99.0,49.0,50.0,200.0
2025-07-03--16h-22m-15s,2.0,77.0,56.0,65.0,200.0
2025-07-03--16h-22m-15s,2.0,83.0,49.0,66.0,200.0
2025-07-03--16h-22m-15s,4.0,84.0,58.0,54.0,200.0
2025-07-03--16h-22m-15s,3.0,94.0,47.0,56.0,200.0
2025-07-03--16h-22m-15s,1.0,90.0,52.0,57.0,200.0
2025-07-03--16h-22m-15s,4.0,75.0,55.0,66.0,200.0
2025-07-03--16h-22m-15s,2.0,88.0,50.0,60.0,200.0
2025-07-03--16h-22m-15s,5.0,88.0,49.0,58.0,200.0
2025-07-03--16h-22m-15s,2.0,87.0,54.0,57.0,200.0
2025-07-03--16h-22m-15s,0.0,82.0,53.0,65.0,200.0
2025-07-03--16h-22m-15s,5.0,85.0,56.0,54.0,200.0
2025-07-03--16h-22m-15s,5.0,82.0,53.0,60.0,200.0
2025-07-03--16h-22m-15s,5.0,79.0,60.0,56.0,200.0
2025-07-03--16h-22m-15s,4.0,94.0,43.0,59.0,200.0
2025-07-03--16h-22m-15s,3.0,86.0,46.0,65.0,200.0
2025-07-03--16h-22m-15s,2.0,93.0,37.0,68.0,200.0
2025-07-03--16h-22m-15s,2.0,86.0,58.0,54.0,200.0
2025-07-03--16h-22m-15s,1.0,91.0,49.0,59.0,200.0
2025-07-03--16h-22m-15s,2.0,79.0,54.0,65.0,200.0
2025-07-03--16h-22m-15s,2.0,97.0,47.0,54.0,200.0
2025-07-03--16h-22m-15s,6.0,82.0,67.0,45.0,200.0
2025-07-03--16h-22m-15s,6.0,80.0,59.0,55.0,200.0
2025-07-03--16h-22m-15s,5.0,83.0,51.0,61.0,200.0
2025-07-03--16h-22m-15s,5.0,94.0,51.0,50.0,200.0
2025-07-03--16h-22m-15s,3.0,92.0,49.0,56.0,200.0
2025-07-03--16h-22m-15s,4.0,80.0,54.0,62.0,200.0
2025-07-03--16h-22m-15s,5.0,89.0,51.0,55.0,200.0
2025-07-03--16h-22m-15s,4.0,78.0,56.0,62.0,200.0
2025-07-03--16h-22m-15s,1.0,100.0,61.0,38.0,200.0
2025-07-03--16h-22m-15s,3.0,99.0,43.0,55.0,200.0
2025-07-03--16h-22m-15s,3.0,87.0,51.0,59.0,200.0
2025-07-03--16h-22m-15s,3.0,93.0,55.0,49.0,200.0
2025-07-03--16h-22m-15s,2.0,83.0,56.0,59.0,200.0
2025-07-03--16h-22m-15s,4.0,97.0,46.0,53.0,200.0
2025-07-03--16h-22m-15s,2.0,82.0,59.0,57.0,200.0
2025-07-03--16h-22m-15s,2.0,89.0,54.0,55.0,200.0
2025-07-03--16h-22m-15s,0.0,82.0,56.0,62.0,200.0
2025-07-03--16h-22m-15s,1.0,86.0,49.0,64.0,200.0
2025-07-03--16h-22m-15s,8.0,74.0,50.0,68.0,200.0
2025-07-03--16h-22m-15s,3.0,103.0,51.0,43.0,200.0
2025-07-03--16h-22m-15s,1.0,84.0,55.0,60.0,200.0
2025-07-03--16h-22m-15s,1.0,100.0,48.0,51.0,200.0
2025-07-03--16h-22m-15s,6.0,80.0,59.0,55.0,200.0
2025-07-03--16h-22m-15s,9.0,87.0,58.0,46.0,200.0
2025-07-03--16h-22m-15s,3.0,95.0,54.0,48.0,200.0
2025-07-03--16h-22m-15s,1.0,92.0,44.0,63.0,200.0
2025-07-03--16h-22m-15s,3.0,87.0,55.0,55.0,200.0
2025-07-03--16h-22m-15s,4.0,86.0,64.0,46.0,200.0
2025-07-03--16h-22m-15s,2.0,81.0,55.0,62.0,200.0
2025-07-03--16h-22m-15s,5.0,80.0,64.0,51.0,200.0
2025-07-03--16h-22m-15s,2.0,99.0,45.0,54.0,200.0
2025-07-03--16h-22m-15s,3.0,96.0,48.0,53.0,200.0
2025-07-03--16h-22m-15s,2.0,97.0,54.0,47.0,200.0
2025-07-03--16h-22m-15s,4.0,90.0,49.0,57.0,200.0
2025-07-03--16h-22m-15s,3.0,84.0,46.0,67.0,200.0
2025-07-03--16h-22m-15s,1.0,87.0,45.0,67.0,200.0
2025-07-03--16h-22m-15s,6.0,75.0,46.0,73.0,200.0
2025-07-03--16h-22m-15s,4.0,94.0,54.0,48.0,200.0
2025-07-03--16h-22m-15s,2.0,84.0,57.0,57.0,200.0
2025-07-03--16h-22m-15s,3.0,88.0,49.0,60.0,200.0
2025-07-03--16h-22m-15s,5.0,86.0,56.0,53.0,200.0
2025-07-03--16h-22m-15s,3.0,95.0,43.0,59.0,200.0
2025-07-03--16h-22m-15s,6.0,99.0,54.0,41.0,200.0
2025-07-03--16h-22m-15s,7.0,89.0,55.0,49.0,200.0
2025-07-03--16h-22m-15s,2.0,100.0,55.0,43.0,200.0
2025-07-03--16h-22m-15s,3.0,84.0,52.0,61.0,200.0
2025-07-03--16h-22m-15s,3.0,98.0,47.0,52.0,200.0
2025-07-03--16h-22m-15s,0.0,94.0,48.0,58.0,200.0
2025-07-03--16h-22m-15s,2.0,80.0,62.0,56.0,200.0
2025-07-03--16h-22m-15s,4.0,101.0,47.0,48.0,200.0
2025-07-03--16h-22m-15s,6.0,97.0,50.0,47.0,200.0
2025-07-03--16h-22m-15s,1.0,79.0,55.0,65.0,200.0
2025-07-03--16h-22m-15s,5.0,91.0,50.0,54.0,200.0
2025-07-03--16h-22m-15s,0.0,92.0,52.0,56.0,200.0
2025-07-03--16h-22m-15s,5.0,94.0,46.0,55.0,200.0
2025-07-03--16h-22m-15s,3.0,79.0,54.0,64.0,200.0
2025-07-03--16h-22m-15s,1.0,92.0,47.0,60.0,200.0
2025-07-03--16h-22m-15s,6.0,84.0,46.0,64.0,200.0
2025-07-03--16h-22m-15s,1.0,87.0,49.0,63.0,200.0
2025-07-03--16h-22m-15s,3.0,83.0,49.0,65.0,200.0
2025-07-03--16h-22m-15s,1.0,91.0,53.0,55.0,200.0
2025-07-03--16h-22m-15s,2.0,83.0,47.0,68.0,200.0
2025-07-03--16h-22m-15s,2.0,96.0,50.0,52.0,200.0
