detector_a_name,detector_b_name,tomography_setting_t,tomography_setting_r,repetition,coincidences,timestamp
2,7,H,H,2,0,2025-05-30--16h-28m-24s-891093
9,12,H,H,3,1,2025-05-30--16h-28m-24s-900327
9,11,H,H,3,0,2025-05-30--16h-28m-24s-900327
9,10,H,H,3,0,2025-05-30--16h-28m-24s-900327
11,12,H,H,3,0,2025-05-30--16h-28m-24s-900327
10,12,H,H,3,0,2025-05-30--16h-28m-24s-900327
10,11,H,H,3,0,2025-05-30--16h-28m-24s-900327
1,9,H,H,3,0,2025-05-30--16h-28m-24s-900327
1,12,H,H,3,0,2025-05-30--16h-28m-24s-900327
1,11,H,H,3,0,2025-05-30--16h-28m-24s-900327
1,10,H,H,3,0,2025-05-30--16h-28m-24s-900327
1,4,H,H,3,0,2025-05-30--16h-28m-24s-900327
1,7,H,H,3,0,2025-05-30--16h-28m-24s-900327
1,2,H,H,3,0,2025-05-30--16h-28m-24s-900327
4,9,H,H,3,0,2025-05-30--16h-28m-24s-900327
4,12,H,H,3,0,2025-05-30--16h-28m-24s-900327
4,11,H,H,3,0,2025-05-30--16h-28m-24s-900327
4,10,H,H,3,0,2025-05-30--16h-28m-24s-900327
4,7,H,H,3,0,2025-05-30--16h-28m-24s-900327
7,9,H,H,3,0,2025-05-30--16h-28m-24s-900327
7,12,H,H,3,0,2025-05-30--16h-28m-24s-900327
7,11,H,H,3,0,2025-05-30--16h-28m-24s-900327
7,10,H,H,3,0,2025-05-30--16h-28m-24s-900327
2,9,H,H,3,0,2025-05-30--16h-28m-24s-900327
2,12,H,H,3,0,2025-05-30--16h-28m-24s-900327
2,11,H,H,3,0,2025-05-30--16h-28m-24s-900327
2,10,H,H,3,0,2025-05-30--16h-28m-24s-900327
2,4,H,H,3,0,2025-05-30--16h-28m-24s-900327
2,7,H,H,3,0,2025-05-30--16h-28m-24s-900327
9,12,H,H,4,1,2025-05-30--16h-28m-24s-908430
9,11,H,H,4,0,2025-05-30--16h-28m-24s-908430
9,10,H,H,4,0,2025-05-30--16h-28m-24s-908430
11,12,H,H,4,0,2025-05-30--16h-28m-24s-908430
10,12,H,H,4,0,2025-05-30--16h-28m-24s-908430
10,11,H,H,4,0,2025-05-30--16h-28m-24s-908430
1,9,H,H,4,0,2025-05-30--16h-28m-24s-908430
1,12,H,H,4,0,2025-05-30--16h-28m-24s-908430
1,11,H,H,4,0,2025-05-30--16h-28m-24s-908430
1,10,H,H,4,0,2025-05-30--16h-28m-24s-908430
1,4,H,H,4,2,2025-05-30--16h-28m-24s-908430
1,7,H,H,4,0,2025-05-30--16h-28m-24s-908430
1,2,H,H,4,0,2025-05-30--16h-28m-24s-908430
4,9,H,H,4,0,2025-05-30--16h-28m-24s-908430
4,12,H,H,4,0,2025-05-30--16h-28m-24s-908430
4,11,H,H,4,0,2025-05-30--16h-28m-24s-908430
4,10,H,H,4,0,2025-05-30--16h-28m-24s-908430
4,7,H,H,4,0,2025-05-30--16h-28m-24s-908430
7,9,H,H,4,0,2025-05-30--16h-28m-24s-908430
7,12,H,H,4,0,2025-05-30--16h-28m-24s-908430
7,11,H,H,4,0,2025-05-30--16h-28m-24s-908430
7,10,H,H,4,0,2025-05-30--16h-28m-24s-908430
2,9,H,H,4,0,2025-05-30--16h-28m-24s-908430
2,12,H,H,4,0,2025-05-30--16h-28m-24s-908430
2,11,H,H,4,0,2025-05-30--16h-28m-24s-908430
2,10,H,H,4,0,2025-05-30--16h-28m-24s-908430
2,4,H,H,4,0,2025-05-30--16h-28m-24s-908430
2,7,H,H,4,0,2025-05-30--16h-28m-24s-908430
9,12,H,H,5,0,2025-05-30--16h-28m-24s-916077
9,11,H,H,5,0,2025-05-30--16h-28m-24s-916077
9,10,H,H,5,0,2025-05-30--16h-28m-24s-916077
11,12,H,H,5,0,2025-05-30--16h-28m-24s-916077
10,12,H,H,5,0,2025-05-30--16h-28m-24s-916077
10,11,H,H,5,0,2025-05-30--16h-28m-24s-916077
1,9,H,H,5,0,2025-05-30--16h-28m-24s-916077
1,12,H,H,5,0,2025-05-30--16h-28m-24s-916077
1,11,H,H,5,0,2025-05-30--16h-28m-24s-916077
1,10,H,H,5,0,2025-05-30--16h-28m-24s-916077
1,4,H,H,5,0,2025-05-30--16h-28m-24s-916077
1,7,H,H,5,0,2025-05-30--16h-28m-24s-916077
1,2,H,H,5,0,2025-05-30--16h-28m-24s-916077
4,9,H,H,5,1,2025-05-30--16h-28m-24s-916077
4,12,H,H,5,0,2025-05-30--16h-28m-24s-916077
4,11,H,H,5,0,2025-05-30--16h-28m-24s-916077
4,10,H,H,5,0,2025-05-30--16h-28m-24s-916077
4,7,H,H,5,0,2025-05-30--16h-28m-24s-916077
7,9,H,H,5,0,2025-05-30--16h-28m-24s-916077
7,12,H,H,5,0,2025-05-30--16h-28m-24s-916077
7,11,H,H,5,0,2025-05-30--16h-28m-24s-916077
7,10,H,H,5,0,2025-05-30--16h-28m-24s-916077
2,9,H,H,5,0,2025-05-30--16h-28m-24s-916077
2,12,H,H,5,0,2025-05-30--16h-28m-24s-916077
2,11,H,H,5,0,2025-05-30--16h-28m-24s-916077
2,10,H,H,5,0,2025-05-30--16h-28m-24s-916077
2,4,H,H,5,0,2025-05-30--16h-28m-24s-916077
2,7,H,H,5,0,2025-05-30--16h-28m-24s-916077
9,12,H,H,6,0,2025-05-30--16h-28m-24s-926330
9,11,H,H,6,0,2025-05-30--16h-28m-24s-926330
9,10,H,H,6,0,2025-05-30--16h-28m-24s-926330
11,12,H,H,6,0,2025-05-30--16h-28m-24s-926330
10,12,H,H,6,0,2025-05-30--16h-28m-24s-926330
10,11,H,H,6,0,2025-05-30--16h-28m-24s-926330
1,9,H,H,6,0,2025-05-30--16h-28m-24s-926330
1,12,H,H,6,0,2025-05-30--16h-28m-24s-926330
1,11,H,H,6,0,2025-05-30--16h-28m-24s-926330
1,10,H,H,6,0,2025-05-30--16h-28m-24s-926330
1,4,H,H,6,0,2025-05-30--16h-28m-24s-926330
1,7,H,H,6,0,2025-05-30--16h-28m-24s-926330
1,2,H,H,6,0,2025-05-30--16h-28m-24s-926330
4,9,H,H,6,0,2025-05-30--16h-28m-24s-926330
4,12,H,H,6,0,2025-05-30--16h-28m-24s-926330
4,11,H,H,6,0,2025-05-30--16h-28m-24s-926330
4,10,H,H,6,0,2025-05-30--16h-28m-24s-926330
4,7,H,H,6,0,2025-05-30--16h-28m-24s-926330
7,9,H,H,6,0,2025-05-30--16h-28m-24s-926330
7,12,H,H,6,0,2025-05-30--16h-28m-24s-926330
7,11,H,H,6,0,2025-05-30--16h-28m-24s-926330
7,10,H,H,6,0,2025-05-30--16h-28m-24s-926330
2,9,H,H,6,0,2025-05-30--16h-28m-24s-926330
2,12,H,H,6,0,2025-05-30--16h-28m-24s-926330
2,11,H,H,6,0,2025-05-30--16h-28m-24s-926330
2,10,H,H,6,0,2025-05-30--16h-28m-24s-926330
2,4,H,H,6,0,2025-05-30--16h-28m-24s-926330
2,7,H,H,6,0,2025-05-30--16h-28m-24s-926330
9,12,H,H,7,0,2025-05-30--16h-28m-24s-936720
9,11,H,H,7,0,2025-05-30--16h-28m-24s-936720
9,10,H,H,7,0,2025-05-30--16h-28m-24s-936720
11,12,H,H,7,0,2025-05-30--16h-28m-24s-936720
10,12,H,H,7,0,2025-05-30--16h-28m-24s-936720
10,11,H,H,7,0,2025-05-30--16h-28m-24s-936720
1,9,H,H,7,0,2025-05-30--16h-28m-24s-936720
1,12,H,H,7,0,2025-05-30--16h-28m-24s-936720
1,11,H,H,7,0,2025-05-30--16h-28m-24s-936720
1,10,H,H,7,0,2025-05-30--16h-28m-24s-936720
1,4,H,H,7,0,2025-05-30--16h-28m-24s-936720
1,7,H,H,7,0,2025-05-30--16h-28m-24s-936720
1,2,H,H,7,0,2025-05-30--16h-28m-24s-936720
4,9,H,H,7,0,2025-05-30--16h-28m-24s-936720
4,12,H,H,7,0,2025-05-30--16h-28m-24s-936720
4,11,H,H,7,0,2025-05-30--16h-28m-24s-936720
4,10,H,H,7,0,2025-05-30--16h-28m-24s-936720
4,7,H,H,7,0,2025-05-30--16h-28m-24s-936720
7,9,H,H,7,0,2025-05-30--16h-28m-24s-936720
7,12,H,H,7,0,2025-05-30--16h-28m-24s-936720
7,11,H,H,7,0,2025-05-30--16h-28m-24s-936720
7,10,H,H,7,0,2025-05-30--16h-28m-24s-936720
2,9,H,H,7,0,2025-05-30--16h-28m-24s-936720
2,12,H,H,7,0,2025-05-30--16h-28m-24s-936720
2,11,H,H,7,0,2025-05-30--16h-28m-24s-936720
2,10,H,H,7,0,2025-05-30--16h-28m-24s-936720
2,4,H,H,7,0,2025-05-30--16h-28m-24s-936720
2,7,H,H,7,0,2025-05-30--16h-28m-24s-936720
9,12,H,H,8,0,2025-05-30--16h-28m-24s-945008
9,11,H,H,8,0,2025-05-30--16h-28m-24s-945008
9,10,H,H,8,0,2025-05-30--16h-28m-24s-945008
11,12,H,H,8,0,2025-05-30--16h-28m-24s-945008
10,12,H,H,8,0,2025-05-30--16h-28m-24s-945008
10,11,H,H,8,0,2025-05-30--16h-28m-24s-945008
1,9,H,H,8,0,2025-05-30--16h-28m-24s-945008
1,12,H,H,8,0,2025-05-30--16h-28m-24s-945008
1,11,H,H,8,0,2025-05-30--16h-28m-24s-945008
1,10,H,H,8,0,2025-05-30--16h-28m-24s-945008
1,4,H,H,8,0,2025-05-30--16h-28m-24s-945008
1,7,H,H,8,0,2025-05-30--16h-28m-24s-945008
1,2,H,H,8,0,2025-05-30--16h-28m-24s-945008
4,9,H,H,8,0,2025-05-30--16h-28m-24s-945008
4,12,H,H,8,0,2025-05-30--16h-28m-24s-945008
4,11,H,H,8,0,2025-05-30--16h-28m-24s-945008
4,10,H,H,8,0,2025-05-30--16h-28m-24s-945008
4,7,H,H,8,0,2025-05-30--16h-28m-24s-945008
7,9,H,H,8,0,2025-05-30--16h-28m-24s-945008
7,12,H,H,8,0,2025-05-30--16h-28m-24s-945008
7,11,H,H,8,0,2025-05-30--16h-28m-24s-945008
7,10,H,H,8,0,2025-05-30--16h-28m-24s-945008
2,9,H,H,8,0,2025-05-30--16h-28m-24s-945008
2,12,H,H,8,0,2025-05-30--16h-28m-24s-945008
2,11,H,H,8,0,2025-05-30--16h-28m-24s-945008
2,10,H,H,8,0,2025-05-30--16h-28m-24s-945008
2,4,H,H,8,0,2025-05-30--16h-28m-24s-945008
2,7,H,H,8,0,2025-05-30--16h-28m-24s-945008
9,12,H,H,10,0,2025-05-30--16h-28m-24s-963871
9,11,H,H,10,0,2025-05-30--16h-28m-24s-963871
9,10,H,H,10,0,2025-05-30--16h-28m-24s-963871
11,12,H,H,10,0,2025-05-30--16h-28m-24s-963871
10,12,H,H,10,0,2025-05-30--16h-28m-24s-963871
10,11,H,H,10,0,2025-05-30--16h-28m-24s-963871
1,9,H,H,10,0,2025-05-30--16h-28m-24s-963871
1,12,H,H,10,0,2025-05-30--16h-28m-24s-963871
1,11,H,H,10,0,2025-05-30--16h-28m-24s-963871
1,10,H,H,10,0,2025-05-30--16h-28m-24s-963871
1,4,H,H,10,1,2025-05-30--16h-28m-24s-963871
1,7,H,H,10,0,2025-05-30--16h-28m-24s-963871
1,2,H,H,10,0,2025-05-30--16h-28m-24s-963871
4,9,H,H,10,0,2025-05-30--16h-28m-24s-963871
4,12,H,H,10,0,2025-05-30--16h-28m-24s-963871
4,11,H,H,10,0,2025-05-30--16h-28m-24s-963871
4,10,H,H,10,0,2025-05-30--16h-28m-24s-963871
4,7,H,H,10,0,2025-05-30--16h-28m-24s-963871
7,9,H,H,10,0,2025-05-30--16h-28m-24s-963871
7,12,H,H,10,0,2025-05-30--16h-28m-24s-963871
7,11,H,H,10,0,2025-05-30--16h-28m-24s-963871
7,10,H,H,10,0,2025-05-30--16h-28m-24s-963871
2,9,H,H,10,0,2025-05-30--16h-28m-24s-963871
2,12,H,H,10,0,2025-05-30--16h-28m-24s-963871
2,11,H,H,10,0,2025-05-30--16h-28m-24s-963871
2,10,H,H,10,0,2025-05-30--16h-28m-24s-963871
2,4,H,H,10,0,2025-05-30--16h-28m-24s-963871
2,7,H,H,10,0,2025-05-30--16h-28m-24s-963871
9,12,H,H,11,0,2025-05-30--16h-28m-24s-973005
9,11,H,H,11,0,2025-05-30--16h-28m-24s-973005
9,10,H,H,11,0,2025-05-30--16h-28m-24s-973005
11,12,H,H,11,0,2025-05-30--16h-28m-24s-973005
10,12,H,H,11,0,2025-05-30--16h-28m-24s-973005
10,11,H,H,11,0,2025-05-30--16h-28m-24s-973005
1,9,H,H,11,0,2025-05-30--16h-28m-24s-973005
1,12,H,H,11,0,2025-05-30--16h-28m-24s-973005
1,11,H,H,11,0,2025-05-30--16h-28m-24s-973005
1,10,H,H,11,0,2025-05-30--16h-28m-24s-973005
1,4,H,H,11,1,2025-05-30--16h-28m-24s-973005
1,7,H,H,11,0,2025-05-30--16h-28m-24s-973005
1,2,H,H,11,0,2025-05-30--16h-28m-24s-973005
4,9,H,H,11,0,2025-05-30--16h-28m-24s-973005
4,12,H,H,11,0,2025-05-30--16h-28m-24s-973005
4,11,H,H,11,0,2025-05-30--16h-28m-24s-973005
4,10,H,H,11,0,2025-05-30--16h-28m-24s-973005
4,7,H,H,11,0,2025-05-30--16h-28m-24s-973005
7,9,H,H,11,0,2025-05-30--16h-28m-24s-973005
7,12,H,H,11,0,2025-05-30--16h-28m-24s-973005
7,11,H,H,11,0,2025-05-30--16h-28m-24s-973005
7,10,H,H,11,0,2025-05-30--16h-28m-24s-973005
2,9,H,H,11,0,2025-05-30--16h-28m-24s-973005
2,12,H,H,11,0,2025-05-30--16h-28m-24s-973005
2,11,H,H,11,0,2025-05-30--16h-28m-24s-973005
2,10,H,H,11,0,2025-05-30--16h-28m-24s-973005
2,4,H,H,11,0,2025-05-30--16h-28m-24s-973005
2,7,H,H,11,0,2025-05-30--16h-28m-24s-973005
9,12,H,H,12,0,2025-05-30--16h-28m-24s-981704
9,11,H,H,12,0,2025-05-30--16h-28m-24s-981704
9,10,H,H,12,0,2025-05-30--16h-28m-24s-981704
11,12,H,H,12,0,2025-05-30--16h-28m-24s-981704
10,12,H,H,12,0,2025-05-30--16h-28m-24s-981704
10,11,H,H,12,0,2025-05-30--16h-28m-24s-981704
1,9,H,H,12,0,2025-05-30--16h-28m-24s-981704
1,12,H,H,12,0,2025-05-30--16h-28m-24s-981704
1,11,H,H,12,0,2025-05-30--16h-28m-24s-981704
1,10,H,H,12,0,2025-05-30--16h-28m-24s-981704
1,4,H,H,12,0,2025-05-30--16h-28m-24s-981704
1,7,H,H,12,0,2025-05-30--16h-28m-24s-981704
1,2,H,H,12,0,2025-05-30--16h-28m-24s-981704
4,9,H,H,12,0,2025-05-30--16h-28m-24s-981704
4,12,H,H,12,0,2025-05-30--16h-28m-24s-981704
4,11,H,H,12,0,2025-05-30--16h-28m-24s-981704
4,10,H,H,12,0,2025-05-30--16h-28m-24s-981704
4,7,H,H,12,0,2025-05-30--16h-28m-24s-981704
7,9,H,H,12,0,2025-05-30--16h-28m-24s-981704
7,12,H,H,12,0,2025-05-30--16h-28m-24s-981704
7,11,H,H,12,0,2025-05-30--16h-28m-24s-981704
7,10,H,H,12,0,2025-05-30--16h-28m-24s-981704
2,9,H,H,12,0,2025-05-30--16h-28m-24s-981704
2,12,H,H,12,0,2025-05-30--16h-28m-24s-981704
2,11,H,H,12,0,2025-05-30--16h-28m-24s-981704
2,10,H,H,12,0,2025-05-30--16h-28m-24s-981704
2,4,H,H,12,0,2025-05-30--16h-28m-24s-981704
2,7,H,H,12,0,2025-05-30--16h-28m-24s-981704
9,12,H,H,13,0,2025-05-30--16h-28m-24s-990024
9,11,H,H,13,0,2025-05-30--16h-28m-24s-990024
9,10,H,H,13,0,2025-05-30--16h-28m-24s-990024
11,12,H,H,13,0,2025-05-30--16h-28m-24s-990024
10,12,H,H,13,0,2025-05-30--16h-28m-24s-990024
10,11,H,H,13,0,2025-05-30--16h-28m-24s-990024
1,9,H,H,13,0,2025-05-30--16h-28m-24s-990024
1,12,H,H,13,0,2025-05-30--16h-28m-24s-990024
1,11,H,H,13,0,2025-05-30--16h-28m-24s-990024
1,10,H,H,13,0,2025-05-30--16h-28m-24s-990024
1,4,H,H,13,0,2025-05-30--16h-28m-24s-990024
1,7,H,H,13,0,2025-05-30--16h-28m-24s-990024
1,2,H,H,13,0,2025-05-30--16h-28m-24s-990024
4,9,H,H,13,0,2025-05-30--16h-28m-24s-990024
4,12,H,H,13,0,2025-05-30--16h-28m-24s-990024
4,11,H,H,13,0,2025-05-30--16h-28m-24s-990024
4,10,H,H,13,0,2025-05-30--16h-28m-24s-990024
4,7,H,H,13,0,2025-05-30--16h-28m-24s-990024
7,9,H,H,13,0,2025-05-30--16h-28m-24s-990024
7,12,H,H,13,0,2025-05-30--16h-28m-24s-990024
7,11,H,H,13,0,2025-05-30--16h-28m-24s-990024
7,10,H,H,13,0,2025-05-30--16h-28m-24s-990024
2,9,H,H,13,0,2025-05-30--16h-28m-24s-990024
2,12,H,H,13,0,2025-05-30--16h-28m-24s-990024
2,11,H,H,13,0,2025-05-30--16h-28m-24s-990024
2,10,H,H,13,0,2025-05-30--16h-28m-24s-990024
2,4,H,H,13,0,2025-05-30--16h-28m-24s-990024
2,7,H,H,13,0,2025-05-30--16h-28m-24s-990024
9,12,H,H,14,0,2025-05-30--16h-28m-24s-998082
9,11,H,H,14,0,2025-05-30--16h-28m-24s-998082
9,10,H,H,14,0,2025-05-30--16h-28m-24s-998082
11,12,H,H,14,0,2025-05-30--16h-28m-24s-998082
10,12,H,H,14,0,2025-05-30--16h-28m-24s-998082
10,11,H,H,14,0,2025-05-30--16h-28m-24s-998082
1,9,H,H,14,0,2025-05-30--16h-28m-24s-998082
1,12,H,H,14,0,2025-05-30--16h-28m-24s-998082
1,11,H,H,14,0,2025-05-30--16h-28m-24s-998082
1,10,H,H,14,0,2025-05-30--16h-28m-24s-998082
1,4,H,H,14,0,2025-05-30--16h-28m-24s-998082
1,7,H,H,14,0,2025-05-30--16h-28m-24s-998082
1,2,H,H,14,0,2025-05-30--16h-28m-24s-998082
4,9,H,H,14,0,2025-05-30--16h-28m-24s-998082
4,12,H,H,14,0,2025-05-30--16h-28m-24s-998082
4,11,H,H,14,0,2025-05-30--16h-28m-24s-998082
4,10,H,H,14,0,2025-05-30--16h-28m-24s-998082
4,7,H,H,14,0,2025-05-30--16h-28m-24s-998082
7,9,H,H,14,0,2025-05-30--16h-28m-24s-998082
7,12,H,H,14,0,2025-05-30--16h-28m-24s-998082
7,11,H,H,14,0,2025-05-30--16h-28m-24s-998082
7,10,H,H,14,0,2025-05-30--16h-28m-24s-998082
2,9,H,H,14,0,2025-05-30--16h-28m-24s-998082
2,12,H,H,14,0,2025-05-30--16h-28m-24s-998082
2,11,H,H,14,0,2025-05-30--16h-28m-24s-998082
2,10,H,H,14,0,2025-05-30--16h-28m-24s-998082
2,4,H,H,14,0,2025-05-30--16h-28m-24s-998082
2,7,H,H,14,0,2025-05-30--16h-28m-24s-998082
9,12,H,H,15,0,2025-05-30--16h-28m-25s-005686
9,11,H,H,15,0,2025-05-30--16h-28m-25s-005686
9,10,H,H,15,0,2025-05-30--16h-28m-25s-005686
11,12,H,H,15,0,2025-05-30--16h-28m-25s-005686
10,12,H,H,15,0,2025-05-30--16h-28m-25s-005686
10,11,H,H,15,0,2025-05-30--16h-28m-25s-005686
1,9,H,H,15,0,2025-05-30--16h-28m-25s-005686
1,12,H,H,15,0,2025-05-30--16h-28m-25s-005686
1,11,H,H,15,0,2025-05-30--16h-28m-25s-005686
1,10,H,H,15,0,2025-05-30--16h-28m-25s-005686
1,4,H,H,15,0,2025-05-30--16h-28m-25s-005686
1,7,H,H,15,0,2025-05-30--16h-28m-25s-005686
1,2,H,H,15,0,2025-05-30--16h-28m-25s-005686
4,9,H,H,15,0,2025-05-30--16h-28m-25s-005686
4,12,H,H,15,0,2025-05-30--16h-28m-25s-005686
4,11,H,H,15,0,2025-05-30--16h-28m-25s-005686
4,10,H,H,15,0,2025-05-30--16h-28m-25s-005686
4,7,H,H,15,0,2025-05-30--16h-28m-25s-005686
7,9,H,H,15,0,2025-05-30--16h-28m-25s-005686
7,12,H,H,15,0,2025-05-30--16h-28m-25s-005686
7,11,H,H,15,0,2025-05-30--16h-28m-25s-005686
7,10,H,H,15,0,2025-05-30--16h-28m-25s-005686
2,9,H,H,15,0,2025-05-30--16h-28m-25s-005686
2,12,H,H,15,0,2025-05-30--16h-28m-25s-005686
2,11,H,H,15,0,2025-05-30--16h-28m-25s-005686
2,10,H,H,15,0,2025-05-30--16h-28m-25s-005686
2,4,H,H,15,0,2025-05-30--16h-28m-25s-005686
2,7,H,H,15,0,2025-05-30--16h-28m-25s-005686
9,12,H,H,16,0,2025-05-30--16h-28m-25s-013866
9,11,H,H,16,0,2025-05-30--16h-28m-25s-013866
9,10,H,H,16,0,2025-05-30--16h-28m-25s-013866
11,12,H,H,16,0,2025-05-30--16h-28m-25s-013866
10,12,H,H,16,0,2025-05-30--16h-28m-25s-013866
10,11,H,H,16,0,2025-05-30--16h-28m-25s-013866
1,9,H,H,16,0,2025-05-30--16h-28m-25s-013866
1,12,H,H,16,0,2025-05-30--16h-28m-25s-013866
1,11,H,H,16,0,2025-05-30--16h-28m-25s-013866
1,10,H,H,16,0,2025-05-30--16h-28m-25s-013866
1,4,H,H,16,0,2025-05-30--16h-28m-25s-013866
1,7,H,H,16,0,2025-05-30--16h-28m-25s-013866
1,2,H,H,16,0,2025-05-30--16h-28m-25s-013866
4,9,H,H,16,0,2025-05-30--16h-28m-25s-013866
4,12,H,H,16,0,2025-05-30--16h-28m-25s-013866
4,11,H,H,16,0,2025-05-30--16h-28m-25s-013866
4,10,H,H,16,0,2025-05-30--16h-28m-25s-013866
4,7,H,H,16,0,2025-05-30--16h-28m-25s-013866
7,9,H,H,16,0,2025-05-30--16h-28m-25s-013866
7,12,H,H,16,0,2025-05-30--16h-28m-25s-013866
7,11,H,H,16,0,2025-05-30--16h-28m-25s-013866
7,10,H,H,16,0,2025-05-30--16h-28m-25s-013866
2,9,H,H,16,0,2025-05-30--16h-28m-25s-013866
2,12,H,H,16,0,2025-05-30--16h-28m-25s-013866
2,11,H,H,16,0,2025-05-30--16h-28m-25s-013866
2,10,H,H,16,0,2025-05-30--16h-28m-25s-013866
2,4,H,H,16,0,2025-05-30--16h-28m-25s-013866
2,7,H,H,16,0,2025-05-30--16h-28m-25s-013866
