,position,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,TT,RT,TR,RR,read_time
0,6.27,0,310,0,108334,0,0,0,0,0,297,0,116627,0,0,0,0,23734,20,25,0,1
1,6.67,0,295,0,108747,0,0,0,0,0,322,0,117181,0,0,0,0,24261,15,18,0,1
2,7.07,0,275,0,108618,0,0,0,0,0,326,0,117444,0,0,0,0,24238,14,19,0,1
3,7.47,0,314,0,108179,0,0,0,0,0,309,0,116260,0,0,0,0,24167,18,24,0,1
4,7.87,0,286,0,107969,0,0,0,0,0,288,0,116493,0,0,0,0,24304,22,27,0,1
5,8.27,0,280,0,108189,0,0,0,0,0,324,0,116915,0,0,0,0,23847,10,9,0,1
6,8.67,0,279,0,108432,0,0,0,0,0,317,0,116105,0,0,0,0,23890,14,24,0,1
7,9.07,0,267,0,108751,0,0,0,0,0,291,0,116983,0,0,0,0,24296,16,22,0,1
8,9.47,0,291,0,107711,0,0,0,0,0,317,0,116003,0,0,0,0,23036,17,22,0,1
9,9.87,0,321,0,102456,0,0,0,0,0,339,0,110444,0,0,0,0,12826,18,8,0,1
10,9.97,0,253,0,101535,0,0,0,0,0,317,0,108266,0,0,0,0,8624,7,15,0,1
11,10.07,0,264,0,99213,0,0,0,0,0,322,0,107040,0,0,0,0,4936,9,10,0,1
12,10.17,0,280,0,97505,0,0,0,0,0,298,0,104145,0,0,0,0,1901,3,4,1,1
13,10.27,0,313,0,96637,0,0,0,0,0,281,0,103440,0,0,0,0,628,2,7,0,1
14,10.37,0,280,0,97628,0,0,0,0,0,315,0,103667,0,0,0,0,1158,5,10,0,1
15,10.47,0,269,0,98595,0,0,0,0,0,325,0,104820,0,0,0,0,3219,5,5,0,1
16,10.57,0,285,0,100377,0,0,0,0,0,276,0,106732,0,0,0,0,6826,5,14,0,1
17,10.67,0,300,0,101883,0,0,0,0,0,297,0,108987,0,0,0,0,10774,9,14,0,1
18,10.77,0,276,0,103788,0,0,0,0,0,326,0,110870,0,0,0,0,14989,13,16,0,1
19,11.07,0,261,0,107991,0,0,0,0,0,313,0,115524,0,0,0,0,21984,18,15,0,1
20,11.47,0,292,0,107569,0,0,0,0,0,341,0,115845,0,0,0,0,23790,24,21,0,1
21,11.87,0,310,0,106859,0,0,0,0,0,320,0,115414,0,0,0,0,23596,21,12,0,1
22,12.27,0,284,0,108234,0,0,0,0,0,308,0,116319,0,0,0,0,23900,18,20,0,1
23,12.67,0,291,0,107799,0,0,0,0,0,307,0,115928,0,0,0,0,23600,18,13,0,1
24,13.07,0,247,0,107547,0,0,0,0,0,315,0,116060,0,0,0,0,23827,11,9,0,1
25,13.47,0,291,0,107914,0,0,0,0,0,317,0,116963,0,0,0,0,23920,18,15,0,1
26,13.87,0,248,0,107471,0,0,0,0,0,324,0,116040,0,0,0,0,23686,16,17,0,1
27,14.27,0,267,0,107511,0,0,0,0,0,292,0,115848,0,0,0,0,23931,19,11,0,1
