Unnamed: 0,Measurement Basis,TT,TR,RT,RR,T,R
0,H,13290,63742,14730,54589,28020,118331
1,D,65773,13846,77347,9737,143120,23583
2,R,27955,49607,48307,30818,76262,80425
3,V,66142,13136,77898,8874,144040,22010
4,A,13924,63660,14441,56786,28365,120446
5,L,51792,27169,43613,34377,95405,61546
